Token ID	Token	POS	Lemma	BN Synset
d001.s014.t010	از	X	از	
d001.s014.t011	شیمی‌درمانی	NOUN	شیمی‌درمانی	bn:00018141n
d001.s014.t012	ضد سرطان	ADJ	ضد سرطان	bn:00100896a
d001.s014.t013	تجویز شود	VERB	تجویز شو	bn:00088454v
d001.s014.t014	.	X	.	
d001.s015.t001	دوز	NOUN	دوز	bn:00028320n
d001.s015.t002	توصیه‌شده	VERB	توصیه‌شده	bn:00082418v
d001.s015.t003	آلیمتا	NOUN	آلیمتا	bn:00079325n
d001.s015.t004	500	X	500	
d001.s015.t005	میلی‌گرم	NOUN	میلی‌گرم	bn:00054701n
d001.s015.t006	به	X	به	
d001.s015.t007	ازای	NOUN	ازا	bn:00001938n
d001.s015.t008	هر	X	هر	
d001.s015.t009	متر	NOUN	متر	bn:00052501n
d001.s015.t010	مربع	NOUN	مربع	bn:00070132n
d001.s015.t011	از	X	از	
d001.s015.t012	سطح	NOUN	سطح	bn:00075250n
d001.s015.t013	بدن	NOUN	بدن	bn:00011744n
d001.s015.t014	(	X	(	
d001.s015.t015	محاسبه	NOUN	محاسبه	bn:00014689n
d001.s015.t016	با	X	با	
d001.s015.t017	قد	NOUN	قد	bn:00043545n
d001.s015.t018	و	X	و	
d001.s015.t019	وزن	NOUN	وزن	bn:00080831n
d001.s015.t020	بیمار	NOUN	بیمار	bn:00001742n
d001.s015.t021	)	X	)	
d001.s015.t022	است	VERB	است	bn:00083186v
d001.s015.t023	.	X	.	
d001.s016.t001	هر	ADV	هر	bn:00114315r
d001.s016.t002	سه	X	سه	
d001.s016.t003	هفته	NOUN	هفته	bn:00043484n
d001.s016.t004	یک‌بار	ADV	یک‌بار	bn:00115377r
d001.s016.t005	به	X	به	
d001.s016.t006	صورت	NOUN	صورت	bn:00032600n
d001.s016.t007	انفوزیون	NOUN	انفوزیون	bn:00046763n
d001.s016.t008	داخل	X	داخل	
d001.s016.t009	وریدی	NOUN	وریدی	bn:00079681n
d001.s016.t010	به	X	به	
d001.s016.t011	مدت	NOUN	مدت	bn:00029170n
d001.s016.t012	10	X	10	
d001.s016.t013	دقیقه	NOUN	دقیقه	bn:00055094n
d001.s016.t014	تجویز می‌شود	VERB	تجویز شو	bn:00082418v
d001.s016.t015	.	X	.	
d001.s017.t001	برای کاهش	VERB	برای کاهش	bn:00084079v
d001.s017.t002	عوارض	NOUN	عوارض	bn:00070571n
d001.s017.t003	جانبی	ADJ	جانبی	bn:00105762a
d001.s017.t004	،	X	،	
d001.s017.t005	بیماران	NOUN	بیمار	bn:00001742n
d001.s017.t006	باید	ADV	باید	bn:00056508n
d001.s017.t007	کورتیکواستروئید	NOUN	کورتیکواستروئید	bn:00001507n
d001.s017.t008	و	X	و	
d001.s017.t009	اسید	NOUN	اسید	bn:00000902n
d001.s017.t010	فولیک	NOUN	فولیک	bn:00006850n
d001.s017.t011	(	X	(	
d001.s017.t012	نوعی	NOUN	نوعی	bn:00112216a
d001.s017.t013	ویتامین	NOUN	ویتامین	bn:00080147n
d001.s017.t014	)	X	)	
d001.s017.t015	مصرف کنند	VERB	مصرف کن	bn:00085689v
d001.s017.t016	و	X	و	
d001.s017.t017	در	X	در	
d001.s017.t018	طول	NOUN	طول	bn:00050662n
d001.s017.t019	درمان	NOUN	درمان	bn:00076843n
d001.s017.t020	با	X	با	
d001.s017.t021	آلیمتا	NOUN	آلیمتا	bn:00040805n
d001.s017.t022	،	X	،	
d001.s017.t023	ویتامین	NOUN	ویتامین	bn:00080147n
d001.s017.t024	B12	NOUN	B12	bn:00000142n
d001.s017.t025	را	X	را	
d001.s017.t026	تزریق کنند	VERB	تزریق کن	bn:00087321v
d001.s017.t027	.	X	.	
d001.s018.t001	هنگامی‌که	X	هنگامی‌که	
d001.s018.t002	آلیمتا	NOUN	آلیمتا	bn:00003700n
d001.s018.t003	با	X	با	
d001.s018.t004	سیس	NOUN	سیس	bn:00076843n
d001.s018.t005	پلاتین	NOUN	پلاتین	bn:00006910n
d001.s018.t006	تجویز می‌شود	VERB	تجویز شو	bn:00085337v
d001.s018.t007	،	X	،	
d001.s018.t008	داروی	NOUN	دارو	bn:00054128n
d001.s018.t009	ضد	NOUN	ضد	bn:00004472n
d001.s018.t010	استفراغ	NOUN	استفراغ	bn:00027565n
d001.s018.t011	(	X	(	
d001.s018.t012	برای جلوگیری	VERB	برای جلوگیری	bn:00084069v
d001.s018.t013	از	X	از	
d001.s018.t014	استفراغ	NOUN	استفراغ	bn:00027565n
d001.s018.t015	)	X	)	
d001.s018.t016	و	X	و	
d001.s018.t017	مایعات	NOUN	مایعات	bn:00035426n
d001.s018.t018	(	X	(	
d001.s018.t019	برای جلوگیری	VERB	برای جلوگیری	bn:00084069v
d001.s018.t020	از	X	از	
d001.s018.t021	کم آبی	NOUN	کم آبی	bn:00028760n
d001.s018.t022	بدن	NOUN	بدن	bn:00011744n
d001.s018.t023	)	X	)	
d001.s018.t024	نیز	X	نیز	
d001.s018.t025	باید	ADV	باید	bn:00056508n
d001.s018.t026	قبل	ADV	قبل	bn:00114512r
d001.s018.t027	یا	X	یا	
d001.s018.t028	بعد	ADV	بعد	bn:00116345r
d001.s018.t029	از	X	از	
d001.s018.t030	دوز	NOUN	دوز	bn:00028320n
d001.s018.t031	سیس	NOUN	سیس	bn:00000471n
d001.s018.t032	پلاتین	NOUN	پلاتین	bn:00006910n
d001.s018.t033	تجویز شود	VERB	تجویز شو	bn:00085689v
d001.s018.t034	.	X	.	
d001.s019.t001	در	X	در	
d001.s019.t002	بیمارانی	NOUN	بیمارانی	bn:00061017n
d001.s019.t003	که	X	که	
d001.s019.t004	شمارش	NOUN	شمارش	bn:00023140n
d001.s019.t005	خون	NOUN	خون	bn:00011346n
d001.s019.t006	آنها	X	آنها	
d001.s019.t007	غیرطبیعی	ADJ	غیرطبیعی	bn:00100895a
d001.s019.t008	است	VERB	است	bn:00087845v
d001.s019.t009	یا	X	یا	
d001.s019.t010	عوارض	NOUN	عوارض	bn:00070571n
d001.s019.t011	جانبی	NOUN	جانبی	bn:00050133n
d001.s019.t012	خاصی	ADJ	خاصی	bn:00100896a
d001.s019.t013	دارند	VERB	دار	bn:00073884n
d001.s019.t014	،	X	،	
d001.s019.t015	درمان	NOUN	درمان	bn:00076843n
d001.s019.t016	باید	ADV	باید	bn:00056508n
d001.s019.t017	به	X	به	
d001.s019.t018	تعویق بیفتد	VERB	تعویق افت	bn:00085337v
d001.s019.t019	یا	X	یا	
d001.s019.t020	قطع شود	VERB	قطع شو	bn:00084079v
d001.s019.t021	یا	X	یا	
d001.s019.t022	دوز	NOUN	دوز	bn:00028320n
d001.s019.t023	کاهش یابد	VERB	کاهش یاب	bn:00084079v
d001.s019.t024	.	X	.	
d001.s020.t001	استفاده	NOUN	استفاده	bn:00030627n
d001.s020.t002	از	X	از	
d001.s020.t003	Alimta	NOUN	Alimta	bn:00031652n
d001.s020.t004	در	X	در	
d001.s020.t005	بیماران	NOUN	بیمار	bn:00001742n
d001.s020.t006	مبتلا	ADJ	مبتلا	bn:00103595a
d001.s020.t007	به	X	به	
d001.s020.t008	مشکلات	NOUN	مشکلات	bn:00041971n
d001.s020.t009	کلیوی	NOUN	کلیوی	bn:00049083n
d001.s020.t010	متوسط	ADJ	متوسط	bn:00106548a
d001.s020.t011	یا	X	یا	
d001.s020.t012	شدید	ADJ	شدید	bn:00105251a
d001.s020.t013	توصیه نمی‌شود	VERB	توصیه شو	bn:00082418v
d001.s020.t014	.	X	.	
d001.s021.t001	برای	X	برای	
d001.s021.t002	اطلاعات	NOUN	اطلاعات	bn:00046705n
d001.s021.t003	بیشتر	ADJ	بیشتر	bn:00106954a
d001.s021.t004	،	X	،	
d001.s021.t005	به	X	به	
d001.s021.t006	خلاصه	NOUN	خلاصه	bn:00067409n
d001.s021.t007	ویژگی‌های	NOUN	ویژگی	bn:00077930n
d001.s021.t008	محصول	NOUN	محصول	bn:00019980n
d001.s021.t009	(	X	(	
d001.s021.t010	همچنین	ADV	همچنین	bn:00114246r
d001.s021.t011	بخشی	NOUN	بخشی	bn:00021395n
d001.s021.t012	از	X	از	
d001.s021.t013	EPAR	NOUN	EPAR	bn:00067181n
d001.s021.t014	)	X	)	
d001.s021.t015	مراجعه کنید	VERB	مراجعه کن	bn:00085686v
d001.s021.t016	.	X	.	
d001.s022.t001	آلیمتا	NOUN	آلیمتا	bn:00047098n
d001.s022.t002	چگونه	ADV	چگونه	bn:00115335r
d001.s022.t003	کار می‌کند	VERB	کار کن	bn:00083081v
d001.s022.t004	؟	X	؟	
d001.s023.t001	ماده	NOUN	ماده	bn:00053867n
d001.s023.t002	فعال	ADJ	فعال	bn:00096392a
d001.s023.t003	آلیمتا	NOUN	آلیمتا	bn:00008547n
d001.s023.t004	،	X	،	
d001.s023.t005	پمترکسد	NOUN	پمترکسد	bn:00018629n
d001.s023.t006	،	X	،	
d001.s023.t007	یک	X	یک	
d001.s023.t008	داروی	NOUN	دارو	bn:00054128n
d001.s023.t009	سیتوتوکسیک	ADJ	سیتوتوکسیک	bn:00024920n
d001.s023.t010	(	X	(	
d001.s023.t011	دارویی	NOUN	دارویی	bn:00061887n
d001.s023.t012	که	X	که	
d001.s023.t013	سلول‌های	NOUN	سلول	bn:00017027n
d001.s023.t014	در	X	در	
d001.s023.t015	حال	NOUN	حال	bn:00043358n
d001.s023.t016	تقسیم	NOUN	تقسیم	bn:00027919n
d001.s023.t017	مانند	ADV	مانند	bn:00105977a
d001.s023.t018	سلول‌های	NOUN	سلول	bn:00017027n
d001.s023.t019	سرطانی	ADJ	سرطانی	bn:00015180n
d001.s023.t020	را	X	را	
d001.s023.t021	از بین می‌برد	VERB	از بین برد	bn:00082712v
d001.s023.t022	)	X	)	
d001.s023.t023	است	VERB	است	bn:00083294v
d001.s023.t024	که	X	که	
d001.s023.t025	به	X	به	
d001.s023.t026	گروه	NOUN	گروه	bn:00018111n
d001.s023.t027	آنتی‌متابولیت‌ها	NOUN	آنتی‌متابولیت‌ها	bn:00057971n
d001.s023.t028	تعلق دارد	VERB	تعلق دار	bn:00083240v
d001.s023.t029	.	X	.	
d001.s024.t001	در	X	در	
d001.s024.t002	بدن	NOUN	بدن	bn:00011744n
d001.s024.t003	،	X	،	
d001.s024.t004	پمترکسد	NOUN	پمترکسد	bn:00030383n
d001.s024.t005	به	X	به	
d001.s024.t006	شکل	NOUN	شکل	bn:00035909n
d001.s024.t007	فعالی	ADJ	فعالی	bn:00106110a
d001.s024.t008	تبدیل می‌شود	VERB	تبدیل شو	bn:00084069v
d001.s024.t009	که	X	که	
d001.s024.t010	فعالیت	NOUN	فعالیت	bn:00001174n
d001.s024.t011	آنزیم‌هایی	NOUN	آنزیم	bn:00031085n
d001.s024.t012	را	X	را	
d001.s024.t013	که	X	که	
d001.s024.t014	در	X	در	
d001.s024.t015	تولید	NOUN	تولید	bn:00032594n
d001.s024.t016	نوکلئوتیدها	NOUN	نوکلئوتید	bn:00008788n
d001.s024.t017	نقش دارند	VERB	نقش دار	bn:00091709v
d001.s024.t018	(	X	(	
d001.s024.t019	بلوک‌های سازنده	NOUN	بلوک سازنده	bn:00021396n
d001.s024.t020	DNA	NOUN	DNA	bn:00026301n
d001.s024.t021	و	X	و	
d001.s024.t022	RNA	NOUN	RNA	bn:00067714n
d001.s024.t023	،	X	،	
d001.s024.t024	ماده	NOUN	ماده	bn:00053867n
d001.s024.t025	ژنتیکی	ADJ	ژنتیک	bn:00037702n
d001.s024.t026	سلول‌ها	NOUN	سلول	bn:00017027n
d001.s024.t027	)	X	)	
d001.s024.t028	را	X	را	
d001.s024.t029	مسدود می‌کند	VERB	مسدود کن	bn:00083993v
d001.s024.t030	.	X	.	
d001.s025.t001	آلیمتا	NOUN	آلیمتا	bn:00039925n
d001.s025.t002	چگونه	ADV	چگونه	bn:00114790r
d001.s025.t003	مورد مطالعه قرار گرفته_است	VERB	مورد مطالعه  قرار گرفت	bn:00088912v
d001.s025.t004	؟	X	؟	
d001.s026.t001	برای	X	برای	
d001.s026.t002	درمان	NOUN	درمان	bn:00024461n
d001.s026.t003	مزوتلیومای	NOUN	مزوتلیومای	bn:00007853n
d001.s026.t004	بدخیم	ADJ	بدخیم	bn:00057267n
d001.s026.t005	پلور	NOUN	پلور	bn:00063016n
d001.s026.t006	،	X	،	
d001.s026.t007	آلیمتا	NOUN	آلیمتا	bn:00054841n
d001.s026.t008	در	X	در	
d001.s026.t009	یک	X	یک	
d001.s026.t010	مطالعه	NOUN	مطالعه	bn:00061758n
d001.s026.t011	اصلی	ADJ	اصلی	bn:00107593a
d001.s026.t012	بر	X	بر	
d001.s026.t013	روی	NOUN	روی	bn:00032600n
d001.s026.t014	456	X	456	
d001.s026.t015	بیمار	NOUN	بیمار	bn:00001742n
d001.s026.t016	که	X	که	
d001.s026.t017	قبلا	ADV	قبلا	bn:00114185r
d001.s026.t018	شیمی‌درمانی	NOUN	شیمی‌درمانی	bn:00018141n
d001.s026.t019	برای	X	برای	
d001.s026.t020	بیماری	NOUN	بیماری	bn:00027546n
d001.s026.t021	خود	X	خود	
d001.s026.t022	دریافت نکرده_بودند	VERB	دریافت کرد	bn:00093776v
d001.s026.t023	،	X	،	
d001.s026.t024	مورد بررسی قرار گرفت	VERB	مورد بررسی  قرار گرفت	bn:00092823v
d001.s026.t025	.	X	.	
d001.s027.t001	اثرات	NOUN	اثرات	bn:00029880n
d001.s027.t002	آلیمتا	NOUN	آلیمتا	bn:00014207n
d001.s027.t003	در	X	در	
d001.s027.t004	ترکیب	NOUN	ترکیب	bn:00001466n
d001.s027.t005	با	X	با	
d001.s027.t006	سیس	NOUN	سیس	bn:00000471n
d001.s027.t007	پلاتین	NOUN	پلاتین	bn:00006910n
d001.s027.t008	با	X	با	
d001.s027.t009	سیس	NOUN	سیس	bn:00076843n
d001.s027.t010	پلاتین	NOUN	پلاتین	bn:00006910n
d001.s027.t011	به	X	به	
