Token ID	Token	Lemma	POS	BN Synset
d001.s010.t024	)	)	X	
d001.s010.t025	و	و	X	
d001.s010.t026	بدخیم	بدخیم	A	bn:00106363a
d001.s010.t027	(	(	X	
d001.s010.t028	به	به	X	
d001.s010.t029	سایر	سایر	A	bn:00108011a
d001.s010.t030	نقاط	نقاط	N	bn:00021395n
d001.s010.t031	بدن	بدن	N	bn:00011744n
d001.s010.t032	گسترش‌یافته	گسترش‌یافته	V	bn:00092083v
d001.s010.t033	یا	یا	X	
d001.s010.t034	احتمالا	احتمالا	R	bn:00114523r
d001.s010.t035	به	به	X	
d001.s010.t036	راحتی	راحتی	R	bn:00115155r
d001.s010.t037	منتشر شده_است	منتشر شد	V	bn:00092083v
d001.s010.t038	)	)	X	
d001.s010.t039	استفاده می‌شود	استفاده شو	V	bn:00082705v
d001.s010.t040	.	.	X	
d001.s010.t041	شیمی‌درمانی	شیمی‌درمانی	N	bn:00018141n
d001.s010.t042	(	(	X	
d001.s010.t043	داروهای	دارو	N	bn:00054128n
d001.s010.t044	سرطان	سرطان	N	bn:00015180n
d001.s010.t045	)	)	X	
d001.s010.t046	را	را	X	
d001.s010.t047	قبل	قبل	X	
d001.s010.t048	از	از	X	
d001.s010.t049	سرطان	سرطان	N	bn:00015180n
d001.s010.t050	ریه	ریه	N	bn:00052341n
d001.s010.t051	سلول	سلول	N	bn:00017027n
d001.s010.t052	غیر	غیر	N	
d001.s010.t053	کوچک	کوچک	A	
d001.s010.t054	پیشرفته	پیشرفته	A	bn:00096528a
d001.s010.t055	یا	یا	X	
d001.s010.t056	متاستاتیک	متاستاتیک	A	bn:00106664a
d001.s010.t057	دریافت کرد	دریافت کرد	V	bn:00087863v
d001.s010.t058	که	که	X	
d001.s010.t059	بر	بر	X	
d001.s010.t060	سلول‌های	سلول	N	bn:00017027n
d001.s010.t061	سنگفرشی	سنگفرش	A	
d001.s010.t062	تأثیر نمی‌گذارد	تأثیرگذار	V	bn:00082427v
d001.s010.t063	.	.	X	
d001.s011.t001	آلیمتا	آلیمتا	N	bn:00602447n
d001.s011.t002	در	در	X	
d001.s011.t003	ترکیب	ترکیب	N	bn:00020872n
d001.s011.t004	با	با	X	
d001.s011.t005	سیس	سیس	N	bn:00577781n
d001.s011.t006	پلاتین	پلاتین	N	bn:00577781n
d001.s011.t007	در	در	X	
d001.s011.t008	بیمارانی	بیمارانی	N	bn:00061017n
d001.s011.t009	که	که	X	
d001.s011.t010	قبلا	قبلا	R	
d001.s011.t011	تحت	تحت	X	
d001.s011.t012	درمان	درمان	N	bn:00047235n
d001.s011.t013	قرار نگرفته‌اند	قرار گرفت	V	
d001.s011.t014	و	و	X	
d001.s011.t015	به	به	X	
d001.s011.t016	تنهایی	تنهایی	N	
d001.s011.t017	در	در	X	
d001.s011.t018	بیمارانی	بیمارانی	N	bn:00061017n
d001.s011.t019	که	که	X	
d001.s011.t020	در	در	X	
d001.s011.t021	گذشته	گذشته	R	bn:00108320a
d001.s011.t022	نوع	نوع	N	bn:00078798n
d001.s011.t023	دیگری	دیگری	X	
d001.s011.t024	از	از	X	
d001.s011.t025	شیمی‌درمانی	شیمی‌درمانی	N	bn:00018141n
d001.s011.t026	را	را	X	
d001.s011.t027	دریافت کرده‌اند	دریافت کرد	V	bn:00087863v
d001.s011.t028	استفاده می‌شود	استفاده شو	V	bn:00082705v
d001.s011.t029	.	.	X	
d001.s012.t001	دارو	دارو	N	bn:00054128n
d001.s012.t002	فقط	فقط	R	bn:00116450r
d001.s012.t003	با	با	X	
d001.s012.t004	نسخه	نسخه	N	bn:00064195n
d001.s012.t005	قابل تهیه	قابل تهیه	A	bn:00097846a
d001.s012.t006	است	است	V	
d001.s012.t007	.	.	X	
d001.s013.t001	آلیمتا	آلیمتا	N	bn:00602447n
d001.s013.t002	چگونه	چگونه	R	
d001.s013.t003	استفاده می‌شود	استفاده شو	V	bn:00082705v
d001.s013.t004	؟	؟	X	
d001.s014.t001	آلیمتا	آلیمتا	N	bn:00602447n
d001.s014.t002	فقط	فقط	R	bn:00116450r
d001.s014.t003	باید	باید	R	
d001.s014.t004	تحت	تحت	X	
d001.s014.t005	نظر	نظر	N	bn:00059908n
d001.s014.t006	پزشک	پزشک	N	bn:00027976n
d001.s014.t007	متخصص	متخصص	A	
d001.s014.t008	در	در	X	
d001.s014.t009	استفاده	استفاده	N	bn:00030627n
d001.s014.t010	از	از	X	
d001.s014.t011	شیمی‌درمانی	شیمی‌درمانی	N	bn:00018141n
d001.s014.t012	ضد سرطان	ضد سرطان	A	bn:00097220a
d001.s014.t013	تجویز شود	تجویز شو	V	bn:00088826v
d001.s014.t014	.	.	X	
d001.s015.t001	دوز	دوز	N	bn:00028320n
d001.s015.t002	توصیه‌شده	توصیه‌شده	V	bn:00084373v
d001.s015.t003	آلیمتا	آلیمتا	N	bn:00602447n
d001.s015.t004	500	500	X	
d001.s015.t005	میلی‌گرم	میلی‌گرم	N	bn:00054701n
d001.s015.t006	به	به	X	
d001.s015.t007	ازای	ازا	N	
d001.s015.t008	هر	هر	X	
d001.s015.t009	متر	متر	N	bn:00052501n
d001.s015.t010	مربع	مربع	N	bn:00070132n
d001.s015.t011	از	از	X	
d001.s015.t012	سطح	سطح	N	bn:00075374n
d001.s015.t013	بدن	بدن	N	bn:00011744n
d001.s015.t014	(	(	X	
d001.s015.t015	محاسبه	محاسبه	N	bn:00014688n
d001.s015.t016	با	با	X	
d001.s015.t017	قد	قد	N	bn:00043545n
d001.s015.t018	و	و	X	
d001.s015.t019	وزن	وزن	N	bn:00080831n
d001.s015.t020	بیمار	بیمار	N	bn:00061017n
d001.s015.t021	)	)	X	
d001.s015.t022	است	است	V	
d001.s015.t023	.	.	X	
d001.s016.t001	هر	هر	R	bn:00102467a
d001.s016.t002	سه	سه	X	
d001.s016.t003	هفته	هفته	N	bn:00043484n
d001.s016.t004	یک‌بار	یک‌بار	R	bn:00115811r
d001.s016.t005	به	به	X	
d001.s016.t006	صورت	صورت	N	
d001.s016.t007	انفوزیون	انفوزیون	N	wn:00323532n
d001.s016.t008	داخل	داخل	X	
d001.s016.t009	وریدی	وریدی	N	bn:00079681n
d001.s016.t010	به	به	X	
d001.s016.t011	مدت	مدت	N	bn:00022191n
d001.s016.t012	10	10	X	
d001.s016.t013	دقیقه	دقیقه	N	bn:00055094n
d001.s016.t014	تجویز می‌شود	تجویز شو	V	bn:00088826v
d001.s016.t015	.	.	X	
d001.s017.t001	برای کاهش	برای کاهش	V	bn:00084079v
d001.s017.t002	عوارض	عوارض	N	bn:00029874n
d001.s017.t003	جانبی	جانبی	A	
d001.s017.t004	،	،	X	
d001.s017.t005	بیماران	بیمار	N	bn:00061017n
d001.s017.t006	باید	باید	R	
d001.s017.t007	کورتیکواستروئید	کورتیکواستروئید	N	bn:00001507n
d001.s017.t008	و	و	X	
d001.s017.t009	اسید	اسید	N	bn:00000902n
d001.s017.t010	فولیک	فولیک	N	
d001.s017.t011	(	(	X	
d001.s017.t012	نوعی	نوعی	N	bn:00078798n
d001.s017.t013	ویتامین	ویتامین	N	bn:00080147n
d001.s017.t014	)	)	X	
d001.s017.t015	مصرف کنند	مصرف کن	V	bn:00085689v
d001.s017.t016	و	و	X	
d001.s017.t017	در	در	X	
d001.s017.t018	طول	طول	N	
d001.s017.t019	درمان	درمان	N	bn:00047235n
d001.s017.t020	با	با	X	
d001.s017.t021	آلیمتا	آلیمتا	N	bn:00602447n
d001.s017.t022	،	،	X	
d001.s017.t023	ویتامین	ویتامین	N	bn:00080147n
d001.s017.t024	B12	B12	N	
d001.s017.t025	را	را	X	
d001.s017.t026	تزریق کنند	تزریق کن	V	bn:00089746v
d001.s017.t027	.	.	X	
d001.s018.t001	هنگامی‌که	هنگامی‌که	X	
d001.s018.t002	آلیمتا	آلیمتا	N	bn:00602447n
d001.s018.t003	با	با	X	
d001.s018.t004	سیس	سیس	N	bn:00577781n
d001.s018.t005	پلاتین	پلاتین	N	bn:00577781n
d001.s018.t006	تجویز می‌شود	تجویز شو	V	bn:00088826v
d001.s018.t007	،	،	X	
d001.s018.t008	داروی	دارو	N	bn:00054128n
d001.s018.t009	ضد	ضد	N	
d001.s018.t010	استفراغ	استفراغ	N	
d001.s018.t011	(	(	X	
d001.s018.t012	برای جلوگیری	برای جلوگیری	V	bn:00088454v
d001.s018.t013	از	از	X	
d001.s018.t014	استفراغ	استفراغ	N	bn:00008567n
d001.s018.t015	)	)	X	
d001.s018.t016	و	و	X	
d001.s018.t017	مایعات	مایعات	N	bn:00035426n
d001.s018.t018	(	(	X	
d001.s018.t019	برای جلوگیری	برای جلوگیری	V	bn:00088454v
d001.s018.t020	از	از	X	
d001.s018.t021	کم آبی	کم آبی	N	bn:00025983n
d001.s018.t022	بدن	بدن	N	bn:00025983n
d001.s018.t023	)	)	X	
d001.s018.t024	نیز	نیز	X	
d001.s018.t025	باید	باید	R	
d001.s018.t026	قبل	قبل	R	bn:00114512r
d001.s018.t027	یا	یا	X	
d001.s018.t028	بعد	بعد	R	bn:00114165r
d001.s018.t029	از	از	X	
d001.s018.t030	دوز	دوز	N	bn:00028320n
d001.s018.t031	سیس	سیس	N	bn:00577781n
d001.s018.t032	پلاتین	پلاتین	N	bn:00577781n
d001.s018.t033	تجویز شود	تجویز شو	V	bn:00088826v
d001.s018.t034	.	.	X	
d001.s019.t001	در	در	X	
d001.s019.t002	بیمارانی	بیمارانی	N	bn:00061017n
d001.s019.t003	که	که	X	
d001.s019.t004	شمارش	شمارش	N	bn:00023139n
d001.s019.t005	خون	خون	N	bn:00011346n
d001.s019.t006	آنها	آنها	X	
d001.s019.t007	غیرطبیعی	غیرطبیعی	A	bn:00096158a
d001.s019.t008	است	است	V	
d001.s019.t009	یا	یا	X	
d001.s019.t010	عوارض	عوارض	N	bn:00029874n
d001.s019.t011	جانبی	جانبی	N	bn:00023139n
d001.s019.t012	خاصی	خاصی	A	bn:00099474a
d001.s019.t013	دارند	دار	V	bn:00088745v
d001.s019.t014	،	،	X	
d001.s019.t015	درمان	درمان	N	bn:00047235n
d001.s019.t016	باید	باید	R	
d001.s019.t017	به	به	X	
d001.s019.t018	تعویق بیفتد	تعویق افت	V	bn:00086514v
d001.s019.t019	یا	یا	X	
d001.s019.t020	قطع شود	قطع شو	V	bn:00083908v
d001.s019.t021	یا	یا	X	
d001.s019.t022	دوز	دوز	N	bn:00028320n
d001.s019.t023	کاهش یابد	کاهش یاب	V	bn:00084079v
d001.s019.t024	.	.	X	
d001.s020.t001	استفاده	استفاده	N	bn:00030627n
d001.s020.t002	از	از	X	
d001.s020.t003	Alimta	Alimta	N	bn:00602447n
d001.s020.t004	در	در	X	
d001.s020.t005	بیماران	بیمار	N	bn:00061017n
d001.s020.t006	مبتلا	مبتلا	A	
d001.s020.t007	به	به	X	
d001.s020.t008	مشکلات	مشکلات	N	bn:00048242n
d001.s020.t009	کلیوی	کلیوی	N	bn:00049083n
d001.s020.t010	متوسط	متوسط	A	bn:00106826a
d001.s020.t011	یا	یا	X	
d001.s020.t012	شدید	شدید	A	bn:00110473a
d001.s020.t013	توصیه نمی‌شود	توصیه شو	V	bn:00082418v
d001.s020.t014	.	.	X	
d001.s021.t001	برای	برای	X	
d001.s021.t002	اطلاعات	اطلاعات	N	bn:00025314n
d001.s021.t003	بیشتر	بیشتر	A	bn:00106935a
d001.s021.t004	،	،	X	
d001.s021.t005	به	به	X	
d001.s021.t006	خلاصه	خلاصه	N	bn:00075142n
d001.s021.t007	ویژگی‌های	ویژگی	N	
d001.s021.t008	محصول	محصول	N	bn:00064584n
d001.s021.t009	(	(	X	
d001.s021.t010	همچنین	همچنین	R	bn:00114246r
d001.s021.t011	بخشی	بخشی	N	bn:00021395n
d001.s021.t012	از	از	X	
d001.s021.t013	EPAR	EPAR	N	
d001.s021.t014	)	)	X	
d001.s021.t015	مراجعه کنید	مراجعه کن	V	bn:00087787v
d001.s021.t016	.	.	X	
d001.s022.t001	آلیمتا	آلیمتا	N	bn:00602447n
d001.s022.t002	چگونه	چگونه	R	
d001.s022.t003	کار می‌کند	کار کن	V	
d001.s022.t004	؟	؟	X	
d001.s023.t001	ماده	ماده	N	bn:00074986n
d001.s023.t002	فعال	فعال	A	bn:00096387a
d001.s023.t003	آلیمتا	آلیمتا	N	bn:00602447n
d001.s023.t004	،	،	X	
d001.s023.t005	پمترکسد	پمترکسد	N	bn:00602447n
d001.s023.t006	،	،	X	
d001.s023.t007	یک	یک	X	
d001.s023.t008	داروی	دارو	N	bn:00054128n
d001.s023.t009	سیتوتوکسیک	سیتوتوکسیک	A	bn:00100866a
d001.s023.t010	(	(	X	
d001.s023.t011	دارویی	دارویی	N	bn:00054128n
d001.s023.t012	که	که	X	
d001.s023.t013	سلول‌های	سلول	N	bn:00017027n
d001.s023.t014	در	در	X	
d001.s023.t015	حال	حال	N	
d001.s023.t016	تقسیم	تقسیم	N	bn:00027912n
d001.s023.t017	مانند	مانند	R	
d001.s023.t018	سلول‌های	سلول	N	bn:00017027n
d001.s023.t019	سرطانی	سرطانی	A	bn:00099180a
d001.s023.t020	را	را	X	
d001.s023.t021	از بین می‌برد	از بین برد	V	bn:00090098v
d001.s023.t022	)	)	X	
d001.s023.t023	است	است	V	
d001.s023.t024	که	که	X	
d001.s023.t025	به	به	X	
d001.s023.t026	گروه	گروه	N	bn:00018111n
d001.s023.t027	آنتی‌متابولیت‌ها	آنتی‌متابولیت‌ها	N	bn:00004691n
d001.s023.t028	تعلق دارد	تعلق دار	V	bn:00083389v
d001.s023.t029	.	.	X	
d001.s024.t001	در	در	X	
d001.s024.t002	بدن	بدن	N	bn:00011744n
d001.s024.t003	،	،	X	
d001.s024.t004	پمترکسد	پمترکسد	N	bn:00602447n
d001.s024.t005	به	به	X	
d001.s024.t006	شکل	شکل	N	bn:00035913n
d001.s024.t007	فعالی	فعالی	A	bn:00096382a
d001.s024.t008	تبدیل می‌شود	تبدیل شو	V	bn:00085761v
d001.s024.t009	که	که	X	
d001.s024.t010	فعالیت	فعالیت	N	bn:00001130n
d001.s024.t011	آنزیم‌هایی	آنزیم	N	bn:00031085n
d001.s024.t012	را	را	X	
d001.s024.t013	که	که	X	
d001.s024.t014	در	در	X	
d001.s024.t015	تولید	تولید	N	bn:00064584n
d001.s024.t016	نوکلئوتیدها	نوکلئوتید	N	bn:00008788n
d001.s024.t017	نقش دارند	نقش دار	V	bn:00089893v
d001.s024.t018	(	(	X	
d001.s024.t019	بلوک‌های سازنده	بلوک سازنده	N	bn:00013726n
d001.s024.t020	DNA	DNA	N	bn:00026301n
d001.s024.t021	و	و	X	
d001.s024.t022	RNA	RNA	N	bn:00067714n
d001.s024.t023	،	،	X	
d001.s024.t024	ماده	ماده	N	bn:00053801n
d001.s024.t025	ژنتیکی	ژنتیک	A	bn:00103522a
d001.s024.t026	سلول‌ها	سلول	N	bn:00017027n
d001.s024.t027	)	)	X	
d001.s024.t028	را	را	X	
d001.s024.t029	مسدود می‌کند	مسدود کن	V	bn:00083623v
d001.s024.t030	.	.	X	
d001.s025.t001	آلیمتا	آلیمتا	N	bn:00602447n
d001.s025.t002	چگونه	چگونه	R	
d001.s025.t003	مورد مطالعه قرار گرفته_است	مورد مطالعه  قرار گرفت	V	bn:00082596v
d001.s025.t004	؟	؟	X	
d001.s026.t001	برای	برای	X	
d001.s026.t002	درمان	درمان	N	bn:00047235n
d001.s026.t003	مزوتلیومای	مزوتلیومای	N	bn:00054512n
d001.s026.t004	بدخیم	بدخیم	A	bn:00106363a
d001.s026.t005	پلور	پلور	N	bn:00108692a
d001.s026.t006	،	،	X	
d001.s026.t007	آلیمتا	آلیمتا	N	bn:00602447n
d001.s026.t008	در	در	X	
d001.s026.t009	یک	یک	X	
d001.s026.t010	مطالعه	مطالعه	N	bn:00074790n
d001.s026.t011	اصلی	اصلی	A	bn:00099598a
d001.s026.t012	بر	بر	X	
d001.s026.t013	روی	روی	N	
d001.s026.t014	456	456	X	
d001.s026.t015	بیمار	بیمار	N	bn:00061017n
d001.s026.t016	که	که	X	
d001.s026.t017	قبلا	قبلا	R	bn:00114512r
d001.s026.t018	شیمی‌درمانی	شیمی‌درمانی	N	bn:00018141n
d001.s026.t019	برای	برای	X	
d001.s026.t020	بیماری	بیماری	N	bn:00027546n
d001.s026.t021	خود	خود	X	
d001.s026.t022	دریافت نکرده_بودند	دریافت کرد	V	bn:00087863v
d001.s026.t023	،	،	X	
d001.s026.t024	مورد بررسی قرار گرفت	مورد بررسی  قرار گرفت	V	bn:00082596v
d001.s026.t025	.	.	X	
d001.s027.t001	اثرات	اثرات	N	bn:00029874n
d001.s027.t002	آلیمتا	آلیمتا	N	bn:00602447n
d001.s027.t003	در	در	X	
d001.s027.t004	ترکیب	ترکیب	N	bn:00020872n
d001.s027.t005	با	با	X	
d001.s027.t006	سیس	سیس	N	bn:00577781n
d001.s027.t007	پلاتین	پلاتین	N	bn:00577781n
d001.s027.t008	با	با	X	
d001.s027.t009	سیس	سیس	N	bn:00577781n
d001.s027.t010	پلاتین	پلاتین	N	bn:00577781n
d001.s027.t011	به	به	X	
d001.s027.t012	تنهایی	تنهایی	R	bn:00114234r
d001.s027.t013	مقایسه شد	مقایسه شد	V	bn:00085450v
d001.s027.t014	.	.	X	
d001.s028.t001	برای	برای	X	
d001.s028.t002	درمان	درمان	N	bn:00047235n
d001.s028.t003	سرطان	سرطان	N	bn:00015180n
d001.s028.t004	ریه	ریه	N	bn:00052341n
d001.s028.t005	سلول	سلول	N	bn:00017027n
d001.s028.t006	غیر	غیر	N	
d001.s028.t007	کوچک	کوچک	A	
d001.s028.t008	،	،	X	
d001.s028.t009	اثرات	اثرات	N	bn:00029874n
d001.s028.t010	آلیمتا	آلیمتا	N	bn:00602447n
d001.s028.t011	با	با	X	
d001.s028.t012	اثرات	اثرات	N	
d001.s028.t013	دوستاکسل	دوستاکسل	N	bn:01537207n
d001.s028.t014	(	(	X	
d001.s028.t015	یک	یک	X	
d001.s028.t016	داروی	دارو	N	bn:00054128n
d001.s028.t017	ضد سرطان	ضد سرطان	A	bn:00097220a
d001.s028.t018	دیگر	دیگر	X	
d001.s028.t019	)	)	X	
d001.s028.t020	در	در	X	
d001.s028.t021	یک	یک	X	
d001.s028.t022	مطالعه	مطالعه	N	bn:00074790n
d001.s028.t023	که	که	X	
d001.s028.t024	شامل	شامل	A	bn:00104825a
d001.s028.t025	571	571	X	
d001.s028.t026	بیمار	بیمار	N	bn:00061017n
d001.s028.t027	مبتلا	مبتلا	A	
d001.s028.t028	به	به	X	
d001.s028.t029	بیماری	بیماری	N	bn:00027546n
d001.s028.t030	پیشرفته	پیشرفته	A	bn:00096528a
d001.s028.t031	موضعی	موضعی	A	bn:00106110a
d001.s028.t032	یا	یا	X	
d001.s028.t033	متاستاتیک	متاستاتیک	A	bn:00106664a
d001.s028.t034	بود	بود	V	
d001.s028.t035	که	که	X	
d001.s028.t036	در	در	X	
d001.s028.t037	گذشته	گذشته	N	bn:00060927n
d001.s028.t038	شیمی‌درمانی	شیمی‌درمانی	N	bn:00018141n
d001.s028.t039	شده_بودند	شد	V	bn:00087863v
d001.s028.t040	،	،	X	
d001.s028.t041	مقایسه شد	مقایسه شو	V	bn:00085450v
d001.s028.t042	.	.	X	
d001.s029.t001	آلیمتا	آلیمتا	N	bn:00602447n
d001.s029.t002	همچنین	همچنین	R	bn:00114246r
d001.s029.t003	با	با	X	
d001.s029.t004	جمسیتابین	جمسیتابین	N	bn:00848690n
d001.s029.t005	(	(	X	
d001.s029.t006	یکی	یکی	X	
