Token ID	Token	POS	Lemma	BN Synset
d001.s009.t004	el	DET	el	
d001.s009.t005	tratamiento	NOUN	tratamiento	bn:00047235n
d001.s009.t006	de	ADP	de	
d001.s009.t007	dos	NUM	dos	
d001.s009.t008	tipos	NOUN	tipo	bn:00035907n
d001.s009.t009	de	ADP	de	
d001.s009.t010	cáncer	NOUN	cáncer	bn:00015180n
d001.s009.t011	:	PUNCT	:	
d001.s009.t012	mesotelioma	NOUN	mesotelioma	bn:00054512n
d001.s009.t013	pleural	ADJ	pleural	bn:00108692a
d001.s009.t014	(	PUNCT	(	
d001.s009.t015	cáncer	NOUN	cáncer	bn:00015180n
d001.s009.t016	del	ADP	del	
d001.s009.t017	revestimiento	NOUN	revestimiento	bn:00059888n
d001.s009.t018	de	ADP	de	
d001.s009.t019	los	DET	el	
d001.s009.t020	pulmones	NOUN	pulmón	bn:00052341n
d001.s009.t021	causado	ADJ	causado	bn:00100607a
d001.s009.t022	generalmente	ADV	generalmente	bn:00114778r
d001.s009.t023	por	ADP	por	
d001.s009.t024	la	DET	el	
d001.s009.t025	exposición	NOUN	exposición	bn:00032375n
d001.s009.t026	al	ADP	al	
d001.s009.t027	amianto	NOUN	amianto	bn:00006236n
d001.s009.t028	)	PUNCT	)	
d001.s009.t029	.	PUNCT	.	
d001.s010.t000	alimta	NOUN	alimta	bn:00004628n
d001.s010.t001	se	PRON	él	
d001.s010.t002	administra	VERB	administrar	bn:00082365v
d001.s010.t003	en	ADP	en	
d001.s010.t004	combinación	NOUN	combinación	bn:00020872n
d001.s010.t005	con	ADP	con	
d001.s010.t006	cisplatino	NOUN	cisplatino	bn:00028512n
d001.s010.t007	(	PUNCT	(	
d001.s010.t008	otro	DET	otro	
d001.s010.t009	medicamento	NOUN	medicamento	bn:00028872n
d001.s010.t010	contra	ADP	contra	
d001.s010.t011	el	DET	el	
d001.s010.t012	cáncer	NOUN	cáncer	bn:00015180n
d001.s010.t013	)	PUNCT	)	
d001.s010.t014	cuando	SCONJ	cuando	
d001.s010.t015	el	DET	el	
d001.s010.t016	tumor	NOUN	tumor	bn:00057267n
d001.s010.t017	«	PROPN	«	
d001.s010.t018	no	ADV	no	bn:00116360r
d001.s010.t019	es	AUX	ser	
d001.s010.t020	resecable	ADJ	resecable	bn:00101262a
d001.s010.t021	»	PUNCT	»	
d001.s010.t022	(	PUNCT	(	
d001.s010.t023	no	ADV	no	bn:00116360r
d001.s010.t024	puede	AUX	poder	
d001.s010.t025	extirparse	VERB	extirpar él	bn:00088195v
d001.s010.t026	sólo	ADV	sólo	bn:00114234r
d001.s010.t027	mediante	ADP	mediante	
d001.s010.t028	cirugía	NOUN	cirugía	bn:00059129n
d001.s010.t029	)	PUNCT	)	
d001.s010.t030	y	CCONJ	y	
d001.s010.t031	es	AUX	ser	
d001.s010.t032	«	PUNCT	«	
d001.s010.t033	maligno	ADJ	maligno	bn:00106363a
d001.s010.t034	»	PROPN	»	
d001.s010.t035	(	PUNCT	(	
d001.s010.t036	se	PRON	él	
d001.s010.t037	ha	AUX	haber	
d001.s010.t038	extendido	VERB	extender	bn:00087535v
d001.s010.t039	,	PUNCT	,	
d001.s010.t040	o	CCONJ	o	
d001.s010.t041	es	AUX	ser	
d001.s010.t042	probable	ADJ	probable	bn:00105982a
d001.s010.t043	que	SCONJ	que	
d001.s010.t044	se	PRON	él	
d001.s010.t045	extienda	AUX	extiendar	
d001.s010.t046	fácilmente	ADV	fácilmente	bn:00115155r
d001.s010.t047	,	PUNCT	,	
d001.s010.t048	a	ADP	a	
d001.s010.t049	otras	DET	otro	
d001.s010.t050	partes	NOUN	parte	bn:00060765n
d001.s010.t051	del	ADP	del	
d001.s010.t052	cuerpo	NOUN	cuerpo	bn:00011744n
d001.s010.t053	)	PUNCT	)	
d001.s010.t054	,	PUNCT	,	
d001.s010.t055	en	ADP	en	
d001.s010.t056	pacientes	NOUN	paciente	bn:00061017n
d001.s010.t057	que	PRON	que	
d001.s010.t058	no	ADV	no	bn:00116360r
d001.s010.t059	 	SPACE	 	
d001.s010.t060	han	AUX	haber	
d001.s010.t061	recibido	VERB	recibir	bn:00089246v
d001.s010.t062	quimioterapia	NOUN	quimioterapia	bn:00018141n
d001.s010.t063	(	PUNCT	(	
d001.s010.t064	medicamentos	NOUN	medicamento	bn:00028872n
d001.s010.t065	contra	ADP	contra	
d001.s010.t066	el	DET	el	
d001.s010.t067	cáncer	NOUN	cáncer	bn:00015180n
d001.s010.t068	)	PUNCT	)	
d001.s010.t069	previamente	ADV	previamente	bn:00114297r
d001.s010.t070	,	PUNCT	,	
d001.s010.t071	cáncer	NOUN	cáncer	bn:00015180n
d001.s010.t072	de	ADP	de	
d001.s010.t073	pulmón	NOUN	pulmón	bn:00052341n
d001.s010.t074	«	PROPN	«	
d001.s010.t075	no	ADV	no	bn:00116360r
d001.s010.t076	microcítico	ADJ	microcítico	bn:00106282a
d001.s010.t077	»	SYM	»	
d001.s010.t078	avanzado	ADJ	avanzado	bn:00096534a
d001.s010.t079	o	CCONJ	o	
d001.s010.t080	metastásico	ADJ	metastásico	bn:00106664a
d001.s010.t081	que	PRON	que	
d001.s010.t082	no	ADV	no	bn:00116360r
d001.s010.t083	afecte	VERB	afectar	bn:00082427v
d001.s010.t084	a	ADP	a	
d001.s010.t085	las	DET	el	
d001.s010.t086	células	NOUN	célula	bn:00017027n
d001.s010.t087	«	PROPN	«	
d001.s010.t088	escamosas	ADJ	escamosa	bn:00104467a
d001.s010.t089	»	PUNCT	»	
d001.s010.t090	.	PUNCT	.	
d001.s011.t000	alimta	NOUN	alimta	bn:00076647n
d001.s011.t001	se	PRON	él	
d001.s011.t002	utiliza	VERB	utilizar	bn:00082705v
d001.s011.t003	en	ADP	en	
d001.s011.t004	combinación	NOUN	combinación	bn:00020872n
d001.s011.t005	con	ADP	con	
d001.s011.t006	cisplatino	NOUN	cisplatino	bn:00028512n
d001.s011.t007	en	ADP	en	
d001.s011.t008	pacientes	NOUN	paciente	bn:00061017n
d001.s011.t009	que	PRON	que	
d001.s011.t010	no	ADV	no	bn:00116360r
d001.s011.t011	han	AUX	haber	
d001.s011.t012	sido	AUX	ser	
d001.s011.t013	tratados	VERB	tratar	bn:00084532v
d001.s011.t014	previamente	ADV	previamente	bn:00114297r
d001.s011.t015	y	CCONJ	y	
d001.s011.t016	en	ADP	en	
d001.s011.t017	monoterapia	PROPN	monoterapia	
d001.s011.t018	en	ADP	en	
d001.s011.t019	pacientes	NOUN	paciente	bn:00061017n
d001.s011.t020	que	PRON	que	
d001.s011.t021	han	AUX	haber	
d001.s011.t022	sido	AUX	ser	
d001.s011.t023	tratado	VERB	tratar	bn:00084532v
d001.s011.t024	previamente	ADV	previamente	bn:00114297r
d001.s011.t025	con	ADP	con	
d001.s011.t026	otros	DET	otro	
d001.s011.t027	tipos	NOUN	tipo	bn:00035907n
d001.s011.t028	de	ADP	de	
d001.s011.t029	quimioterapia	NOUN	quimioterapia	bn:00018141n
d001.s011.t030	.	PUNCT	.	
d001.s012.t000	este	DET	este	
d001.s012.t001	medicamento	NOUN	medicamento	bn:00054128n
d001.s012.t002	sólo	ADV	sólo	bn:00114234r
d001.s012.t003	podrá	AUX	poder	
d001.s012.t004	dispensarse	VERB	dispensar él	bn:00089246v
d001.s012.t005	con	ADP	con	
d001.s012.t006	receta	NOUN	receta	bn:00031708n
d001.s012.t007	médica	ADJ	médico	bn:00106555a
d001.s012.t008	.	PUNCT	.	
d001.s013.t000	¿	PUNCT	¿	
d001.s013.t001	cómo	PRON	cómo	
d001.s013.t002	se	PRON	él	
d001.s013.t003	usa	VERB	usar	bn:00082705v
d001.s013.t004	alimta	NOUN	alimta	bn:00066070n
d001.s013.t005	?	PUNCT	?	
d001.s014.t000	alimta	NOUN	alimta	bn:00076647n
d001.s014.t001	sólo	ADV	sólo	bn:00114234r
d001.s014.t002	debe	AUX	deber	
d001.s014.t003	administrarse	VERB	administrar él	bn:00088084v
d001.s014.t004	bajo	ADP	bajo	
d001.s014.t005	la	DET	el	
d001.s014.t006	supervisión	NOUN	supervisión	bn:00059908n
d001.s014.t007	de	ADP	de	
d001.s014.t008	un	DET	uno	
d001.s014.t009	médico	NOUN	médico	bn:00027976n
d001.s014.t010	cualificado	ADJ	cualificado	bn:00110711a
d001.s014.t011	en	ADP	en	
d001.s014.t012	el	DET	el	
d001.s014.t013	uso	NOUN	uso	bn:00030627n
d001.s014.t014	de	ADP	de	
d001.s014.t015	quimioterapia	NOUN	quimioterapia	bn:00018141n
d001.s014.t016	contra	ADP	contra	
d001.s014.t017	el	DET	el	
d001.s014.t018	cáncer	NOUN	cáncer	bn:00015180n
d001.s014.t019	.	PUNCT	.	
d001.s015.t000	la	DET	el	
d001.s015.t001	dosis	NOUN	dosis	bn:00028320n
d001.s015.t002	recomendada	ADJ	recomendado	bn:00107587a
d001.s015.t003	de	ADP	de	
d001.s015.t004	alimta	NOUN	alimta	bn:00004628n
d001.s015.t005	es	AUX	ser	
d001.s015.t006	de	ADP	de	
d001.s015.t007	500	NUM	500	
d001.s015.t008	mg	NOUN	mg	bn:00054701n
d001.s015.t009	por	ADP	por	
d001.s015.t010	metro	NOUN	metro	bn:00052501n
d001.s015.t011	cuadrado	ADJ	cuadrado	bn:00105221a
d001.s015.t012	de	ADP	de	
d001.s015.t013	superficie	NOUN	superficie	bn:00075374n
d001.s015.t014	corporal	ADJ	corporal	bn:00098648a
d001.s015.t015	(	PUNCT	(	
d001.s015.t016	calculada	ADJ	calculado	bn:00099120a
d001.s015.t017	a	ADP	a	
d001.s015.t018	partir	NOUN	partir	bn:00083340v
d001.s015.t019	de	ADP	de	
d001.s015.t020	la	DET	el	
d001.s015.t021	estatura	NOUN	estatura	bn:00043545n
d001.s015.t022	y	CCONJ	y	
d001.s015.t023	el	DET	el	
d001.s015.t024	peso	NOUN	peso	bn:00011779n
d001.s015.t025	del	ADP	del	
d001.s015.t026	paciente	NOUN	paciente	bn:00061017n
d001.s015.t027	)	PUNCT	)	
d001.s015.t028	.	PUNCT	.	
d001.s016.t000	con	ADP	con	
d001.s016.t001	el	DET	el	
d001.s016.t002	fin	NOUN	fin	bn:00030721n
d001.s016.t003	de	ADP	de	
d001.s016.t004	reducir	VERB	reducir	bn:00084079v
d001.s016.t005	los	DET	el	
d001.s016.t006	efectos	NOUN	efecto	bn:00021961n
d001.s016.t007	secundarios	ADJ	secundario	bn:00110248a
d001.s016.t008	,	PUNCT	,	
d001.s016.t009	los	DET	el	
d001.s016.t010	pacientes	NOUN	paciente	bn:00061017n
d001.s016.t011	deben	AUX	deber	
d001.s016.t012	recibir	VERB	recibir	bn:00089246v
d001.s016.t013	un	DET	uno	
d001.s016.t014	corticosteroide	NOUN	corticosteroide	bn:00001507n
d001.s016.t015	y	CCONJ	y	
d001.s016.t016	ácido	NOUN	ácido	bn:00000902n
d001.s016.t017	fólico	ADJ	fólico	bn:00108546a
d001.s016.t018	(	PUNCT	(	
d001.s016.t019	un	DET	uno	
d001.s016.t020	tipo	NOUN	tipo	bn:00035907n
d001.s016.t021	de	ADP	de	
d001.s016.t022	vitamina	NOUN	vitamina	bn:00080147n
d001.s016.t023	)	PUNCT	)	
d001.s016.t024	,	PUNCT	,	
d001.s016.t025	así	ADV	así	bn:00117048r
d001.s016.t026	como	SCONJ	como	
d001.s016.t027	inyecciones	NOUN	inyección	bn:00046786n
d001.s016.t028	de	ADP	de	
d001.s016.t029	vitamina	NOUN	vitamina	bn:00080147n
d001.s016.t030	b12	ADJ	b12	bn:00103689a
d001.s016.t031	durante	ADP	durante	
d001.s016.t032	el	DET	el	
d001.s016.t033	tratamiento	NOUN	tratamiento	bn:00047235n
d001.s016.t034	con	ADP	con	
d001.s016.t035	alimta	NOUN	alimta	bn:00000855n
d001.s016.t036	.	PUNCT	.	
d001.s017.t000	cuando	SCONJ	cuando	
d001.s017.t001	alimta	NOUN	alimta	bn:00076647n
d001.s017.t002	se	PRON	él	
d001.s017.t003	utiliza	VERB	utilizar	bn:00082705v
d001.s017.t004	conjuntamente	ADV	conjuntamente	bn:00116044r
d001.s017.t005	con	ADP	con	
d001.s017.t006	cisplatino	NOUN	cisplatino	bn:00028512n
d001.s017.t007	,	PUNCT	,	
d001.s017.t008	hay	AUX	haber	
d001.s017.t009	que	SCONJ	que	
d001.s017.t010	administrar	VERB	administrar	bn:00082365v
d001.s017.t011	además	ADV	además	bn:00114246r
d001.s017.t012	un	DET	uno	
d001.s017.t013	medicamento	NOUN	medicamento	bn:00054128n
d001.s017.t014	«	PROPN	«	
d001.s017.t015	antiemético	ADJ	antiemético	bn:00004656n
d001.s017.t016	»	PROPN	»	
d001.s017.t017	(	PUNCT	(	
d001.s017.t018	para	ADP	para	
d001.s017.t019	evitar	VERB	evitar	bn:00082954v
d001.s017.t020	los	DET	el	
d001.s017.t021	vómitos	NOUN	vómito	bn:00027565n
d001.s017.t022	)	PUNCT	)	
d001.s017.t023	y	CCONJ	y	
d001.s017.t024	líquidos	NOUN	líquido	bn:00051473n
d001.s017.t025	(	PUNCT	(	
d001.s017.t026	para	ADP	para	
d001.s017.t027	evitar	VERB	evitar	bn:00082954v
d001.s017.t028	la	DET	el	
d001.s017.t029	deshidratación	NOUN	deshidratación	bn:00025983n
d001.s017.t030	)	PUNCT	)	
d001.s017.t031	antes	ADV	antes	bn:00114512r
d001.s017.t032	o	CCONJ	o	
d001.s017.t033	después	ADV	después	bn:00114165r
d001.s017.t034	de	ADP	de	
d001.s017.t035	la	DET	el	
d001.s017.t036	dosis	NOUN	dosis	bn:00028320n
d001.s017.t037	de	ADP	de	
d001.s017.t038	cisplatino	NOUN	cisplatino	bn:00064992n
d001.s017.t039	.	PUNCT	.	
d001.s018.t000	será	AUX	ser	
d001.s018.t001	necesario	ADJ	necesario	bn:00107194a
d001.s018.t002	retrasar	VERB	retrasar	bn:00086459v
d001.s018.t003	o	CCONJ	o	
d001.s018.t004	suspender	VERB	suspender	bn:00088557v
d001.s018.t005	el	DET	el	
d001.s018.t006	tratamiento	NOUN	tratamiento	bn:00047235n
d001.s018.t007	,	PUNCT	,	
d001.s018.t008	o	CCONJ	o	
d001.s018.t009	reducir	VERB	reducir	bn:00084079v
d001.s018.t010	la	DET	el	
d001.s018.t011	dosis	NOUN	dosis	bn:00028320n
d001.s018.t012	,	PUNCT	,	
d001.s018.t013	en	ADP	en	
d001.s018.t014	pacientes	NOUN	paciente	bn:00061017n
d001.s018.t015	que	PRON	que	
d001.s018.t016	presenten	VERB	presentar	bn:00088078v
d001.s018.t017	alteraciones	NOUN	alteración	bn:00003125n
d001.s018.t018	en	ADP	en	
d001.s018.t019	los	DET	el	
d001.s018.t020	recuentos	NOUN	recuento	bn:00023139n
d001.s018.t021	sanguíneos	ADJ	sanguíneo	bn:00099064a
d001.s018.t022	o	CCONJ	o	
d001.s018.t023	determinados	ADJ	determinado	bn:00103595a
d001.s018.t024	efectos	NOUN	efecto	bn:00021961n
d001.s018.t025	secundarios	ADJ	secundario	bn:00110248a
d001.s018.t026	.	PUNCT	.	
d001.s019.t000	no	ADV	no	bn:00116360r
d001.s019.t001	se	PRON	él	
d001.s019.t002	recomienda	VERB	recomendar	bn:00082418v
d001.s019.t003	administrar	VERB	administrar	bn:00082365v
d001.s019.t004	alimta	NOUN	alimta	bn:00004628n
d001.s019.t005	a	ADP	a	
d001.s019.t006	pacientes	NOUN	paciente	bn:00061017n
d001.s019.t007	con	ADP	con	
d001.s019.t008	problemas	NOUN	problema	bn:00048242n
d001.s019.t009	renales	ADJ	renal	bn:00107226a
d001.s019.t010	moderados	ADJ	moderado	bn:00106826a
d001.s019.t011	o	CCONJ	o	
d001.s019.t012	graves	ADJ	grave	bn:00100896a
d001.s019.t013	.	PUNCT	.	
d001.s020.t000	si	SCONJ	si	
d001.s020.t001	desea	VERB	desear	bn:00086682v
d001.s020.t002	más	ADV	más	bn:00116284r
d001.s020.t003	información	NOUN	información	bn:00046698n
d001.s020.t004	,	PUNCT	,	
d001.s020.t005	consulte	VERB	consulte	bn:00085686v
d001.s020.t006	el	DET	el	
d001.s020.t007	resumen	NOUN	resumen	bn:00000489n
d001.s020.t008	de	ADP	de	
d001.s020.t009	las	DET	el	
d001.s020.t010	características	NOUN	característica	bn:00017761n
d001.s020.t011	del	ADP	del	
d001.s020.t012	producto	NOUN	producto	bn:00054416n
d001.s020.t013	,	PUNCT	,	
d001.s020.t014	que	PRON	que	
d001.s020.t015	también	ADV	también	bn:00114246r
d001.s020.t016	forma	VERB	formar	bn:00086008v
d001.s020.t017	parte	NOUN	parte	bn:00021395n
d001.s020.t018	del	ADP	del	
d001.s020.t019	epar	NOUN	epar	bn:00028015n
d001.s020.t020	.	PUNCT	.	
d001.s021.t000	¿	PUNCT	¿	
d001.s021.t001	cómo	PRON	cómo	
d001.s021.t002	actúa	VERB	actúar	bn:00095075v
d001.s021.t003	alimta	NOUN	alimta	bn:00039187n
d001.s021.t004	?	PUNCT	?	
d001.s022.t000	el	DET	el	
d001.s022.t001	principio	NOUN	principio	bn:00064429n
d001.s022.t002	activo	ADJ	activo	bn:00096387a
d001.s022.t003	de	ADP	de	
d001.s022.t004	alimta	NOUN	alimta	bn:00076647n
d001.s022.t005	,	PUNCT	,	
d001.s022.t006	el	DET	el	
d001.s022.t007	pemetrexed	PROPN	pemetrexed	
d001.s022.t008	,	PUNCT	,	
d001.s022.t009	es	AUX	ser	
d001.s022.t010	un	DET	uno	
d001.s022.t011	medicamento	NOUN	medicamento	bn:00028872n
d001.s022.t012	citotóxico	ADJ	citotóxico	bn:00100866a
d001.s022.t013	(	PUNCT	(	
d001.s022.t014	un	DET	uno	
d001.s022.t015	medicamento	NOUN	medicamento	bn:00028872n
d001.s022.t016	que	PRON	que	
d001.s022.t017	destruye	VERB	destruir	bn:00086698v
d001.s022.t018	las	DET	el	
d001.s022.t019	células	NOUN	célula	bn:00017027n
d001.s022.t020	que	PRON	que	
d001.s022.t021	están	AUX	estar	
d001.s022.t022	en	ADP	en	
d001.s022.t023	fase	NOUN	fase	bn:00025966n
d001.s022.t024	de	ADP	de	
d001.s022.t025	división	NOUN	división	bn:00027913n
d001.s022.t026	,	PUNCT	,	
d001.s022.t027	como	SCONJ	como	
d001.s022.t028	las	DET	el	
d001.s022.t029	cancerosas	NOUN	cancerosa	bn:00015180n
d001.s022.t030	)	PUNCT	)	
d001.s022.t031	que	PRON	que	
d001.s022.t032	pertenece	VERB	pertenecer	bn:00083389v
d001.s022.t033	al	ADP	al	
d001.s022.t034	grupo	NOUN	grupo	bn:00041942n
d001.s022.t035	de	ADP	de	
d001.s022.t036	los	DET	el	
d001.s022.t037	«	PROPN	«	
d001.s022.t038	antimetabolitos	NOUN	antimetabolito	bn:00004691n
d001.s022.t039	»	PUNCT	»	
d001.s022.t040	.	PUNCT	.	
d001.s023.t000	en	ADP	en	
d001.s023.t001	el	DET	el	
d001.s023.t002	organismo	NOUN	organismo	bn:00009677n
d001.s023.t003	,	PUNCT	,	
d001.s023.t004	el	DET	el	
d001.s023.t005	pemetrexed	NOUN	pemetrexed	bn:00004071n
d001.s023.t006	se	PRON	él	
d001.s023.t007	convierte	VERB	convertir	bn:00085761v
d001.s023.t008	en	ADP	en	
d001.s023.t009	una	DET	uno	
d001.s023.t010	forma	NOUN	forma	bn:00035907n
d001.s023.t011	activa	ADJ	activo	bn:00096382a
d001.s023.t012	que	PRON	que	
d001.s023.t013	bloquea	VERB	bloquear	bn:00083642v
d001.s023.t014	la	DET	el	
d001.s023.t015	actividad	NOUN	actividad	bn:00001128n
d001.s023.t016	de	ADP	de	
d001.s023.t017	las	DET	el	
d001.s023.t018	enzimas	NOUN	enzima	bn:00031085n
d001.s023.t019	que	PRON	que	
d001.s023.t020	participan	VERB	participar	bn:00091451v
d001.s023.t021	en	ADP	en	
d001.s023.t022	la	DET	el	
d001.s023.t023	producción	NOUN	producción	bn:00064590n
d001.s023.t024	de	ADP	de	
d001.s023.t025	«	PROPN	«	
d001.s023.t026	nucleótidos	ADJ	nucleótido	bn:00008788n
d001.s023.t027	»	PUNCT	»	
d001.s023.t028	(	PUNCT	(	
d001.s023.t029	elementos	NOUN	elemento	bn:00018105n
d001.s023.t030	esenciales	ADJ	esencial	bn:00100675a
d001.s023.t031	del	ADP	del	
d001.s023.t032	adn	PROPN	adn	
d001.s023.t033	y	CCONJ	y	
d001.s023.t034	el	DET	el	
d001.s023.t035	arn	NOUN	arn	bn:00067714n
d001.s023.t036	,	PUNCT	,	
