Token ID	Token	Lemma	POS	BN Synset
d001.s003.t005	sobre		X	
d001.s003.t006	su		X	
d001.s003.t007	enfermedad	enfermedad	N	bn:00002171n;bn:00027546n;bn:00045952n;bn:00071428n;wiki:enfermedad
d001.s003.t008	o		X	
d001.s003.t009	el		X	
d001.s003.t010	tratamiento	tratamiento	N	bn:00047235n;bn:00076843n;wiki:tratamiento_(medicina)
d001.s003.t011	de		X	
d001.s003.t012	la		X	
d001.s003.t013	misma	mismo	J	bn:00110075a
d001.s003.t014	,		X	
d001.s003.t015	le		X	
d001.s003.t016	aconsejamos	aconsejar	V	bn:00082418v
d001.s003.t017	que		X	
d001.s003.t018	lea	leer	V	bn:00092424v;bn:00092432v
d001.s003.t019	el		X	
d001.s003.t020	prospecto	prospecto	N	bn:02573503n;wiki:prospecto
d001.s003.t021	(		X	
d001.s003.t022	incluido	incluir	V	bn:00085499v;bn:00089660v;bn:00089662v
d001.s003.t023	en		X	
d001.s003.t024	el		X	
d001.s003.t025	EPAR	epar	N	
d001.s003.t026	)		X	
d001.s003.t027	o		X	
d001.s003.t028	pregunte	preguntar	V	bn:00082821v;bn:00092261v
d001.s003.t029	a		X	
d001.s003.t030	su		X	
d001.s003.t031	médico	médico	N	bn:00027976n;bn:00054116n;wiki:médico
d001.s003.t032	o		X	
d001.s003.t033	su		X	
d001.s003.t034	farmacéutico	farmacéutico	N	bn:00004992n;wiki:boticario;wiki:farmacéutico
d001.s003.t035	.		X	
d001.s004.t001	Si		X	
d001.s004.t002	desea	desear	V	bn:00086682v;bn:00086684v;bn:00095628v
d001.s004.t003	más	más	R	bn:00116285r
d001.s004.t004	información	información	N	bn:00046705n;wiki:información
d001.s004.t005	sobre		X	
d001.s004.t006	el		X	
d001.s004.t007	fundamento	fundamento	N	bn:00008786n
d001.s004.t008	en		X	
d001.s004.t009	el		X	
d001.s004.t010	que		X	
d001.s004.t011	se		X	
d001.s004.t012	han	haber	V	
d001.s004.t013	basado	basar	V	bn:00083141v
d001.s004.t014	las		X	
d001.s004.t015	recomendaciones	recomendación	N	bn:00066562n
d001.s004.t016	del		X	
d001.s004.t017	CHMP	chmp	N	bn:00302314n
d001.s004.t018	,		X	
d001.s004.t019	le		X	
d001.s004.t020	aconsejamos	aconsejar	V	bn:00082418v
d001.s004.t021	que		X	
d001.s004.t022	lea	leer	V	bn:00092424v;bn:00092432v
d001.s004.t023	el		X	
d001.s004.t024	Debate	debate	N	bn:00005601n;wiki:debate
d001.s004.t025	Científico	científico	J	bn:00110175a
d001.s004.t026	(		X	
d001.s004.t027	también	también	R	bn:00114246r
d001.s004.t028	incluido	incluir	V	bn:00085499v;bn:00089660v;bn:00089662v
d001.s004.t029	en		X	
d001.s004.t030	el		X	
d001.s004.t031	EPAR	epar	N	
d001.s004.t032	)		X	
d001.s004.t033	.		X	
d001.s005.t001	¿Qué		X	
d001.s005.t002	es	ser	V	
d001.s005.t003	Alimta	alimta	N	
d001.s005.t004	?		X	
d001.s006.t001	Alimta	alimta	N	
d001.s006.t002	es	ser	V	
d001.s006.t003	un		X	
d001.s006.t004	polvo	polvo	N	bn:00063926n
d001.s006.t005	con		X	
d001.s006.t006	el		X	
d001.s006.t007	que		X	
d001.s006.t008	se		X	
d001.s006.t009	prepara	preparar	V	bn:00090556v
d001.s006.t010	una		X	
d001.s006.t011	solución	solución	N	bn:00072760n;wiki:disolución
d001.s006.t012	para		X	
d001.s006.t013	perfusión	perfusión	N	bn:00061571n
d001.s006.t014	(		X	
d001.s006.t015	goteo	goteo	N	bn:00028771n
d001.s006.t016	en		X	
d001.s006.t017	vena	vena	N	bn:00057343n;bn:00079681n;wiki:vena
d001.s006.t018	)		X	
d001.s006.t019	.		X	
d001.s007.t001	Contiene	contener	V	bn:00085499v
d001.s007.t002	el		X	
d001.s007.t003	principio	principio	N	bn:00377649n;wiki:fármaco
d001.s007.t004	activo	activo	J	bn:00096382a;bn:00096387a
d001.s007.t005	pemetrexed	pemetrexed	N	
d001.s007.t006	.		X	
d001.s008.t001	¿Para		X	
d001.s008.t002	qué		X	
d001.s008.t003	se		X	
d001.s008.t004	utiliza	utilizar	V	bn:00082705v;bn:00089140v
d001.s008.t005	Alimta	alimta	N	
d001.s008.t006	?		X	
d001.s009.t001	Alimta	alimta	N	
d001.s009.t002	está	estar	V	
d001.s009.t003	indicado	indicar	V	bn:00087644v
d001.s009.t004	para		X	
d001.s009.t005	el		X	
d001.s009.t006	tratamiento	tratamiento	N	bn:00047235n;bn:00076843n;wiki:tratamiento_(medicina)
d001.s009.t007	de		X	
d001.s009.t008	dos		X	
d001.s009.t009	tipos	tipo	N	bn:00035907n;bn:00073211n;bn:00078798n;bn:00078799n;wiki:tipo_nomenclatural
d001.s009.t010	de		X	
d001.s009.t011	cáncer	cáncer	N	bn:00015180n;wiki:cáncer
d001.s009.t012	:		X	
d001.s009.t013	mesotelioma	mesotelioma	N	bn:00054512n;wiki:mesotelioma
d001.s009.t014	pleural	pleural	J	bn:00108692a
d001.s009.t015	(		X	
d001.s009.t016	cáncer	cáncer	N	bn:00015180n;wiki:cáncer
d001.s009.t017	del		X	
d001.s009.t018	revestimiento	revestimiento	N	bn:00020185n;wiki:recubrimiento
d001.s009.t019	de		X	
d001.s009.t020	los		X	
d001.s009.t021	pulmones	pulmón	N	bn:00052341n;wiki:pulmón
d001.s009.t022	causado	causar	V	bn:00084069v;bn:00084699v
d001.s009.t023	generalmente	generalmente	R	bn:00114634r;bn:00114778r
d001.s009.t024	por		X	
d001.s009.t025	la		X	
d001.s009.t026	exposición	exposición	N	bn:00032375n
d001.s009.t027	al		X	
d001.s009.t028	amianto	amianto	N	bn:00006236n;wiki:asbesto
d001.s009.t029	)		X	
d001.s009.t030	.		X	
d001.s010.t001	Alimta	alimta	N	
d001.s010.t002	se		X	
d001.s010.t003	administra	administrar	V	bn:00082365v
d001.s010.t004	en		X	
d001.s010.t005	combinación	combinación	N	bn:00020872n;bn:00020878n;bn:00020884n
d001.s010.t006	con		X	
d001.s010.t007	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatino
d001.s010.t008	(		X	
d001.s010.t009	otro		X	
d001.s010.t010	medicamento	medicamento	N	bn:00031708n;bn:00054128n;bn:00061887n;wiki:medicamento;wiki:prescripción_(medicina)
d001.s010.t011	contra		X	
d001.s010.t012	el		X	
d001.s010.t013	cáncer	cáncer	N	bn:00015180n;wiki:cáncer
d001.s010.t014	)		X	
d001.s010.t015	cuando		X	
d001.s010.t016	el		X	
d001.s010.t017	tumor	tumor	N	bn:00057267n;wiki:tumor
d001.s010.t018	«		X	
d001.s010.t019	no	no	R	bn:00116348r
d001.s010.t020	es	ser	V	
d001.s010.t021	resecable	resecable	J	
d001.s010.t022	»		X	
d001.s010.t023	(		X	
d001.s010.t024	no		X	
d001.s010.t025	puede	poder	V	
d001.s010.t026	extirparse	extirpar	V	bn:00087923v
d001.s010.t027	sólo	sólo	R	bn:00114234r
d001.s010.t028	mediante		X	
d001.s010.t029	cirugía	cirugía	N	bn:00059129n;wiki:cirugía
d001.s010.t030	)		X	
d001.s010.t031	y		X	
d001.s010.t032	es	ser	V	
d001.s010.t033	«		X	
d001.s010.t034	maligno	maligno	J	bn:00106363a
d001.s010.t035	»		X	
d001.s010.t036	(		X	
d001.s010.t037	se		X	
d001.s010.t038	ha	haber	V	
d001.s010.t039	extendido	extender	V	bn:00087063v
d001.s010.t040	,		X	
d001.s010.t041	o		X	
d001.s010.t042	es	ser	V	
d001.s010.t043	probable	probable	J	bn:00105981a;bn:00105982a;bn:00105984a
d001.s010.t044	que		X	
d001.s010.t045	se		X	
d001.s010.t046	extienda	extender	V	bn:00087063v
d001.s010.t047	fácilmente	fácilmente	R	bn:00115155r;bn:00115181r
d001.s010.t048	,		X	
d001.s010.t049	a		X	
d001.s010.t050	otras		X	
d001.s010.t051	partes	parte	N	bn:00011769n
d001.s010.t052	del		X	
d001.s010.t053	cuerpo	cuerpo	N	bn:00003882n;bn:00011744n;wiki:cuerpo_(anatomía);wiki:cuerpo_humano
d001.s010.t054	)		X	
d001.s010.t055	,		X	
d001.s010.t056	en		X	
d001.s010.t057	pacientes	paciente	N	bn:00061017n;wiki:paciente
d001.s010.t058	que		X	
d001.s010.t059	no	no	R	bn:00116360r
d001.s010.t060	han	haber	V	
d001.s010.t061	recibido	recibir	V	bn:00089246v
d001.s010.t062	quimioterapia	quimioterapia	N	bn:00018141n;wiki:quimioterapia
d001.s010.t063	(		X	
d001.s010.t064	medicamentos	medicamento	N	bn:00031708n;bn:00054128n;bn:00061887n;wiki:medicamento;wiki:prescripción_(medicina)
d001.s010.t065	contra		X	
d001.s010.t066	el		X	
d001.s010.t067	cáncer	cáncer	N	bn:00015180n;wiki:cáncer
d001.s010.t068	)		X	
d001.s010.t069	previamente	previamente	R	bn:00114297r;bn:00114512r
d001.s010.t070	,		X	
d001.s010.t071	cáncer	cáncer	N	bn:00052343n;wiki:cáncer_de_pulmón
d001.s010.t072	de		X	
d001.s010.t073	pulmón	pulmón	N	bn:00052341n;wiki:pulmón
d001.s010.t074	«		X	
d001.s010.t075	no	no	N	
d001.s010.t076	microcítico	microcito	N	bn:00054742n
d001.s010.t077	»		X	
d001.s010.t078	avanzado	avanzado	J	bn:00096528a
d001.s010.t079	o		X	
d001.s010.t080	metastásico	metastásico	N	bn:00054585n;wiki:metástasis
d001.s010.t081	que		X	
d001.s010.t082	no	no	R	bn:00116360r
d001.s010.t083	afecte	afectar	V	bn:00082426v;bn:00082427v
d001.s010.t084	a		X	
d001.s010.t085	las		X	
d001.s010.t086	células	célula	N	bn:00017027n;wiki:célula
d001.s010.t087	«		X	
d001.s010.t088	escamosas	escamoso	J	
d001.s010.t089	»		X	
d001.s010.t090	.		X	
d001.s011.t001	Alimta	alimta	N	
d001.s011.t002	se		X	
d001.s011.t003	utiliza	utilizar	V	bn:00082705v;bn:00089140v
d001.s011.t004	en		X	
d001.s011.t005	combinación	combinación	N	bn:00020872n;bn:00020878n;bn:00020884n
d001.s011.t006	con		X	
d001.s011.t007	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatino
d001.s011.t008	en		X	
d001.s011.t009	pacientes	paciente	N	bn:00061017n;wiki:paciente
d001.s011.t010	que		X	
d001.s011.t011	no	no	R	bn:00116360r
d001.s011.t012	han	haber	V	
d001.s011.t013	sido	ser	V	
d001.s011.t014	tratados	tratar	V	bn:00084532v;bn:00087136v
d001.s011.t015	previamente	previamente	R	bn:00114297r;bn:00114512r
d001.s011.t016	y		X	
d001.s011.t017	en		X	
d001.s011.t018	monoterapia	monoterapia	N	bn:00749648n
d001.s011.t019	en		X	
d001.s011.t020	pacientes	paciente	N	bn:00061017n;wiki:paciente
d001.s011.t021	que		X	
d001.s011.t022	han	haber	V	
d001.s011.t023	sido	ser	V	
d001.s011.t024	tratado	tratar	V	bn:00084532v;bn:00087136v
d001.s011.t025	previamente	previamente	R	bn:00114297r;bn:00114512r
d001.s011.t026	con		X	
d001.s011.t027	otros		X	
d001.s011.t028	tipos	tipo	N	bn:00035907n;bn:00073211n;bn:00078798n;bn:00078799n;wiki:tipo_nomenclatural
d001.s011.t029	de		X	
d001.s011.t030	quimioterapia	quimioterapia	N	bn:00018141n;wiki:quimioterapia
d001.s011.t031	.		X	
d001.s012.t001	Este		X	
d001.s012.t002	medicamento	medicamento	N	bn:00031708n;bn:00054128n;bn:00061887n;wiki:medicamento;wiki:prescripción_(medicina)
d001.s012.t003	sólo	sólo	R	bn:00114234r
d001.s012.t004	podrá	poder	V	
d001.s012.t005	dispensarse	dispensar	V	bn:00082365v
d001.s012.t006	con		X	
d001.s012.t007	receta	receta	N	bn:00031708n;wiki:medicamento;wiki:prescripción_(medicina)
d001.s012.t008	médica	médico	J	bn:00106554a;bn:00106555a
d001.s012.t009	.		X	
d001.s013.t001	¿Cómo	¿cómo	N	
d001.s013.t002	se		X	
d001.s013.t003	usa	usar	V	bn:00082705v
d001.s013.t004	Alimta	alimta	N	
d001.s013.t005	?		X	
d001.s014.t001	Alimta	alimta	N	
d001.s014.t002	sólo	sólo	R	bn:00114234r
d001.s014.t003	debe	deber	V	
d001.s014.t004	administrarse	administrar	V	bn:00082365v
d001.s014.t005	bajo		X	
d001.s014.t006	la		X	
d001.s014.t007	supervisión	supervisión	N	bn:00059908n
d001.s014.t008	de		X	
d001.s014.t009	un		X	
d001.s014.t010	médico	médico	N	bn:00027976n;bn:00028003n;bn:00054116n;wiki:doctor_en_medicina;wiki:médico
d001.s014.t011	cualificado	cualificar	V	bn:00092243v
d001.s014.t012	en		X	
d001.s014.t013	el		X	
d001.s014.t014	uso	uso	N	bn:00030627n;bn:00036822n;bn:00079370n
d001.s014.t015	de		X	
d001.s014.t016	quimioterapia	quimioterapia	N	bn:00018141n;wiki:quimioterapia
d001.s014.t017	contra		X	
d001.s014.t018	el		X	
d001.s014.t019	cáncer	cáncer	N	bn:00015180n;wiki:cáncer
d001.s014.t020	.		X	
d001.s015.t001	La		X	
d001.s015.t002	dosis	dosis	N	bn:00028320n;wiki:dosis
d001.s015.t003	recomendada	recomendar	V	bn:00082418v
d001.s015.t004	de		X	
d001.s015.t005	Alimta	alimta	N	
d001.s015.t006	es	ser	V	
d001.s015.t007	de		X	
d001.s015.t008	500		X	
d001.s015.t009	mg	mg	N	bn:00054701n;wiki:órdenes_de_magnitud_(masa)
d001.s015.t010	por		X	
d001.s015.t011	metro	metro	N	bn:00017102n;wiki:metro_cuadrado
d001.s015.t012	cuadrado	cuadrado	J	bn:00111084a
d001.s015.t013	de		X	
d001.s015.t014	superficie	superficie	N	bn:03551355n;wiki:área_de_superficie_corporal
d001.s015.t015	corporal	corporal	J	bn:00098648a
d001.s015.t016	(		X	
d001.s015.t017	calculada	calcular	V	bn:00084373v
d001.s015.t018	a partir de		X	
d001.s015.t019	la		X	
d001.s015.t020	estatura	estatura	N	bn:00043545n;wiki:estatura
d001.s015.t021	y		X	
d001.s015.t022	el		X	
d001.s015.t023	peso	peso	N	bn:00011779n;bn:00080831n;wiki:peso;wiki:peso#el_peso_de_un_ser_humano
d001.s015.t024	del		X	
d001.s015.t025	paciente	paciente	N	bn:00061017n;wiki:paciente
d001.s015.t026	)		X	
d001.s015.t027	.		X	
d001.s015.t028	Se		X	
d001.s015.t029	administra	administrar	V	bn:00082365v
d001.s015.t030	una		X	
d001.s015.t031	vez	vez	N	bn:00019848n
d001.s015.t032	cada		X	
d001.s015.t033	tres		X	
d001.s015.t034	semanas	semana	N	bn:00043484n;wiki:semana
d001.s015.t035	por		X	
d001.s015.t036	perfusión	perfusión	N	bn:00061571n
d001.s015.t037	intravenosa	intravenoso	J	bn:00102230a
d001.s015.t038	durante		X	
d001.s015.t039	10		X	
d001.s015.t040	minutos	minuto	N	bn:00055094n;wiki:minuto
d001.s015.t041	.		X	
d001.s016.t001	Con		X	
d001.s016.t002	el		X	
d001.s016.t003	fin	fin	N	bn:00030721n
d001.s016.t004	de		X	
d001.s016.t005	reducir	reducir	V	bn:00082125v;bn:00084079v
d001.s016.t006	los		X	
d001.s016.t007	efectos	efecto	N	bn:00071445n;bn:00450782n;bn:00686074n;wiki:reacción_adversa_a_medicamento
d001.s016.t008	secundarios	secundario	J	bn:00110247a;bn:00110248a;bn:00110249a
d001.s016.t009	,		X	
d001.s016.t010	los		X	
d001.s016.t011	pacientes	paciente	N	bn:00061017n;wiki:paciente
d001.s016.t012	deben	deber	V	
d001.s016.t013	recibir	recibir	V	bn:00089246v
d001.s016.t014	un		X	
d001.s016.t015	corticosteroide	corticosteroide	N	bn:00001507n;wiki:corticosteroide
d001.s016.t016	y		X	
d001.s016.t017	ácido	ácido	N	bn:00035585n;wiki:ácido_fólico
d001.s016.t018	fólico	fólico	J	
d001.s016.t019	(		X	
d001.s016.t020	un		X	
d001.s016.t021	tipo	tipo	N	bn:00035907n;bn:00073211n;bn:00078798n;bn:00078799n;wiki:tipo_nomenclatural
d001.s016.t022	de		X	
d001.s016.t023	vitamina	vitamina	N	bn:00080147n;wiki:vitamina
d001.s016.t024	)		X	
d001.s016.t025	,		X	
d001.s016.t026	así como		X	
d001.s016.t027	inyecciones	inyección	N	bn:00046787n;wiki:inyección_(medicina)
d001.s016.t028	de		X	
d001.s016.t029	vitamina	vitamina	N	bn:00004712n;wiki:cianocobalamina
d001.s016.t030	B12		X	
d001.s016.t031	durante		X	
d001.s016.t032	el		X	
d001.s016.t033	tratamiento	tratamiento	N	bn:00047235n;bn:00076843n;wiki:tratamiento_(medicina)
d001.s016.t034	con		X	
d001.s016.t035	Alimta	alimta	N	
d001.s016.t036	.		X	
d001.s017.t001	Cuando		X	
d001.s017.t002	Alimta	alimta	N	
d001.s017.t003	se		X	
d001.s017.t004	utiliza	utilizar	V	bn:00082705v;bn:00089140v
d001.s017.t005	conjuntamente	conjuntamente	R	bn:00114766r
d001.s017.t006	con		X	
d001.s017.t007	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatino
d001.s017.t008	,		X	
d001.s017.t009	hay que	haber~que	V	
d001.s017.t010	administrar	administrar	V	bn:00082365v
d001.s017.t011	además	además	R	bn:00114134r;bn:00114246r;bn:00115484r
d001.s017.t012	un		X	
d001.s017.t013	medicamento	medicamento	N	bn:00031708n;bn:00054128n;bn:00061887n;wiki:medicamento;wiki:prescripción_(medicina)
d001.s017.t014	«		X	
d001.s017.t015	antiemético	antiemético	N	bn:00004656n;wiki:antiemético
d001.s017.t016	»		X	
d001.s017.t017	(		X	
d001.s017.t018	para		X	
d001.s017.t019	evitar	evitar	V	bn:00088454v;bn:00090033v
d001.s017.t020	los		X	
d001.s017.t021	vómitos	vómito	N	bn:00027565n;wiki:regurgitación;wiki:vómito
d001.s017.t022	)		X	
d001.s017.t023	y		X	
d001.s017.t024	líquidos	líquido	N	bn:00051471n;bn:00051473n
d001.s017.t025	(		X	
d001.s017.t026	para		X	
d001.s017.t027	evitar	evitar	V	bn:00088454v;bn:00090033v
d001.s017.t028	la		X	
d001.s017.t029	deshidratación	deshidratación	N	bn:00025982n;bn:00025983n;wiki:deshidratación
d001.s017.t030	)		X	
d001.s017.t031	antes		X	
d001.s017.t032	o		X	
d001.s017.t033	después de		X	
d001.s017.t034	la		X	
d001.s017.t035	dosis	dosis	N	bn:00028320n;wiki:dosis
d001.s017.t036	de		X	
d001.s017.t037	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatino
d001.s017.t038	.		X	
d001.s018.t001	Será	ser	V	
d001.s018.t002	necesario	necesario	J	bn:00107194a
d001.s018.t003	retrasar	retrasar	V	
d001.s018.t004	o		X	
d001.s018.t005	suspender	suspender	V	bn:00083908v;bn:00083995v
d001.s018.t006	el		X	
d001.s018.t007	tratamiento	tratamiento	N	bn:00047235n;bn:00076843n;wiki:tratamiento_(medicina)
d001.s018.t008	,		X	
d001.s018.t009	o		X	
d001.s018.t010	reducir	reducir	V	bn:00084079v;bn:00086418v
d001.s018.t011	la		X	
d001.s018.t012	dosis	dosis	N	bn:00028320n;wiki:dosis
d001.s018.t013	,		X	
d001.s018.t014	en		X	
d001.s018.t015	pacientes	paciente	N	bn:00061017n;wiki:paciente
d001.s018.t016	que		X	
d001.s018.t017	presenten	presentar	V	bn:00087013v;bn:00088078v
d001.s018.t018	alteraciones	alteración	N	bn:00003125n;bn:00017651n
d001.s018.t019	en		X	
d001.s018.t020	los		X	
d001.s018.t021	recuentos	recuento	N	
d001.s018.t022	sanguíneos	sanguíneo	J	
d001.s018.t023	o		X	
d001.s018.t024	determinados	determinado	J	bn:00103595a
d001.s018.t025	efectos	efecto	N	bn:00071445n;bn:00450782n;bn:00686074n;wiki:reacción_adversa_a_medicamento
d001.s018.t026	secundarios	secundario	J	bn:00110247a;bn:00110248a;bn:00110249a
d001.s018.t027	.		X	
d001.s019.t001	No	no	R	bn:00116360r
d001.s019.t002	se		X	
d001.s019.t003	recomienda	recomendar	V	bn:00082418v;bn:00085410v
d001.s019.t004	administrar	administrar	V	bn:00082365v
d001.s019.t005	Alimta	alimta	N	
d001.s019.t006	a		X	
d001.s019.t007	pacientes	paciente	N	bn:00061017n;wiki:paciente
d001.s019.t008	con		X	
d001.s019.t009	problemas	problema	N	bn:00002171n;bn:00048242n
d001.s019.t010	renales	renal	J	bn:00107226a
d001.s019.t011	moderados	moderado	J	bn:00106826a;bn:00106827a
d001.s019.t012	o		X	
d001.s019.t013	graves	grave	J	bn:00100896a
d001.s019.t014	.		X	
d001.s020.t001	Si		X	
d001.s020.t002	desea	desear	V	bn:00086682v;bn:00086684v
d001.s020.t003	más	más	R	bn:00116285r
d001.s020.t004	información	información	N	bn:00046705n;wiki:información
d001.s020.t005	,		X	
d001.s020.t006	consulte	consultar	V	bn:00085686v
d001.s020.t007	el		X	
d001.s020.t008	Resumen	resumen	N	bn:00031259n;bn:00075142n
d001.s020.t009	de		X	
d001.s020.t010	las		X	
d001.s020.t011	Características	característica	N	bn:00017747n;bn:00017761n;bn:00017762n
d001.s020.t012	del		X	
d001.s020.t013	Producto	producto	N	bn:00064584n;bn:00064585n
d001.s020.t014	,		X	
d001.s020.t015	que		X	
d001.s020.t016	también	también	R	bn:00114246r
d001.s020.t017	forma	formar	V	bn:00085670v
d001.s020.t018	parte	parte	N	bn:00027912n;bn:00070193n;wiki:segmento
d001.s020.t019	del		X	
d001.s020.t020	EPAR	epar	N	
d001.s020.t021	.		X	
d001.s021.t001	¿Cómo	cómo	R	
d001.s021.t002	actúa	actuar	V	bn:00082286v
d001.s021.t003	Alimta	alimta	N	
d001.s021.t004	?		X	
d001.s022.t001	El		X	
d001.s022.t002	principio	principio	N	bn:00377649n;wiki:fármaco
d001.s022.t003	activo	activo	J	bn:00096382a;bn:00096387a
d001.s022.t004	de		X	
d001.s022.t005	Alimta	alimta	N	
d001.s022.t006	,		X	
d001.s022.t007	el		X	
d001.s022.t008	pemetrexed	pemetrexed	N	bn:00602447n
d001.s022.t009	,		X	
d001.s022.t010	es	ser	V	
d001.s022.t011	un		X	
d001.s022.t012	medicamento	medicamento	N	bn:00031708n;bn:00054128n;bn:00061887n;wiki:medicamento;wiki:prescripción_(medicina)
d001.s022.t013	citotóxico	citotóxico	N	bn:00024920n;wiki:citotoxicidad
d001.s022.t014	(		X	
d001.s022.t015	un		X	
d001.s022.t016	medicamento	medicamento	N	bn:00031708n;bn:00054128n;bn:00061887n;wiki:medicamento;wiki:prescripción_(medicina)
d001.s022.t017	que		X	
d001.s022.t018	destruye	destruir	V	bn:00086698v;bn:00086699v;bn:00090134v
d001.s022.t019	las		X	
d001.s022.t020	células	célula	N	bn:00017027n;wiki:célula
d001.s022.t021	que		X	
d001.s022.t022	están	estar	V	
d001.s022.t023	en		X	
d001.s022.t024	fase	fase	N	bn:00025966n;bn:00061898n
d001.s022.t025	de		X	
d001.s022.t026	división	división	N	bn:00027913n;bn:00027920n;bn:00070547n
d001.s022.t027	,		X	
d001.s022.t028	como		X	
d001.s022.t029	las		X	
d001.s022.t030	cancerosas	canceroso	J	bn:00099180a
d001.s022.t031	)		X	
d001.s022.t032	que		X	
d001.s022.t033	pertenece	pertenecer	V	bn:00083389v
d001.s022.t034	al		X	
d001.s022.t035	grupo	grupo	N	bn:00041942n
d001.s022.t036	de		X	
d001.s022.t037	los		X	
d001.s022.t038	«		X	
d001.s022.t039	antimetabolitos	antimetabolitos	N	bn:00004691n;wiki:antimetabolito
d001.s022.t040	»		X	
d001.s022.t041	.		X	
d001.s023.t001	En		X	
d001.s023.t002	el		X	
d001.s023.t003	organismo	organismo	N	bn:00004257n;bn:00009677n;wiki:ser_vivo
d001.s023.t004	,		X	
d001.s023.t005	el		X	
d001.s023.t006	pemetrexed	pemetrexed	N	bn:00602447n
d001.s023.t007	se		X	
d001.s023.t008	convierte	convertir	V	bn:00085761v;bn:00085768v
d001.s023.t009	en		X	
d001.s023.t010	una		X	
d001.s023.t011	forma	forma	N	bn:00035908n;wiki:forma_musical
d001.s023.t012	activa	activo	J	bn:00096382a;bn:00096387a
d001.s023.t013	que		X	
d001.s023.t014	bloquea	bloquear	V	bn:00083629v;bn:00083630v;bn:00083636v;bn:00083642v
d001.s023.t015	la		X	
d001.s023.t016	actividad	actividad	N	bn:00001173n
d001.s023.t017	de		X	
d001.s023.t018	las		X	
d001.s023.t019	enzimas	enzima	N	bn:00031085n;wiki:enzima
d001.s023.t020	que		X	
d001.s023.t021	participan	participar	V	bn:00087628v;bn:00087677v
d001.s023.t022	en		X	
d001.s023.t023	la		X	
d001.s023.t024	producción	producción	N	bn:00064590n
d001.s023.t025	de		X	
d001.s023.t026	«		X	
d001.s023.t027	nucleótidos	nucleótido	N	bn:00008788n;wiki:nucleótido
d001.s023.t028	»		X	
d001.s023.t029	(		X	
d001.s023.t030	elementos	elemento	N	bn:00021396n
d001.s023.t031	esenciales	esencial	J	bn:00099258a;bn:00102400a;bn:00102401a
d001.s023.t032	del		X	
d001.s023.t033	ADN	adn	N	bn:00026301n;wiki:ácido_desoxirribonucleico
d001.s023.t034	y		X	
d001.s023.t035	el		X	
d001.s023.t036	ARN	arn	N	
d001.s023.t037	,		X	
d001.s023.t038	el		X	
d001.s023.t039	material	material	N	bn:00037738n;wiki:genoma
d001.s023.t040	genético	genético	J	bn:00103522a
d001.s023.t041	de		X	
