Token ID	Token	Lemma	POS	BN Synset
d001.s002.t022	el		X	
d001.s002.t023	medicamento	medicamento	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
d001.s002.t024	a fin de		X	
d001.s002.t025	emitir	emitir	V	
d001.s002.t026	unas		X	
d001.s002.t027	recomendaciones	recomendación	N	bn:00066562n;wn:recommendation%1:10:00::
d001.s002.t028	sobre		X	
d001.s002.t029	su		X	
d001.s002.t030	uso	uso	N	
d001.s002.t031	.		X	
d001.s003.t001	Si		X	
d001.s003.t002	desea	desear	V	
d001.s003.t003	más	más	R	
d001.s003.t004	información	información	N	bn:00025314n;bn:00046705n;wiki:data;wiki:information;wn:data%1:14:00::;wn:information%1:09:00::;wn:information%1:14:00::
d001.s003.t005	sobre		X	
d001.s003.t006	su		X	
d001.s003.t007	enfermedad	enfermedad	N	
d001.s003.t008	o		X	
d001.s003.t009	el		X	
d001.s003.t010	tratamiento	tratamiento	N	bn:00047235n;wn:intervention%1:04:02::;wn:treatment%1:04:00::
d001.s003.t011	de		X	
d001.s003.t012	la		X	
d001.s003.t013	misma	mismo	J	
d001.s003.t014	,		X	
d001.s003.t015	le		X	
d001.s003.t016	aconsejamos	aconsejar	V	
d001.s003.t017	que		X	
d001.s003.t018	lea	leer	V	bn:00092424v;wn:read%2:31:00::
d001.s003.t019	el		X	
d001.s003.t020	prospecto	prospecto	N	
d001.s003.t021	(		X	
d001.s003.t022	incluido	incluir	V	
d001.s003.t023	en		X	
d001.s003.t024	el		X	
d001.s003.t025	EPAR	epar	N	
d001.s003.t026	)		X	
d001.s003.t027	o		X	
d001.s003.t028	pregunte	preguntar	V	
d001.s003.t029	a		X	
d001.s003.t030	su		X	
d001.s003.t031	médico	médico	N	bn:00027976n;wiki:physician;wn:doc%1:18:00::;wn:doctor%1:18:00::;wn:dr.%1:18:00::;wn:md%1:18:00::;wn:medico%1:18:00::;wn:physician%1:18:00::
d001.s003.t032	o		X	
d001.s003.t033	su		X	
d001.s003.t034	farmacéutico	farmacéutico	N	bn:00004992n;wiki:apothecary;wiki:pharmacist;wn:apothecary%1:18:00::;wn:chemist%1:18:01::;wn:druggist%1:18:00::;wn:pharmacist%1:18:00::;wn:pill_pusher%1:18:00::;wn:pill_roller%1:18:00::
d001.s003.t035	.		X	
d001.s004.t001	Si		X	
d001.s004.t002	desea	desear	V	bn:00086682v;wn:desire%2:37:00::;wn:want%2:37:00::
d001.s004.t003	más	más	R	
d001.s004.t004	información	información	N	bn:00025314n;bn:00046705n;wiki:data;wiki:information;wn:data%1:14:00::;wn:information%1:09:00::;wn:information%1:14:00::
d001.s004.t005	sobre		X	
d001.s004.t006	el		X	
d001.s004.t007	fundamento	fundamento	N	bn:00008786n;bn:00008870n;wn:base%1:09:00::;wn:basis%1:09:00::;wn:basis%1:24:00::;wn:cornerstone%1:09:00::;wn:footing%1:24:00::;wn:foundation%1:09:00::;wn:fundament%1:09:00::;wn:ground%1:24:00::;wn:groundwork%1:09:00::
d001.s004.t008	en		X	
d001.s004.t009	el		X	
d001.s004.t010	que		X	
d001.s004.t011	se		X	
d001.s004.t012	han	haber	V	
d001.s004.t013	basado	basar	V	
d001.s004.t014	las		X	
d001.s004.t015	recomendaciones	recomendación	N	bn:00066562n;wn:recommendation%1:10:00::
d001.s004.t016	del		X	
d001.s004.t017	CHMP	chmp	N	
d001.s004.t018	,		X	
d001.s004.t019	le		X	
d001.s004.t020	aconsejamos	aconsejar	V	
d001.s004.t021	que		X	
d001.s004.t022	lea	leer	V	bn:00092424v;wn:read%2:31:00::
d001.s004.t023	el		X	
d001.s004.t024	Debate	debate	N	bn:00027523n;wiki:discourse;wn:discourse%1:10:00::;wn:discussion%1:10:02::;wn:treatment%1:10:00::
d001.s004.t025	Científico	científico	J	
d001.s004.t026	(		X	
d001.s004.t027	también	también	R	bn:00114246r;wn:also%4:02:00::;wn:as_well%4:02:01::;wn:besides%4:02:03::;wn:likewise%4:02:01::;wn:too%4:02:01::
d001.s004.t028	incluido	incluir	V	
d001.s004.t029	en		X	
d001.s004.t030	el		X	
d001.s004.t031	EPAR	epar	N	
d001.s004.t032	)		X	
d001.s004.t033	.		X	
d001.s005.t001	¿Qué		X	
d001.s005.t002	es	ser	V	
d001.s005.t003	Alimta	alimta	N	
d001.s005.t004	?		X	
d001.s006.t001	Alimta	alimta	N	
d001.s006.t002	es	ser	V	
d001.s006.t003	un		X	
d001.s006.t004	polvo	polvo	N	
d001.s006.t005	con		X	
d001.s006.t006	el		X	
d001.s006.t007	que		X	
d001.s006.t008	se		X	
d001.s006.t009	prepara	preparar	V	
d001.s006.t010	una		X	
d001.s006.t011	solución	solución	N	bn:00072760n;wiki:solution;wn:solution%1:27:00::
d001.s006.t012	para		X	
d001.s006.t013	perfusión	perfusión	N	
d001.s006.t014	(		X	
d001.s006.t015	goteo	goteo	N	
d001.s006.t016	en		X	
d001.s006.t017	vena	vena	N	bn:00079681n;wiki:vein;wn:vein%1:08:00::;wn:vena%1:08:00::;wn:venous_blood_vessel%1:08:00::
d001.s006.t018	)		X	
d001.s006.t019	.		X	
d001.s007.t001	Contiene	contener	V	bn:00085499v;wn:comprise%2:42:00::;wn:contain%2:42:00::;wn:incorporate%2:42:00::
d001.s007.t002	el		X	
d001.s007.t003	principio	principio	N	
d001.s007.t004	activo	activo	J	
d001.s007.t005	pemetrexed	pemetrexed	N	
d001.s007.t006	.		X	
d001.s008.t001	¿Para		X	
d001.s008.t002	qué		X	
d001.s008.t003	se		X	
d001.s008.t004	utiliza	utilizar	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
d001.s008.t005	Alimta	alimta	N	
d001.s008.t006	?		X	
d001.s009.t001	Alimta	alimta	N	
d001.s009.t002	está	estar	V	
d001.s009.t003	indicado	indicar	V	
d001.s009.t004	para		X	
d001.s009.t005	el		X	
d001.s009.t006	tratamiento	tratamiento	N	
d001.s009.t007	de		X	
d001.s009.t008	dos		X	
d001.s009.t009	tipos	tipo	N	bn:00078798n;wn:type%1:09:00::
d001.s009.t010	de		X	
d001.s009.t011	cáncer	cáncer	N	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
d001.s009.t012	:		X	
d001.s009.t013	mesotelioma	mesotelioma	N	bn:00054512n;wiki:mesothelioma;wn:mesothelioma%1:26:00::
d001.s009.t014	pleural	pleural	J	bn:00108692a;wn:pleural%3:01:00::
d001.s009.t015	(		X	
d001.s009.t016	cáncer	cáncer	N	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
d001.s009.t017	del		X	
d001.s009.t018	revestimiento	revestimiento	N	
d001.s009.t019	de		X	
d001.s009.t020	los		X	
d001.s009.t021	pulmones	pulmón	N	bn:00052341n;wiki:lung;wn:lung%1:08:00::
d001.s009.t022	causado	causar	V	bn:00084069v;bn:00084699v;wn:bring_about%2:36:03::;wn:cause%2:36:00::;wn:do%2:36:02::;wn:give_rise%2:36:01::;wn:make%2:36:08::;wn:produce%2:36:03::
d001.s009.t023	generalmente	generalmente	R	bn:00114778r;wn:commonly%4:02:00::;wn:normally%4:02:00::;wn:ordinarily%4:02:00::;wn:unremarkably%4:02:00::;wn:usually%4:02:00::
d001.s009.t024	por		X	
d001.s009.t025	la		X	
d001.s009.t026	exposición	exposición	N	bn:00032379n;bn:00032384n;wn:exposure%1:04:01::;wn:exposure%1:26:01::;wn:vulnerability%1:26:00::
d001.s009.t027	al		X	
d001.s009.t028	amianto	amianto	N	bn:00006236n;wiki:asbestos;wn:asbestos%1:27:00::
d001.s009.t029	)		X	
d001.s009.t030	.		X	
d001.s010.t001	Alimta	alimta	N	
d001.s010.t002	se		X	
d001.s010.t003	administra	administrar	V	
d001.s010.t004	en		X	
d001.s010.t005	combinación	combinación	N	
d001.s010.t006	con		X	
d001.s010.t007	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatin
d001.s010.t008	(		X	
d001.s010.t009	otro		X	
d001.s010.t010	medicamento	medicamento	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
d001.s010.t011	contra		X	
d001.s010.t012	el		X	
d001.s010.t013	cáncer	cáncer	N	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
d001.s010.t014	)		X	
d001.s010.t015	cuando		X	
d001.s010.t016	el		X	
d001.s010.t017	tumor	tumor	N	
d001.s010.t018	«		X	
d001.s010.t019	no	no	R	
d001.s010.t020	es	ser	V	
d001.s010.t021	resecable	resecable	J	
d001.s010.t022	»		X	
d001.s010.t023	(		X	
d001.s010.t024	no		X	
d001.s010.t025	puede	poder	V	
d001.s010.t026	extirparse	extirpar	V	
d001.s010.t027	sólo	sólo	R	
d001.s010.t028	mediante		X	
d001.s010.t029	cirugía	cirugía	N	bn:00059129n;wiki:surgery;wn:operation%1:04:00::;wn:surgery%1:04:01::;wn:surgical_operation%1:04:00::;wn:surgical_procedure%1:04:00::;wn:surgical_process%1:04:00::
d001.s010.t030	)		X	
d001.s010.t031	y		X	
d001.s010.t032	es	ser	V	
d001.s010.t033	«		X	
d001.s010.t034	maligno	maligno	J	bn:00106363a;wn:malignant%3:00:02::
d001.s010.t035	»		X	
d001.s010.t036	(		X	
d001.s010.t037	se		X	
d001.s010.t038	ha	haber	V	
d001.s010.t039	extendido	extender	V	bn:00092083v;wn:propagate%2:35:06::;wn:spread%2:35:07::
d001.s010.t040	,		X	
d001.s010.t041	o		X	
d001.s010.t042	es	ser	V	
d001.s010.t043	probable	probable	J	bn:00105981a;bn:00105982a;wn:likely%3:00:00::;wn:likely%3:00:04::;wn:probable%3:00:00::
d001.s010.t044	que		X	
d001.s010.t045	se		X	
d001.s010.t046	extienda	extender	V	
d001.s010.t047	fácilmente	fácilmente	R	bn:00115155r;wn:easily%4:02:01::;wn:easy%4:02:01::
d001.s010.t048	,		X	
d001.s010.t049	a		X	
d001.s010.t050	otras		X	
d001.s010.t051	partes	parte	N	bn:00021395n;bn:00027912n;bn:00060765n;wn:component%1:24:00::;wn:component_part%1:24:00::;wn:constituent%1:24:00::;wn:division%1:09:00::;wn:part%1:09:00::;wn:part%1:17:00::;wn:part%1:24:00::;wn:piece%1:17:00::;wn:portion%1:24:00::;wn:section%1:09:00::
d001.s010.t052	del		X	
d001.s010.t053	cuerpo	cuerpo	N	bn:00011744n;wiki:body;wn:body%1:08:00::;wn:organic_structure%1:08:00::;wn:physical_structure%1:08:00::
d001.s010.t054	)		X	
d001.s010.t055	,		X	
d001.s010.t056	en		X	
d001.s010.t057	pacientes	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s010.t058	que		X	
d001.s010.t059	no	no	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::
d001.s010.t060	han	haber	V	
d001.s010.t061	recibido	recibir	V	bn:00087863v;wn:experience%2:39:00::;wn:get%2:39:00::;wn:have%2:39:06::;wn:receive%2:39:03::
d001.s010.t062	quimioterapia	quimioterapia	N	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::
d001.s010.t063	(		X	
d001.s010.t064	medicamentos	medicamento	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
d001.s010.t065	contra		X	
d001.s010.t066	el		X	
d001.s010.t067	cáncer	cáncer	N	
d001.s010.t068	)		X	
d001.s010.t069	previamente	previamente	R	
d001.s010.t070	,		X	
d001.s010.t071	cáncer	cáncer	N	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
d001.s010.t072	de		X	
d001.s010.t073	pulmón	pulmón	N	
d001.s010.t074	«		X	
d001.s010.t075	no	no	N	
d001.s010.t076	microcítico	microcito	N	
d001.s010.t077	»		X	
d001.s010.t078	avanzado	avanzado	J	bn:00096528a;wn:advanced%5:00:00:late:02
d001.s010.t079	o		X	
d001.s010.t080	metastásico	metastásico	N	
d001.s010.t081	que		X	
d001.s010.t082	no	no	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::
d001.s010.t083	afecte	afectar	V	bn:00082427v;wn:affect%2:29:00::
d001.s010.t084	a		X	
d001.s010.t085	las		X	
d001.s010.t086	células	célula	N	
d001.s010.t087	«		X	
d001.s010.t088	escamosas	escamoso	J	
d001.s010.t089	»		X	
d001.s010.t090	.		X	
d001.s011.t001	Alimta	alimta	N	
d001.s011.t002	se		X	
d001.s011.t003	utiliza	utilizar	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
d001.s011.t004	en		X	
d001.s011.t005	combinación	combinación	N	bn:00020872n;bn:00020878n;wiki:compounding;wn:combination%1:04:00::;wn:combination%1:14:00::;wn:combining%1:04:00::;wn:compounding%1:04:00::
d001.s011.t006	con		X	
d001.s011.t007	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatin
d001.s011.t008	en		X	
d001.s011.t009	pacientes	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s011.t010	que		X	
d001.s011.t011	no	no	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::
d001.s011.t012	han	haber	V	
d001.s011.t013	sido	ser	V	
d001.s011.t014	tratados	tratar	V	bn:00084532v;wn:care_for%2:29:00::;wn:treat%2:29:00::
d001.s011.t015	previamente	previamente	R	
d001.s011.t016	y		X	
d001.s011.t017	en		X	
d001.s011.t018	monoterapia	monoterapia	N	
d001.s011.t019	en		X	
d001.s011.t020	pacientes	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s011.t021	que		X	
d001.s011.t022	han	haber	V	
d001.s011.t023	sido	ser	V	
d001.s011.t024	tratado	tratar	V	
d001.s011.t025	previamente	previamente	R	
d001.s011.t026	con		X	
d001.s011.t027	otros		X	
d001.s011.t028	tipos	tipo	N	bn:00078798n;wn:type%1:09:00::
d001.s011.t029	de		X	
d001.s011.t030	quimioterapia	quimioterapia	N	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::
d001.s011.t031	.		X	
d001.s012.t001	Este		X	
d001.s012.t002	medicamento	medicamento	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
d001.s012.t003	sólo	sólo	R	bn:00116450r;wn:only%4:02:03::;wn:only_if%4:02:00::;wn:only_when%4:02:00::
d001.s012.t004	podrá	poder	V	
d001.s012.t005	dispensarse	dispensar	V	
d001.s012.t006	con		X	
d001.s012.t007	receta	receta	N	bn:00064195n;wn:prescription%1:10:01::
d001.s012.t008	médica	médico	J	
d001.s012.t009	.		X	
d001.s013.t001	¿Cómo	¿cómo	N	
d001.s013.t002	se		X	
d001.s013.t003	usa	usar	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
d001.s013.t004	Alimta	alimta	N	
d001.s013.t005	?		X	
d001.s014.t001	Alimta	alimta	N	
d001.s014.t002	sólo	sólo	R	bn:00116450r;wn:only%4:02:03::;wn:only_if%4:02:00::;wn:only_when%4:02:00::
d001.s014.t003	debe	deber	V	
d001.s014.t004	administrarse	administrar	V	
d001.s014.t005	bajo		X	
d001.s014.t006	la		X	
d001.s014.t007	supervisión	supervisión	N	bn:00059908n;wn:oversight%1:04:01::;wn:superintendence%1:04:00::;wn:supervising%1:04:00::;wn:supervision%1:04:00::
d001.s014.t008	de		X	
d001.s014.t009	un		X	
d001.s014.t010	médico	médico	N	bn:00027976n;wiki:physician;wn:doc%1:18:00::;wn:doctor%1:18:00::;wn:dr.%1:18:00::;wn:md%1:18:00::;wn:medico%1:18:00::;wn:physician%1:18:00::
d001.s014.t011	cualificado	cualificar	V	
d001.s014.t012	en		X	
d001.s014.t013	el		X	
d001.s014.t014	uso	uso	N	bn:00030627n;bn:00079370n;wn:employment%1:04:01::;wn:exercise%1:04:03::;wn:usage%1:04:00::;wn:use%1:04:00::;wn:use%1:07:02::;wn:utilisation%1:04:00::;wn:utilization%1:04:00::
d001.s014.t015	de		X	
d001.s014.t016	quimioterapia	quimioterapia	N	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::
d001.s014.t017	contra		X	
d001.s014.t018	el		X	
d001.s014.t019	cáncer	cáncer	N	
d001.s014.t020	.		X	
d001.s015.t001	La		X	
d001.s015.t002	dosis	dosis	N	bn:00028320n;wiki:dose_(biochemistry);wn:dosage%1:06:00::;wn:dose%1:06:00::
d001.s015.t003	recomendada	recomendar	V	
d001.s015.t004	de		X	
d001.s015.t005	Alimta	alimta	N	
d001.s015.t006	es	ser	V	
d001.s015.t007	de		X	
d001.s015.t008	500		X	
d001.s015.t009	mg	mg	N	bn:00054701n;wiki:orders_of_magnitude_(mass);wn:mg%1:23:00::;wn:milligram%1:23:00::
d001.s015.t010	por		X	
d001.s015.t011	metro	metro	N	bn:00052501n;wiki:metre;wn:m%1:23:00::;wn:meter%1:23:00::;wn:metre%1:23:00::
d001.s015.t012	cuadrado	cuadrado	J	
d001.s015.t013	de		X	
d001.s015.t014	superficie	superficie	N	bn:00005518n;wiki:area;wiki:surface_area;wn:area%1:07:00::;wn:expanse%1:07:00::;wn:surface_area%1:07:00::
d001.s015.t015	corporal	corporal	J	
d001.s015.t016	(		X	
d001.s015.t017	calculada	calcular	V	bn:00084373v;wn:calculate%2:31:00::;wn:cipher%2:31:00::;wn:compute%2:31:00::;wn:cypher%2:31:00::;wn:figure%2:31:00::;wn:reckon%2:31:01::;wn:work_out%2:31:06::
d001.s015.t018	a partir de		X	
d001.s015.t019	la		X	
d001.s015.t020	estatura	estatura	N	bn:00043545n;wiki:human_height;wn:height%1:07:01::;wn:stature%1:07:02::
d001.s015.t021	y		X	
d001.s015.t022	el		X	
d001.s015.t023	peso	peso	N	bn:00080831n;wiki:weight;wn:weight%1:07:00::
d001.s015.t024	del		X	
d001.s015.t025	paciente	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s015.t026	)		X	
d001.s015.t027	.		X	
d001.s015.t028	Se		X	
d001.s015.t029	administra	administrar	V	
d001.s015.t030	una		X	
d001.s015.t031	vez	vez	N	
d001.s015.t032	cada		X	
d001.s015.t033	tres		X	
d001.s015.t034	semanas	semana	N	bn:00043484n;wiki:week;wn:hebdomad%1:28:00::;wn:week%1:28:00::
d001.s015.t035	por		X	
d001.s015.t036	perfusión	perfusión	N	
d001.s015.t037	intravenosa	intravenoso	J	
d001.s015.t038	durante		X	
d001.s015.t039	10		X	
d001.s015.t040	minutos	minuto	N	bn:00055094n;wiki:minute;wn:min%1:28:00::;wn:minute%1:28:00::
d001.s015.t041	.		X	
d001.s016.t001	Con		X	
d001.s016.t002	el		X	
d001.s016.t003	fin	fin	N	
d001.s016.t004	de		X	
d001.s016.t005	reducir	reducir	V	bn:00084079v;bn:00092595v;wn:bring_down%2:30:00::;wn:cut%2:30:06::;wn:cut_back%2:30:01::;wn:cut_down%2:30:00::;wn:reduce%2:30:00::;wn:reduce%2:30:01::;wn:tighten%2:30:03::;wn:trim%2:30:00::;wn:trim_back%2:30:00::;wn:trim_down%2:30:00::
d001.s016.t006	los		X	
d001.s016.t007	efectos	efecto	N	bn:00029874n;wn:effect%1:26:00::
d001.s016.t008	secundarios	secundario	J	
d001.s016.t009	,		X	
d001.s016.t010	los		X	
d001.s016.t011	pacientes	paciente	N	bn:00061017n;wiki:patient;wn:patient%1:18:00::
d001.s016.t012	deben	deber	V	
d001.s016.t013	recibir	recibir	V	
d001.s016.t014	un		X	
d001.s016.t015	corticosteroide	corticosteroide	N	bn:00001507n;wiki:corticosteroid;wn:adrenal_cortical_steroid%1:27:00::;wn:corticoid%1:27:00::;wn:corticosteroid%1:27:00::
d001.s016.t016	y		X	
d001.s016.t017	ácido	ácido	N	bn:00000902n;wiki:acid;wn:acid%1:27:00::
d001.s016.t018	fólico	fólico	J	
d001.s016.t019	(		X	
d001.s016.t020	un		X	
d001.s016.t021	tipo	tipo	N	bn:00078798n;wn:type%1:09:00::
d001.s016.t022	de		X	
d001.s016.t023	vitamina	vitamina	N	bn:00080147n;wiki:vitamin;wn:vitamin%1:27:00::
d001.s016.t024	)		X	
d001.s016.t025	,		X	
d001.s016.t026	así como		X	
d001.s016.t027	inyecciones	inyección	N	bn:00046785n;bn:00046787n;wiki:injection_(medicine);wn:injectant%1:27:00::;wn:injection%1:04:01::;wn:injection%1:27:00::;wn:shot%1:04:03::
d001.s016.t028	de		X	
d001.s016.t029	vitamina	vitamina	N	bn:00004712n;wiki:cyanocobalamin;wiki:vitamin_b12;wn:antipernicious_anemia_factor%1:27:00::;wn:cobalamin%1:27:00::;wn:cyanocobalamin%1:27:00::;wn:vitamin_b12%1:27:00::
d001.s016.t030	B12		X	
d001.s016.t031	durante		X	
d001.s016.t032	el		X	
d001.s016.t033	tratamiento	tratamiento	N	bn:00047235n;wn:intervention%1:04:02::;wn:treatment%1:04:00::
d001.s016.t034	con		X	
d001.s016.t035	Alimta	alimta	N	
d001.s016.t036	.		X	
d001.s017.t001	Cuando		X	
d001.s017.t002	Alimta	alimta	N	
d001.s017.t003	se		X	
d001.s017.t004	utiliza	utilizar	V	
d001.s017.t005	conjuntamente	conjuntamente	R	
d001.s017.t006	con		X	
d001.s017.t007	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatin
d001.s017.t008	,		X	
d001.s017.t009	hay que	haber~que	V	
d001.s017.t010	administrar	administrar	V	
d001.s017.t011	además	además	R	bn:00114246r;wn:also%4:02:00::;wn:as_well%4:02:01::;wn:besides%4:02:03::;wn:likewise%4:02:01::;wn:too%4:02:01::
d001.s017.t012	un		X	
d001.s017.t013	medicamento	medicamento	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
d001.s017.t014	«		X	
d001.s017.t015	antiemético	antiemético	N	
d001.s017.t016	»		X	
d001.s017.t017	(		X	
d001.s017.t018	para		X	
d001.s017.t019	evitar	evitar	V	bn:00088454v;bn:00090033v;wn:forbid%2:41:03::;wn:foreclose%2:41:00::;wn:forestall%2:41:01::;wn:keep%2:41:01::;wn:preclude%2:41:00::;wn:prevent%2:41:00::;wn:prevent%2:41:01::
d001.s017.t020	los		X	
d001.s017.t021	vómitos	vómito	N	
d001.s017.t022	)		X	
d001.s017.t023	y		X	
d001.s017.t024	líquidos	líquido	N	bn:00035426n;bn:00035427n;wiki:fluid;wn:fluid%1:27:00::;wn:fluid%1:27:02::
d001.s017.t025	(		X	
d001.s017.t026	para		X	
d001.s017.t027	evitar	evitar	V	
d001.s017.t028	la		X	
d001.s017.t029	deshidratación	deshidratación	N	bn:00025983n;wn:dehydration%1:26:01::
d001.s017.t030	)		X	
d001.s017.t031	antes		X	
d001.s017.t032	o		X	
d001.s017.t033	después de		X	
d001.s017.t034	la		X	
d001.s017.t035	dosis	dosis	N	bn:00028320n;wiki:dose_(biochemistry);wn:dosage%1:06:00::;wn:dose%1:06:00::
d001.s017.t036	de		X	
d001.s017.t037	cisplatino	cisplatino	N	bn:00577781n;wiki:cisplatin
d001.s017.t038	.		X	
d001.s018.t001	Será	ser	V	
d001.s018.t002	necesario	necesario	J	
d001.s018.t003	retrasar	retrasar	V	bn:00086514v;bn:00086515v;wn:delay%2:30:00::;wn:delay%2:42:00::;wn:detain%2:30:00::;wn:hold_up%2:30:00::
d001.s018.t004	o		X	
d001.s018.t005	suspender	suspender	V	bn:00083908v;bn:00084710v;wn:break%2:30:02::;wn:break_off%2:30:00::;wn:cease%2:42:00::;wn:discontinue%2:30:00::;wn:discontinue%2:42:00::;wn:give_up%2:42:00::;wn:lay_off%2:42:00::;wn:quit%2:42:04::;wn:stop%2:30:05::;wn:stop%2:42:00::
d001.s018.t006	el		X	
d001.s018.t007	tratamiento	tratamiento	N	bn:00047235n;wn:intervention%1:04:02::;wn:treatment%1:04:00::
d001.s018.t008	,		X	
d001.s018.t009	o		X	
