Token ID	Token	Lemma	POS
d001.s007.t001	它		PN
d001.s007.t002	含有		VV
d001.s007.t003	活性		JJ
d001.s007.t004	成分		NN
d001.s007.t005	培美		NN
d001.s007.t006	曲塞		NN
d001.s007.t007	。		PU
d001.s008.t001	Alimta		NR
d001.s008.t002	的		DEG
d001.s008.t003	用途		NN
d001.s008.t004	是		VC
d001.s008.t005	什么		PN
d001.s008.t006	？		PU
d001.s009.t001	Alimta		NR
d001.s009.t002	用于		VV
d001.s009.t003	治疗		VV
d001.s009.t004	两		CD
d001.s009.t005	种		M
d001.s009.t006	类型		NN
d001.s009.t007	的		DEG
d001.s009.t008	癌症		NN
d001.s009.t009	：		PU
d001.s009.t010	胸膜		NN
d001.s009.t011	间		LC
d001.s009.t012	皮		NN
d001.s009.t013	瘤		NN
d001.s009.t014	（		PU
d001.s009.t015	肺部		NN
d001.s009.t016	内		LC
d001.s009.t017	膜		NN
d001.s009.t018	癌症		NN
d001.s009.t019	，		PU
d001.s009.t020	通常		AD
d001.s009.t021	由		P
d001.s009.t022	接触		VV
d001.s009.t023	石棉		NN
d001.s009.t024	引起		VV
d001.s009.t025	）		PU
d001.s009.t026	。		PU
d001.s010.t001	当		P
d001.s010.t002	癌症		NN
d001.s010.t003	无法		AD
d001.s010.t004	切除		VV
d001.s010.t005	（		PU
d001.s010.t006	不能		AD
d001.s010.t007	仅		AD
d001.s010.t008	通过		P
d001.s010.t009	手术		NN
d001.s010.t010	切除		VV
d001.s010.t011	）		PU
d001.s010.t012	且		AD
d001.s010.t013	为		VC
d001.s010.t014	恶性		VA
d001.s010.t015	（		PU
d001.s010.t016	已经		AD
d001.s010.t017	扩散		VV
d001.s010.t018	或		CC
d001.s010.t019	可能		AD
d001.s010.t020	轻易		AD
d001.s010.t021	扩散		VV
d001.s010.t022	到		VV
d001.s010.t023	身体		NN
d001.s010.t024	其他		DT
d001.s010.t025	部位		NN
d001.s010.t026	）		PU
d001.s010.t027	，		PU
d001.s010.t028	且		CC
d001.s010.t029	之前		AD
d001.s010.t030	未		AD
d001.s010.t031	接受		VV
d001.s010.t032	过		AS
d001.s010.t033	化疗		NN
d001.s010.t034	（		PU
d001.s010.t035	抗癌		JJ
d001.s010.t036	药物		NN
d001.s010.t037	）		PU
d001.s010.t038	的		DEC
d001.s010.t039	晚期		NN
d001.s010.t040	或		CC
d001.s010.t041	转移		JJ
d001.s010.t042	性		JJ
d001.s010.t043	非		JJ
d001.s010.t044	小		JJ
d001.s010.t045	细胞		NN
d001.s010.t046	肺癌		NN
d001.s010.t047	患者		NN
d001.s010.t048	（		PU
d001.s010.t049	未		AD
d001.s010.t050	影响		VV
d001.s010.t051	鳞		NN
d001.s010.t052	状		NN
d001.s010.t053	细胞		NN
d001.s010.t054	）		PU
d001.s010.t055	时		LC
d001.s010.t056	，		PU
d001.s010.t057	Alimta		NN
d001.s010.t058	与		P
d001.s010.t059	顺		JJ
d001.s010.t060	铂		NN
d001.s010.t061	（		PU
d001.s010.t062	另		DT
d001.s010.t063	一		CD
d001.s010.t064	种		M
d001.s010.t065	抗癌		JJ
d001.s010.t066	药物		NN
d001.s010.t067	）		PU
d001.s010.t068	一起		AD
d001.s010.t069	使用		VV
d001.s010.t070	。		PU
d001.s011.t001	对于		P
d001.s011.t002	以前		NT
d001.s011.t003	未		AD
d001.s011.t004	接受		VV
d001.s011.t005	过		AS
d001.s011.t006	治疗		NN
d001.s011.t007	的		DEC
d001.s011.t008	患者		NN
d001.s011.t009	，		PU
d001.s011.t010	Alimta		NR
d001.s011.t011	与		CC
d001.s011.t012	顺铂		NN
d001.s011.t013	联合		AD
d001.s011.t014	使用		VV
d001.s011.t015	；		PU
d001.s011.t016	对于		P
d001.s011.t017	以前		NT
d001.s011.t018	接受		VV
d001.s011.t019	过		AS
d001.s011.t020	其他		DT
d001.s011.t021	类型		NN
d001.s011.t022	化疗		NN
d001.s011.t023	的		DEC
d001.s011.t024	患者		NN
d001.s011.t025	，		PU
d001.s011.t026	Alimta		NR
d001.s011.t027	可		VV
d001.s011.t028	单独		AD
d001.s011.t029	使用		VV
d001.s011.t030	。		PU
d001.s012.t001	这		DT
d001.s012.t002	种		M
d001.s012.t003	药		NN
d001.s012.t004	必须		VV
d001.s012.t005	凭		P
d001.s012.t006	处方		NN
d001.s012.t007	才		AD
d001.s012.t008	能		VV
d001.s012.t009	买到		VV
d001.s012.t010	。		PU
d001.s013.t001	Alimta		NR
d001.s013.t002	如何		AD
d001.s013.t003	使用		VV
d001.s013.t004	？		PU
d001.s014.t001	Alimta		NR
d001.s014.t002	只		AD
d001.s014.t003	能		VV
d001.s014.t004	在		P
d001.s014.t005	具有		VV
d001.s014.t006	抗		VV
d001.s014.t007	癌		NN
d001.s014.t008	化疗		NN
d001.s014.t009	使用		NN
d001.s014.t010	资质		NN
d001.s014.t011	的		DEC
d001.s014.t012	医生		NN
d001.s014.t013	的		DEG
d001.s014.t014	监督		NN
d001.s014.t015	下		LC
d001.s014.t016	使用		VV
d001.s014.t017	。		PU
d001.s015.t001	Alimta		NR
d001.s015.t002	的		DEG
d001.s015.t003	推荐		NN
d001.s015.t004	剂量		NN
d001.s015.t005	为		VC
d001.s015.t006	每		DT
d001.s015.t007	平方米		M
d001.s015.t008	体表		NN
d001.s015.t009	面积		NN
d001.s015.t010	500		CD
d001.s015.t011	毫克		M
d001.s015.t012	（		PU
d001.s015.t013	根据		P
d001.s015.t014	患者		NN
d001.s015.t015	的		DEG
d001.s015.t016	身高		NN
d001.s015.t017	和		CC
d001.s015.t018	体重		NN
d001.s015.t019	计算		VV
d001.s015.t020	）		PU
d001.s015.t021	。		PU
d001.s016.t001	每		DT
d001.s016.t002	三		CD
d001.s016.t003	周		M
d001.s016.t004	进行		VV
d001.s016.t005	一		CD
d001.s016.t006	次		M
d001.s016.t007	静脉		NN
d001.s016.t008	输		NN
d001.s016.t009	注		NN
d001.s016.t010	，		PU
d001.s016.t011	每次		AD
d001.s016.t012	持续		VV
d001.s016.t013	10		CD
d001.s016.t014	分钟		M
d001.s016.t015	。		PU
d001.s017.t001	为了		P
d001.s017.t002	减少		VV
d001.s017.t003	副作用		NN
d001.s017.t004	，		PU
d001.s017.t005	患者		NN
d001.s017.t006	在		P
d001.s017.t007	使用		VV
d001.s017.t008	Alimta		NR
d001.s017.t009	治疗		VV
d001.s017.t010	期间		NN
d001.s017.t011	应该		VV
d001.s017.t012	服用		VV
d001.s017.t013	皮质		NN
d001.s017.t014	类固醇		NN
d001.s017.t015	和		CC
d001.s017.t016	叶酸		NN
d001.s017.t017	（		PU
d001.s017.t018	一		CD
d001.s017.t019	种		M
d001.s017.t020	维生素		NN
d001.s017.t021	）		PU
d001.s017.t022	，		PU
d001.s017.t023	并		AD
d001.s017.t024	注射		VV
d001.s017.t025	维生素		NN
d001.s017.t026	B12		NN
d001.s017.t027	。		PU
d001.s018.t001	当		P
d001.s018.t002	Alimta		NR
d001.s018.t003	与		P
d001.s018.t004	顺		JJ
d001.s018.t005	铂		NN
d001.s018.t006	一起		AD
d001.s018.t007	服用		VV
d001.s018.t008	时		LC
d001.s018.t009	，		PU
d001.s018.t010	还		AD
d001.s018.t011	应		VV
d001.s018.t012	在		P
d001.s018.t013	顺		JJ
d001.s018.t014	铂		NN
d001.s018.t015	给		VV
d001.s018.t016	药		NN
d001.s018.t017	之前		LC
d001.s018.t018	或		CC
d001.s018.t019	之后		LC
d001.s018.t020	给予		VV
d001.s018.t021	止		JJ
d001.s018.t022	吐		NN
d001.s018.t023	药		NN
d001.s018.t024	（		PU
d001.s018.t025	以		MSP
d001.s018.t026	防止		VV
d001.s018.t027	呕吐		NN
d001.s018.t028	）		PU
d001.s018.t029	和		CC
d001.s018.t030	液体		NN
d001.s018.t031	（		PU
d001.s018.t032	以		MSP
d001.s018.t033	防止		VV
d001.s018.t034	脱水		NN
d001.s018.t035	）		PU
d001.s018.t036	。		PU
d001.s019.t001	对于		P
d001.s019.t002	血细胞		NN
d001.s019.t003	计数		NN
d001.s019.t004	异常		AD
d001.s019.t005	或		CC
d001.s019.t006	出现		VV
d001.s019.t007	其他		DT
d001.s019.t008	副作用		NN
d001.s019.t009	的		DEC
d001.s019.t010	患者		NN
d001.s019.t011	，		PU
d001.s019.t012	应		VV
d001.s019.t013	推迟		VV
d001.s019.t014	或		CC
d001.s019.t015	停止		VV
d001.s019.t016	治疗		NN
d001.s019.t017	，		PU
d001.s019.t018	或		CC
d001.s019.t019	减少		VV
d001.s019.t020	剂量		NN
d001.s019.t021	。		PU
d001.s020.t001	不		AD
d001.s020.t002	建议		VV
d001.s020.t003	患有		VV
d001.s020.t004	中度		JJ
d001.s020.t005	或		CC
d001.s020.t006	重度		JJ
d001.s020.t007	肾脏		NN
d001.s020.t008	疾病		NN
d001.s020.t009	的		DEC
d001.s020.t010	患者		NN
d001.s020.t011	使用		VV
d001.s020.t012	Alimta		NR
d001.s020.t013	。		PU
d001.s021.t001	欲		VV
d001.s021.t002	了解		VV
d001.s021.t003	更		AD
d001.s021.t004	多		CD
d001.s021.t005	信息		NN
d001.s021.t006	，		PU
d001.s021.t007	请		VV
d001.s021.t008	参阅		VV
d001.s021.t009	产品		NN
d001.s021.t010	特性		NN
d001.s021.t011	摘要		NN
d001.s021.t012	（		PU
d001.s021.t013	也是		VC
d001.s021.t014	EPAR		NR
d001.s021.t015	的		DEG
d001.s021.t016	一部分		CD
d001.s021.t017	）		PU
d001.s021.t018	。		PU
d001.s022.t001	Alimta		NR
d001.s022.t002	如何		AD
d001.s022.t003	发挥		VV
d001.s022.t004	作用		NN
d001.s022.t005	？		PU
d001.s023.t001	Alimta		NR
d001.s023.t002	中		LC
d001.s023.t003	的		DEG
d001.s023.t004	活性		JJ
d001.s023.t005	成分		NN
d001.s023.t006	培美曲塞		NN
d001.s023.t007	是		VC
d001.s023.t008	一		CD
d001.s023.t009	种		M
d001.s023.t010	细胞		NN
d001.s023.t011	毒		JJ
d001.s023.t012	药物		NN
d001.s023.t013	（		PU
d001.s023.t014	杀死		VV
d001.s023.t015	正在		AD
d001.s023.t016	分裂		VV
d001.s023.t017	的		DEC
d001.s023.t018	细胞		NN
d001.s023.t019	，		PU
d001.s023.t020	如		P
d001.s023.t021	癌细胞		NN
d001.s023.t022	的		DEG
d001.s023.t023	药物		NN
d001.s023.t024	）		PU
d001.s023.t025	，		PU
d001.s023.t026	属于		VV
d001.s023.t027	抗		VV
d001.s023.t028	代谢		NN
d001.s023.t029	药类		NN
d001.s023.t030	。		PU
d001.s024.t001	在		P
d001.s024.t002	体内		NN
d001.s024.t003	，		PU
d001.s024.t004	培美		NN
d001.s024.t005	曲		NN
d001.s024.t006	塞		NN
d001.s024.t007	被		SB
d001.s024.t008	转化		VV
d001.s024.t009	成		VV
d001.s024.t010	活性		NN
d001.s024.t011	形式		NN
d001.s024.t012	，		PU
d001.s024.t013	从而		AD
d001.s024.t014	抑制		VV
d001.s024.t015	参与		VV
d001.s024.t016	生成		VV
d001.s024.t017	核苷酸		NN
d001.s024.t018	（		PU
d001.s024.t019	DNA		NN
d001.s024.t020	和		CC
d001.s024.t021	RNA		NN
d001.s024.t022	的		DEG
d001.s024.t023	组成部分		NN
d001.s024.t024	，		PU
d001.s024.t025	即		VC
d001.s024.t026	细胞		NN
d001.s024.t027	的		DEG
d001.s024.t028	遗传物质		NN
d001.s024.t029	）		PU
d001.s024.t030	的		DEG
d001.s024.t031	酶		NN
d001.s024.t032	的		DEG
d001.s024.t033	活性		NN
d001.s024.t034	。		PU
d001.s025.t001	Alimta		NR
d001.s025.t002	的		DEG
d001.s025.t003	研究		NN
d001.s025.t004	进展		NN
d001.s025.t005	如何		VV
d001.s025.t006	？		PU
d001.s026.t001	为了		P
d001.s026.t002	治疗		VV
d001.s026.t003	恶性		JJ
d001.s026.t004	胸膜		NN
d001.s026.t005	间		LC
d001.s026.t006	皮		NN
d001.s026.t007	瘤		NN
d001.s026.t008	，		PU
d001.s026.t009	Alimta		NR
d001.s026.t010	已		AD
d001.s026.t011	在		P
d001.s026.t012	一		CD
d001.s026.t013	项		M
d001.s026.t014	主要		JJ
d001.s026.t015	研究		NN
d001.s026.t016	中		LC
d001.s026.t017	对		P
d001.s026.t018	456		CD
d001.s026.t019	名		M
d001.s026.t020	之前		AD
d001.s026.t021	未		AD
d001.s026.t022	接受		VV
d001.s026.t023	过		AS
d001.s026.t024	化疗		NN
d001.s026.t025	的		DEC
d001.s026.t026	患者		NN
d001.s026.t027	进行		VV
d001.s026.t028	了		AS
d001.s026.t029	研究		NN
d001.s026.t030	。		PU
d001.s027.t001	比较		VV
d001.s027.t002	了		AS
d001.s027.t003	Alimta		NR
d001.s027.t004	与		P
d001.s027.t005	顺		JJ
d001.s027.t006	铂		NN
d001.s027.t007	联合		AD
d001.s027.t008	治疗		VV
d001.s027.t009	与		CC
d001.s027.t010	单独		AD
d001.s027.t011	使用		VV
d001.s027.t012	顺		JJ
d001.s027.t013	铂		NN
d001.s027.t014	治疗		VV
d001.s027.t015	的		DEC
d001.s027.t016	效果		NN
d001.s027.t017	。		PU
d001.s028.t001	在		P
d001.s028.t002	非		JJ
d001.s028.t003	小		JJ
d001.s028.t004	细胞		NN
d001.s028.t005	肺癌		NN
d001.s028.t006	的		DEG
d001.s028.t007	治疗		NN
d001.s028.t008	方面		NN
d001.s028.t009	，		PU
d001.s028.t010	一		CD
d001.s028.t011	项		M
d001.s028.t012	涉及		VV
d001.s028.t013	571		CD
d001.s028.t014	名		M
d001.s028.t015	既往		AD
d001.s028.t016	接受		VV
d001.s028.t017	过		AS
d001.s028.t018	化疗		NN
d001.s028.t019	的		DEC
d001.s028.t020	局部		JJ
d001.s028.t021	晚期		NN
d001.s028.t022	或		CC
d001.s028.t023	转移性		JJ
d001.s028.t024	疾病		NN
d001.s028.t025	患者		NN
d001.s028.t026	的		DEG
d001.s028.t027	研究		NN
d001.s028.t028	比较		VV
d001.s028.t029	了		AS
d001.s028.t030	Alimta		NR
d001.s028.t031	与		CC
d001.s028.t032	多西他赛		NR
d001.s028.t033	（		PU
d001.s028.t034	另		DT
d001.s028.t035	一		CD
d001.s028.t036	种		M
d001.s028.t037	抗癌		JJ
d001.s028.t038	药物		NN
d001.s028.t039	）		PU
d001.s028.t040	的		DEG
d001.s028.t041	效果		NN
d001.s028.t042	。		PU
d001.s029.t001	在		P
d001.s029.t002	一		CD
d001.s029.t003	项		M
d001.s029.t004	涉及		VV
d001.s029.t005	1725		CD
d001.s029.t006	名		M
d001.s029.t007	过去		NT
d001.s029.t008	未		AD
d001.s029.t009	接受		VV
d001.s029.t010	过		AS
d001.s029.t011	化疗		NN
d001.s029.t012	的		DEC
d001.s029.t013	肺癌		NN
d001.s029.t014	患者		NN
d001.s029.t015	的		DEC
d001.s029.t016	研究		NN
d001.s029.t017	中		LC
d001.s029.t018	，		PU
d001.s029.t019	阿利泰		NR
d001.s029.t020	还		AD
d001.s029.t021	与		P
d001.s029.t022	吉西他滨		NR
d001.s029.t023	(		PU
d001.s029.t024	另		DT
d001.s029.t025	一		CD
d001.s029.t026	种		M
d001.s029.t027	抗癌		JJ
d001.s029.t028	药		NN
d001.s029.t029	)		PU
d001.s029.t030	进行		VV
d001.s029.t031	了		AS
d001.s029.t032	比较		NN
d001.s029.t033	，		PU
d001.s029.t034	两者		NN
d001.s029.t035	都		AD
d001.s029.t036	与		P
d001.s029.t037	顺		JJ
d001.s029.t038	铂		NN
d001.s029.t039	联合		AD
d001.s029.t040	使用		VV
d001.s029.t041	。		PU
d001.s030.t001	在		P
d001.s030.t002	这		DT
d001.s030.t003	三		CD
d001.s030.t004	项		M
d001.s030.t005	研究		NN
d001.s030.t006	中		LC
d001.s030.t007	，		PU
d001.s030.t008	疗效		NN
d001.s030.t009	的		DEG
d001.s030.t010	主要		JJ
d001.s030.t011	衡量		NN
d001.s030.t012	标准		NN
d001.s030.t013	是		VC
d001.s030.t014	患者		NN
d001.s030.t015	存活		VV
d001.s030.t016	的		DEC
d001.s030.t017	时间		NN
d001.s030.t018	。		PU
d001.s031.t001	Alimta		NR
d001.s031.t002	在		P
d001.s031.t003	研究		NN
d001.s031.t004	期间		NN
d001.s031.t005	显示出		VV
d001.s031.t006	了		AS
d001.s031.t007	什么		DT
d001.s031.t008	益处		NN
d001.s031.t009	？		PU
d001.s032.t001	Alimta		NR
d001.s032.t002	延长		VV
d001.s032.t003	了		AS
d001.s032.t004	恶性		JJ
d001.s032.t005	胸膜		NN
d001.s032.t006	间		LC
d001.s032.t007	皮		NN
d001.s032.t008	瘤		NN
d001.s032.t009	患者		NN
d001.s032.t010	的		DEG
d001.s032.t011	生存		NN
d001.s032.t012	时间		NN
d001.s032.t013	。		PU
d001.s033.t001	接受		VV
d001.s033.t002	Alimta		NR
d001.s033.t003	和		CC
d001.s033.t004	顺		JJ
d001.s033.t005	铂		NN
d001.s033.t006	治疗		NN
d001.s033.t007	的		DEC
d001.s033.t008	患者		NN
d001.s033.t009	平均		JJ
d001.s033.t010	生存期		NN
d001.s033.t011	为		VC
d001.s033.t012	12.1		CD
d001.s033.t013	个		M
d001.s033.t014	月		NN
d001.s033.t015	，		PU
d001.s033.t016	而		CC
d001.s033.t017	仅		AD
d001.s033.t018	接受		VV
d001.s033.t019	顺铂		NN
d001.s033.t020	治疗		NN
d001.s033.t021	的		DEC
d001.s033.t022	患者		NN
d001.s033.t023	平均		JJ
d001.s033.t024	生存期		NN
d001.s033.t025	为		VC
d001.s033.t026	9.3		CD
d001.s033.t027	个		M
d001.s033.t028	月		NN
d001.s033.t029	。		PU
d001.s034.t001	在		P
d001.s034.t002	治疗		VV
d001.s034.t003	非		JJ
d001.s034.t004	小		JJ
d001.s034.t005	细胞		NN
d001.s034.t006	肺癌		NN
d001.s034.t007	患者		NN
d001.s034.t008	方面		NN
d001.s034.t009	，		PU
d001.s034.t010	Alimta		NR
d001.s034.t011	与		P
d001.s034.t012	对照		JJ
d001.s034.t013	药物		NN
d001.s034.t014	一样		AD
d001.s034.t015	有效		VA
d001.s034.t016	。		PU
d001.s035.t001	对于		P
d001.s035.t002	过去		NT
d001.s035.t003	接受		VV
d001.s035.t004	过		AS
d001.s035.t005	化疗		NN
d001.s035.t006	的		DEC
d001.s035.t007	患者		NN
d001.s035.t008	，		PU
d001.s035.t009	使用		VV
d001.s035.t010	Alimta		NR
d001.s035.t011	治疗		VV
d001.s035.t012	后		LC
d001.s035.t013	平均		JJ
d001.s035.t014	生存期		NN
d001.s035.t015	为		VC
d001.s035.t016	8.3		CD
d001.s035.t017	个		M
d001.s035.t018	月		NN
d001.s035.t019	，		PU
d001.s035.t020	而		CC
d001.s035.t021	使用		VV
d001.s035.t022	多西他赛		NR
d001.s035.t023	治疗		VV
d001.s035.t024	后		LC
d001.s035.t025	平均		JJ
d001.s035.t026	生存期		NN
d001.s035.t027	为		VC
d001.s035.t028	7.9		CD
d001.s035.t029	个		M
d001.s035.t030	月		NN
d001.s035.t031	。		PU
d001.s036.t001	对于		P
d001.s036.t002	既往		AD
d001.s036.t003	未		AD
d001.s036.t004	接受		VV
d001.s036.t005	过		AS
d001.s036.t006	化疗		NN
d001.s036.t007	的		DEC
d001.s036.t008	患者		NN
d001.s036.t009	，		PU
d001.s036.t010	两		CD
d001.s036.t011	组		M
d001.s036.t012	平均		JJ
d001.s036.t013	生存期		NN
d001.s036.t014	均		AD
d001.s036.t015	为		VC
d001.s036.t016	10.3		CD
d001.s036.t017	个		M
d001.s036.t018	月		NN
d001.s036.t019	。		PU
d001.s037.t001	然而		AD
d001.s037.t002	，		PU
d001.s037.t003	在		P
d001.s037.t004	这		DT
d001.s037.t005	两		CD
d001.s037.t006	项		M
d001.s037.t007	研究		NN
d001.s037.t008	中		LC
d001.s037.t009	，		PU
d001.s037.t010	对于		P
d001.s037.t011	癌症		NN
d001.s037.t012	未		AD
d001.s037.t013	影响		VV
d001.s037.t014	到		VV
d001.s037.t015	鳞		NN
d001.s037.t016	状		NN
d001.s037.t017	细胞		NN
d001.s037.t018	的		DEC
d001.s037.t019	患者		NN
d001.s037.t020	，		PU
d001.s037.t021	接受		VV
d001.s037.t022	Alimta		NR
d001.s037.t023	治疗		NN
d001.s037.t024	的		DEC
d001.s037.t025	患者		NN
d001.s037.t026	比		P
d001.s037.t027	接受		VV
d001.s037.t028	对照		JJ
d001.s037.t029	药物		NN
d001.s037.t030	治疗		NN
d001.s037.t031	的		DEC
d001.s037.t032	患者		NN
d001.s037.t033	存活		NN
d001.s037.t034	时间		NN
d001.s037.t035	更		AD
d001.s037.t036	长		VA
d001.s037.t037	。		PU
d001.s038.t001	相反		AD
d001.s038.t002	，		PU
d001.s038.t003	癌症		NN
d001.s038.t004	影响		VV
d001.s038.t005	鳞		NN
d001.s038.t006	状		NN
d001.s038.t007	细胞		NN
d001.s038.t008	的		DEC
d001.s038.t009	患者		NN
d001.s038.t010	如果		CS
d001.s038.t011	接受		VV
d001.s038.t012	Alimta		NR
d001.s038.t013	治疗		NN
d001.s038.t014	则		AD
d001.s038.t015	存活		NN
d001.s038.t016	时间		NN
d001.s038.t017	较		AD
d001.s038.t018	短		VA
d001.s038.t019	。		PU
d002.s001.t001	kalgebra		NR
d002.s001.t002	是		VC
d002.s001.t003	一个		CD
d002.s001.t004	基于		P
d002.s001.t005	内容		NN
d002.s001.t006	标记		NN
d002.s001.t007	MathML		NR
d002.s001.t008	语言		NN
d002.s001.t009	的		DEG
d002.s001.t010	数学		NN
d002.s001.t011	计算器		NN
d002.s001.t012	。		PU
d002.s002.t001	现在		NT
d002.s002.t002	它		PN
d002.s002.t003	能够		VV
d002.s002.t004	进行		VV
d002.s002.t005	简单		VA
d002.s002.t006	的		DEC
d002.s002.t007	MathML		NR
d002.s002.t008	运算		NN
d002.s002.t009	（		PU
d002.s002.t010	算术		NN
d002.s002.t011	和		CC
d002.s002.t012	逻辑		NN
d002.s002.t013	）		PU
d002.s002.t014	以及		CC
d002.s002.t015	表示		VV
d002.s002.t016	2D		NN
d002.s002.t017	和		CC
d002.s002.t018	3D		NN
d002.s002.t019	图形		NN
d002.s002.t020	。		PU
d002.s003.t001	实际上		AD
d002.s003.t002	，		PU
d002.s003.t003	不		AD
d002.s003.t004	需要		VV
d002.s003.t005	了解		VV
d002.s003.t006	MathML		NR
d002.s003.t007	就		AD
d002.s003.t008	可以		VV
d002.s003.t009	使用		VV
d002.s003.t010	kalgebra		NR
d002.s003.t011	。		PU
d002.s004.t001	kalgebra		NR
d002.s004.t002	是		VC
d002.s004.t003	一个		CD
d002.s004.t004	基于		VV
d002.s004.t005	MathML		NR
d002.s004.t006	的		DEC
d002.s004.t007	图形		NN
d002.s004.t008	计算器		NN
d002.s004.t009	。		PU
d002.s005.t001	尽管		CS
d002.s005.t002	它		PN
d002.s005.t003	最初		AD
d002.s005.t004	是		VC
d002.s005.t005	面向		VV
d002.s005.t006	MathML		NR
d002.s005.t007	的		SP
d002.s005.t008	，		PU
d002.s005.t009	但		AD
d002.s005.t010	现在		NT
d002.s005.t011	任何		DT
d002.s005.t012	具有		VV
d002.s005.t013	少量		CD
d002.s005.t014	数学		NN
d002.s005.t015	知识		NN
d002.s005.t016	的		DEC
d002.s005.t017	人		NN
d002.s005.t018	都		AD
d002.s005.t019	可以		VV
d002.s005.t020	使用		VV
d002.s005.t021	它		PN
d002.s005.t022	。		PU
d002.s006.t001	这		PN
d002.s006.t002	是		VC
d002.s006.t003	kalgebra		NR
d002.s006.t004	主		JJ
d002.s006.t005	窗口		NN
d002.s006.t006	的		DEG
d002.s006.t007	屏幕		NN
d002.s006.t008	截图		NN
d002.s007.t001	kalgebra		NR
d002.s007.t002	主窗口		NN
d002.s008.t001	kalgebra		NR
d002.s008.t002	主窗口		NN
d002.s008.t003	由		P
d002.s008.t004	一		CD
d002.s008.t005	个		M
d002.s008.t006	控制台		NN
d002.s008.t007	选项		NN
d002.s008.t008	卡		NN
d002.s008.t009	、		PU
d002.s008.t010	一		CD
d002.s008.t011	个		M
d002.s008.t012	二		CD
d002.s008.t013	维		NN
d002.s008.t014	图形		NN
d002.s008.t015	选项		NN
d002.s008.t016	卡		NN
d002.s008.t017	、		PU
d002.s008.t018	一个		CD
d002.s008.t019	三维		JJ
d002.s008.t020	图形		NN
d002.s008.t021	选项		NN
d002.s008.t022	卡		NN
