Token ID	Token	Lemma	POS	BN Synset
d000.s005.t004	drip	drip	VERB	bn:00087306v;wn:dribble%2:35:10::;wn:drip%2:35:10::;wn:drop%2:35:12::
	into		X	
	a		X	
d000.s005.t005	vein	vein	NOUN	bn:00079681n;wiki:vein;wn:vein%1:08:00::;wn:vena%1:08:00::;wn:venous_blood_vessel%1:08:00::
	)		X	
	.		X	
	-end-		X	
	It		X	
d000.s006.t000	contains	contain	VERB	bn:00085499v;wn:comprise%2:42:00::;wn:contain%2:42:00::;wn:incorporate%2:42:00::
	the		X	
d000.s006.t001	active	active	ADJ	bn:00377649n;wiki:active_ingredient
d000.s006.t002	substance	substance	NOUN	bn:00074986n;bn:00074987n;wn:substance%1:03:01::;wn:substance%1:27:00::
	pemetrexed	pemetrexed	NOUN	
	.		X	
	-end-		X	
	What		X	
	is	be	VERB	
	Alimta	alimta	NOUN	
d000.s007.t000	used	use	VERB	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
	for		X	
	?		X	
	-end-		X	
	Alimta	alimta	NOUN	
	is	be	VERB	
d000.s008.t000	used	use	VERB	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
	to		X	
d000.s008.t001	treat	treat	VERB	bn:00084532v;wn:care_for%2:29:00::;wn:treat%2:29:00::
	two		X	
d000.s008.t002	types	type	NOUN	bn:00078798n;wn:type%1:09:00::
	of		X	
d000.s008.t003	cancer	cancer	NOUN	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
	:		X	
d000.s008.t004	pleural	pleural	ADJ	bn:00108692a;wn:pleural%3:01:00::
d000.s008.t005	mesothelioma	mesothelioma	NOUN	bn:00054512n;wiki:mesothelioma;wn:mesothelioma%1:26:00::
	(		X	
d000.s008.t006	cancer	cancer	NOUN	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
	of		X	
	the		X	
d000.s008.t007	lining	lining	NOUN	bn:00051366n;wn:liner%1:06:02::;wn:lining%1:06:00::
	of		X	
	the		X	
d000.s008.t008	lungs	lung	NOUN	bn:00052341n;wiki:lung;wn:lung%1:08:00::
	that		X	
	is	be	VERB	
d000.s008.t009	usually	usually	ADV	bn:00114778r;wn:commonly%4:02:00::;wn:normally%4:02:00::;wn:ordinarily%4:02:00::;wn:unremarkably%4:02:00::;wn:usually%4:02:00::
d000.s008.t010	caused	cause	VERB	bn:00084069v;bn:00084699v;wn:bring_about%2:36:03::;wn:cause%2:36:00::;wn:do%2:36:02::;wn:give_rise%2:36:01::;wn:make%2:36:08::;wn:produce%2:36:03::
	by		X	
d000.s008.t011	exposure	exposure	NOUN	bn:00032379n;bn:00032384n;wn:exposure%1:04:01::;wn:exposure%1:26:01::;wn:vulnerability%1:26:00::
	to		X	
d000.s008.t012	asbestos	asbestos	NOUN	bn:00006236n;wiki:asbestos;wn:asbestos%1:27:00::
	)		X	
	.		X	
	-end-		X	
	Alimta	alimta	NOUN	
	is	be	VERB	
d000.s009.t000	used	use	VERB	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
d000.s009.t001	together	together	ADV	bn:00114766r;wn:collectively%4:02:00::;wn:conjointly%4:02:00::;wn:jointly%4:02:00::;wn:together_with%4:02:00::
	with		X	
d000.s009.t002	cisplatin	cisplatin	NOUN	bn:00577781n;wiki:cisplatin
	(		X	
	another		X	
d000.s009.t003	anticancer	anticancer	ADJ	bn:00097220a;wn:anticancer%3:01:00::;wn:antineoplastic%3:01:00::;wn:antitumor%3:01:00::;wn:antitumour%3:01:00::
d000.s009.t004	medicine	medicine	NOUN	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
	)		X	
	when		X	
	the		X	
d000.s009.t005	cancer	cancer	NOUN	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
	is	be	VERB	
	unresectable	unresectable	ADJ	
	(		X	
	cannot		X	
	be	be	VERB	
d000.s009.t006	removed	remove	VERB	bn:00092783v;wn:remove%2:30:00::;wn:take%2:30:00::;wn:take_away%2:30:01::;wn:withdraw%2:30:01::
	by		X	
d000.s009.t007	surgery	surgery	NOUN	bn:00059129n;wiki:surgery;wn:operation%1:04:00::;wn:surgery%1:04:01::;wn:surgical_operation%1:04:00::;wn:surgical_procedure%1:04:00::;wn:surgical_process%1:04:00::
d000.s009.t008	alone	alone	ADJ	bn:00096871a;wn:alone%5:00:00:exclusive:00;wn:only%5:00:00:exclusive:00
	)		X	
	and		X	
d000.s009.t009	malignant	malignant	ADJ	bn:00106363a;wn:malignant%3:00:02::
	(		X	
	has	have	VERB	
d000.s009.t010	spread	spread	VERB	bn:00092083v;wn:propagate%2:35:06::;wn:spread%2:35:07::
	,		X	
	or		X	
	is	be	VERB	
d000.s009.t011	likely	likely	ADJ	bn:00105981a;bn:00105982a;wn:likely%3:00:00::;wn:likely%3:00:04::;wn:probable%3:00:00::
	to		X	
d000.s009.t012	spread	spread	VERB	bn:00092083v;wn:propagate%2:35:06::;wn:spread%2:35:07::
d000.s009.t013	easily	easily	ADV	bn:00115155r;wn:easily%4:02:01::;wn:easy%4:02:01::
	,		X	
	to		X	
d000.s009.t014	other	other	ADJ	bn:00108011a;wn:other%3:00:00::
d000.s009.t015	parts	part	NOUN	bn:00021395n;bn:00027912n;bn:00060765n;wn:component%1:24:00::;wn:component_part%1:24:00::;wn:constituent%1:24:00::;wn:division%1:09:00::;wn:part%1:09:00::;wn:part%1:17:00::;wn:part%1:24:00::;wn:piece%1:17:00::;wn:portion%1:24:00::;wn:section%1:09:00::
	of		X	
	the		X	
d000.s009.t016	body	body	NOUN	bn:00011744n;wiki:body;wn:body%1:08:00::;wn:organic_structure%1:08:00::;wn:physical_structure%1:08:00::
	)		X	
	,		X	
	in		X	
d000.s009.t017	patients	patient	NOUN	bn:00061017n;wiki:patient;wn:patient%1:18:00::
	who		X	
	have	have	VERB	
d000.s009.t018	not	not	ADV	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::
d000.s009.t019	received	receive	VERB	bn:00087863v;wn:experience%2:39:00::;wn:get%2:39:00::;wn:have%2:39:06::;wn:receive%2:39:03::
d000.s009.t020	chemotherapy	chemotherapy	NOUN	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::
	(		X	
d000.s009.t021	medicines	medicine	NOUN	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
	for		X	
d000.s009.t022	cancer	cancer	NOUN	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
	)		X	
	before		X	
d000.s009.t023	advanced	advanced	ADJ	bn:00096528a;wn:advanced%5:00:00:late:02
	or		X	
d000.s009.t024	metastatic	metastatic	ADJ	bn:00106664a;wn:metastatic%3:01:00::
d000.s009.t025	non-small	non-small	ADJ	bn:03421664n;wiki:non-small-cell_lung_carcinoma
d000.s009.t026	cell	cell	NOUN	bn:00017027n;wiki:cell_(biology);wn:cell%1:03:00::
d000.s009.t027	lung	lung	NOUN	bn:00052343n;wiki:lung_cancer;wn:lung_cancer%1:26:00::
d000.s009.t028	cancer	cancer	NOUN	bn:00015180n;wiki:cancer;wn:cancer%1:26:00::;wn:malignant_neoplastic_disease%1:26:00::
	that		X	
	is	be	VERB	
d000.s009.t029	not	not	ADV	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::
d000.s009.t030	affecting	affect	VERB	bn:00082427v;wn:affect%2:29:00::
	the		X	
d000.s009.t031	squamous	squamous	ADJ	bn:00073708n;wiki:squamous_epithelial_cell;wn:squamous_cell%1:08:00::
d000.s009.t032	cells	cell	NOUN	bn:00017027n;wiki:cell_(biology);wn:cell%1:03:00::
	.		X	
	-end-		X	
	Alimta	alimta	NOUN	
	is	be	VERB	
d000.s010.t000	used	use	VERB	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
	in		X	
d000.s010.t001	combination	combination	NOUN	bn:00020872n;bn:00020878n;wiki:compounding;wn:combination%1:04:00::;wn:combination%1:14:00::;wn:combining%1:04:00::;wn:compounding%1:04:00::
	with		X	
d000.s010.t002	cisplatin	cisplatin	NOUN	bn:00577781n;wiki:cisplatin
	in		X	
d000.s010.t003	patients	patient	NOUN	bn:00061017n;wiki:patient;wn:patient%1:18:00::
	who		X	
	have	have	VERB	
d000.s010.t004	not	not	ADV	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::
	been	be	VERB	
d000.s010.t005	treated	treat	VERB	bn:00084532v;wn:care_for%2:29:00::;wn:treat%2:29:00::
	before		X	
	,		X	
	and		X	
	on		X	
	its		X	
	own	own	ADJ	
	in		X	
d000.s010.t006	patients	patient	NOUN	bn:00061017n;wiki:patient;wn:patient%1:18:00::
	who		X	
	have	have	VERB	
d000.s010.t007	received	receive	VERB	bn:00087863v;wn:experience%2:39:00::;wn:get%2:39:00::;wn:have%2:39:06::;wn:receive%2:39:03::
	another		X	
d000.s010.t008	type	type	NOUN	bn:00078798n;wn:type%1:09:00::
	of		X	
d000.s010.t009	chemotherapy	chemotherapy	NOUN	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::
	in		X	
	the		X	
d000.s010.t010	past	past	NOUN	bn:00060927n;bn:00060928n;wiki:past;wn:past%1:28:00::;wn:past%1:28:01::;wn:past_times%1:28:00::;wn:yesteryear%1:28:00::
	.		X	
	-end-		X	
	The		X	
d000.s011.t000	medicine	medicine	NOUN	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
	can		X	
d000.s011.t001	only	only	ADV	bn:00116450r;wn:only%4:02:03::;wn:only_if%4:02:00::;wn:only_when%4:02:00::
	be	be	VERB	
d000.s011.t002	obtained	obtain	VERB	bn:00082276v;bn:00091124v;wn:acquire%2:40:00::;wn:get%2:40:00::;wn:obtain%2:40:00::
	with		X	
	a		X	
d000.s011.t003	prescription	prescription	NOUN	bn:00064195n;wn:prescription%1:10:01::
	.		X	
	-end-		X	
	How		X	
	is	be	VERB	
	Alimta	alimta	NOUN	
d000.s012.t000	used	use	VERB	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
	?		X	
	-end-		X	
	Alimta	alimta	NOUN	
	should		X	
d000.s013.t000	only	only	ADV	bn:00116450r;wn:only%4:02:03::;wn:only_if%4:02:00::;wn:only_when%4:02:00::
	be	be	VERB	
d000.s013.t001	given	give	VERB	bn:00088826v;wn:give%2:40:13::
	under		X	
	the		X	
d000.s013.t002	supervision	supervision	NOUN	bn:00059908n;wn:oversight%1:04:01::;wn:superintendence%1:04:00::;wn:supervising%1:04:00::;wn:supervision%1:04:00::
	of		X	
	a		X	
d000.s013.t003	doctor	doctor	NOUN	bn:00027976n;wiki:physician;wn:doc%1:18:00::;wn:doctor%1:18:00::;wn:dr.%1:18:00::;wn:md%1:18:00::;wn:medico%1:18:00::;wn:physician%1:18:00::
	who		X	
	is	be	VERB	
	qualified	qualify	VERB	
	in		X	
	the		X	
d000.s013.t004	use	use	NOUN	bn:00030627n;bn:00079370n;wn:employment%1:04:01::;wn:exercise%1:04:03::;wn:usage%1:04:00::;wn:use%1:04:00::;wn:use%1:07:02::;wn:utilisation%1:04:00::;wn:utilization%1:04:00::
	of		X	
d000.s013.t005	anticancer	anticancer	ADJ	bn:00097220a;wn:anticancer%3:01:00::;wn:antineoplastic%3:01:00::;wn:antitumor%3:01:00::;wn:antitumour%3:01:00::
d000.s013.t006	chemotherapy	chemotherapy	NOUN	bn:00018141n;wiki:chemotherapy;wn:chemotherapy%1:04:00::
	.		X	
	-end-		X	
	The		X	
	recommended	recommended	ADJ	
d000.s014.t000	dose	dose	NOUN	bn:00028320n;wiki:dose_(biochemistry);wn:dosage%1:06:00::;wn:dose%1:06:00::
	of		X	
	Alimta	alimta	NOUN	
	is	be	VERB	
	500		X	
d000.s014.t001	mg	mg	NOUN	bn:00054701n;wiki:orders_of_magnitude_(mass);wn:mg%1:23:00::;wn:milligram%1:23:00::
	per		X	
d000.s014.t002	square	square	ADJ	bn:00017102n;wiki:square_metre;wn:centare%1:23:00::;wn:square_meter%1:23:00::;wn:square_metre%1:23:00::
d000.s014.t003	metre	metre	NOUN	bn:00052501n;wiki:metre;wn:m%1:23:00::;wn:meter%1:23:00::;wn:metre%1:23:00::
	of		X	
d000.s014.t004	body	body	NOUN	bn:03551355n;wiki:body_surface_area
d000.s014.t005	surface	surface	NOUN	bn:00005518n;wiki:area;wiki:surface_area;wn:area%1:07:00::;wn:expanse%1:07:00::;wn:surface_area%1:07:00::
d000.s014.t006	area	area	NOUN	bn:00005518n;wiki:area;wiki:surface_area;wn:area%1:07:00::;wn:expanse%1:07:00::;wn:surface_area%1:07:00::
	(		X	
d000.s014.t007	calculated	calculate	VERB	bn:00084373v;wn:calculate%2:31:00::;wn:cipher%2:31:00::;wn:compute%2:31:00::;wn:cypher%2:31:00::;wn:figure%2:31:00::;wn:reckon%2:31:01::;wn:work_out%2:31:06::
d000.s014.t008	using	use	VERB	bn:00082705v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:use%2:34:01::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
	the		X	
d000.s014.t009	patient	patient	NOUN	bn:00061017n;wiki:patient;wn:patient%1:18:00::
	s		X	
d000.s014.t010	height	height	NOUN	bn:00043545n;wiki:human_height;wn:height%1:07:01::;wn:stature%1:07:02::
	and		X	
d000.s014.t011	weight	weight	NOUN	bn:00080831n;wiki:weight;wn:weight%1:07:00::
	)		X	
	.		X	
	It		X	
	is	be	VERB	
d000.s014.t012	given	give	VERB	bn:00088826v;wn:give%2:40:13::
d000.s014.t013	once	once	ADV	bn:00115811r;wn:in_one_case%4:02:00::;wn:once%4:02:00::;wn:one_time%4:02:00::
d000.s014.t014	every	every	ADJ	bn:00102467a;wn:every%5:00:02:all:00
	three		X	
d000.s014.t015	weeks	week	NOUN	bn:00043484n;wiki:week;wn:hebdomad%1:28:00::;wn:week%1:28:00::
	as		X	
	an		X	
d000.s014.t016	intravenous	intravenous	ADJ	bn:00047278n;bn:00047280n;wiki:intravenous_therapy;wn:intravenous_drip%1:11:00::;wn:intravenous_injection%1:04:00::
d000.s014.t017	infusion	infusion	NOUN	bn:00046734n;wn:infusion%1:04:00::
d000.s014.t018	lasting	last	VERB	bn:00087620v;wn:endure%2:42:06::;wn:last%2:42:00::
	10		X	
d000.s014.t019	minutes	minute	NOUN	bn:00055094n;wiki:minute;wn:min%1:28:00::;wn:minute%1:28:00::
	.		X	
	-end-		X	
	To		X	
d000.s015.t000	reduce	reduce	VERB	bn:00084079v;bn:00092595v;wn:bring_down%2:30:00::;wn:cut%2:30:06::;wn:cut_back%2:30:01::;wn:cut_down%2:30:00::;wn:reduce%2:30:00::;wn:reduce%2:30:01::;wn:tighten%2:30:03::;wn:trim%2:30:00::;wn:trim_back%2:30:00::;wn:trim_down%2:30:00::
d000.s015.t001	side	side	ADJ	bn:00071445n;wiki:side_effect;wn:side_effect%1:26:00::
d000.s015.t002	effects	effect	NOUN	bn:00029874n;wn:effect%1:26:00::
	,		X	
d000.s015.t003	patients	patient	NOUN	bn:00061017n;wiki:patient;wn:patient%1:18:00::
	should		X	
d000.s015.t004	take	take	VERB	bn:00085689v;wn:consume%2:34:00::;wn:have%2:34:00::;wn:ingest%2:34:00::;wn:take%2:34:00::;wn:take_in%2:34:00::
	a		X	
d000.s015.t005	corticosteroid	corticosteroid	NOUN	bn:00001507n;wiki:corticosteroid;wn:adrenal_cortical_steroid%1:27:00::;wn:corticoid%1:27:00::;wn:corticosteroid%1:27:00::
	and		X	
d000.s015.t006	folic	folic	ADJ	bn:00035585n;wiki:folic_acid;wn:folacin%1:27:00::;wn:folate%1:27:00::;wn:folic_acid%1:27:00::;wn:pteroylglutamic_acid%1:27:00::;wn:pteroylmonoglutamic_acid%1:27:00::;wn:vitamin_bc%1:27:00::;wn:vitamin_m%1:27:00::
d000.s015.t007	acid	acid	NOUN	bn:00000902n;wiki:acid;wn:acid%1:27:00::
	(		X	
	a		X	
d000.s015.t008	type	type	NOUN	bn:00078798n;wn:type%1:09:00::
	of		X	
d000.s015.t009	vitamin	vitamin	NOUN	bn:00080147n;wiki:vitamin;wn:vitamin%1:27:00::
	)		X	
	,		X	
	and		X	
	receive	receive	VERB	
d000.s015.t010	injections	injection	NOUN	bn:00046785n;bn:00046787n;wiki:injection_(medicine);wn:injectant%1:27:00::;wn:injection%1:04:01::;wn:injection%1:27:00::;wn:shot%1:04:03::
	of		X	
d000.s015.t011	vitamin	vitamin	NOUN	bn:00004712n;wiki:cyanocobalamin;wiki:vitamin_b12;wn:antipernicious_anemia_factor%1:27:00::;wn:cobalamin%1:27:00::;wn:cyanocobalamin%1:27:00::;wn:vitamin_b12%1:27:00::
	B12	b12	NOUN	
	during		X	
d000.s015.t012	treatment	treatment	NOUN	bn:00047235n;wn:intervention%1:04:02::;wn:treatment%1:04:00::
	with		X	
	Alimta	alimta	NOUN	
	.		X	
	-end-		X	
	When		X	
	Alimta	alimta	NOUN	
	is	be	VERB	
d000.s016.t000	given	give	VERB	bn:00088826v;wn:give%2:40:13::
	with		X	
d000.s016.t001	cisplatin	cisplatin	NOUN	bn:00577781n;wiki:cisplatin
	,		X	
	an		X	
	anti-emetic	anti-emetic	ADJ	
d000.s016.t002	medicine	medicine	NOUN	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
	(		X	
	to		X	
