Token ID	Token	POS	Lemma	BN Synset
d001.s003.t002	اطلاعات	NOUN	اطلاعات	bn:00025314n
d001.s003.t003	بیشتری	ADJ	بیش	bn:00106124a
d001.s003.t004	در	ADP	در	
d001.s003.t005	مورد	NOUN	مورد	bn:00032099n
d001.s003.t006	وضعیت	NOUN	وضعیت	bn:00063703n
d001.s003.t007	پزشکی	ADJ	پزشکی	bn:00106554a
d001.s003.t008	یا	CCONJ	یا	
d001.s003.t009	درمان	NOUN	درمان	bn:00066729n
d001.s003.t010	خود	PRON	خود	
d001.s003.t011	نیاز	NOUN	نیاز	bn:00026107n
d001.s003.t012	دارید	VERB	داشت#دار	bn:00084526v
d001.s003.t013	،	PUNCT	،	
d001.s003.t014	بروشور	NOUN	بروشور	bn:00012133n
d001.s003.t015	بسته	ADJ	بسته	bn:00099878a
d001.s003.t016	بندی	NOUN	بند	bn:00060556n
d001.s003.t017	(	PUNCT	(	
d001.s003.t018	همچنین	ADV	همچنین	bn:00114246r
d001.s003.t019	بخشی	NOUN	بخش	bn:00060633n
d001.s003.t020	از	ADP	از	
d001.s003.t021	epar	PROPN	epar	
d001.s003.t022	)	PUNCT	)	
d001.s003.t023	را	ADP	را	
d001.s003.t024	بخوانید	VERB	خواند#خوان	bn:00085686v
d001.s003.t025	یا	CCONJ	یا	
d001.s003.t026	با	ADP	با	
d001.s003.t027	پزشک	NOUN	پزشک	bn:00027976n
d001.s003.t028	یا	CCONJ	یا	
d001.s003.t029	داروساز	NOUN	داروساز	bn:00004992n
d001.s003.t030	خود	PRON	خود	
d001.s003.t031	تماس	NOUN	تماس	bn:00026265n
d001.s003.t032	بگیرید	VERB	گرفت#گیر	bn:00082817v
d001.s003.t033	.	PUNCT	.	
d001.s004.t000	اگر	SCONJ	اگر	
d001.s004.t001	بر	ADP	بر	
d001.s004.t002	اساس	NOUN	اساس	bn:00008786n
d001.s004.t003	توصیه‌های	NOUN	توصیه	bn:00066562n
d001.s004.t004	chmp	PROPN	chmp	
d001.s004.t005	اطلاعات	NOUN	اطلاعات	bn:00046705n
d001.s004.t006	بیشتری	ADJ	بیش	bn:00102794a
d001.s004.t007	می‌خواهید	VERB	خواست#خواه	bn:00086682v
d001.s004.t008	،	PUNCT	،	
d001.s004.t009	بحث	NOUN	بحث	bn:00027523n
d001.s004.t010	علمی	ADJ	علمی	bn:00110176a
d001.s004.t011	(	PUNCT	(	
d001.s004.t012	همچنین	ADV	همچنین	bn:00114246r
d001.s004.t013	بخشی	NOUN	بخش	bn:00060633n
d001.s004.t014	از	ADP	از	
d001.s004.t015	epar	PROPN	epar	
d001.s004.t016	)	PUNCT	)	
d001.s004.t017	را	ADP	را	
d001.s004.t018	بخوانید	VERB	خواند#خوان	bn:00085686v
d001.s004.t019	.	PUNCT	.	
d001.s005.t000	آلیمتا	NOUN	آلیمتا	bn:00004467n
d001.s005.t001	چیست	PRON	چه	
d001.s005.t002	؟	PUNCT	؟	
d001.s006.t000	آلیمتا	NOUN	آلیمتا	bn:00006898n
d001.s006.t001	پودری	NOUN	پودری	bn:00102977a
d001.s006.t002	است	AUX	#است	
d001.s006.t003	که	SCONJ	که	
d001.s006.t004	به	ADP	به	
d001.s006.t005	صورت	NOUN	صورت	bn:00032600n
d001.s006.t006	محلولی	ADJ	محلول	bn:00072760n
d001.s006.t007	برای	ADP	برای	
d001.s006.t008	انفوزیون	NOUN	انفوزیون	bn:00022107n
d001.s006.t009	(	PUNCT	(	
d001.s006.t010	قطره	NOUN	قطره	bn:00008127n
d001.s006.t011	در	ADP	در	
d001.s006.t012	رگ	NOUN	رگ	bn:00011396n
d001.s006.t013	)	PUNCT	)	
d001.s006.t014	ساخته	VERB	ساخت#ساز	bn:00086008v
d001.s006.t015	_می‌شود	AUX	شد#شو	
d001.s006.t016	.	PUNCT	.	
d001.s007.t000	حاوی	ADJ	حاوی	bn:00098521a
d001.s007.t001	ماده	NOUN	ماده	bn:00053867n
d001.s007.t002	فعال	ADJ	فعال	bn:00096392a
d001.s007.t003	پمترکسد	ADJ	پمترکسد	bn:00101301a
d001.s007.t004	است	AUX	#است	
d001.s007.t005	.	PUNCT	.	
d001.s008.t000	آلیمتا	PROPN	آلیمتا	
d001.s008.t001	برای	ADP	برای	
d001.s008.t002	چه	DET	چه	
d001.s008.t003	مواردی	NOUN	مورد	bn:00016401n
d001.s008.t004	استفاده	NOUN	استفاده	bn:00030627n
d001.s008.t005	می‌شود	VERB	شد#شو	bn:00082907v
d001.s008.t006	؟	PUNCT	؟	
d001.s009.t000	آلیمتا	PROPN	آلیمتا	
d001.s009.t001	برای	ADP	برای	
d001.s009.t002	درمان	NOUN	درمان	bn:00024461n
d001.s009.t003	دو	NUM	دو	
d001.s009.t004	نوع	NOUN	نوع	bn:00033729n
d001.s009.t005	سرطان	NOUN	سرطان	bn:00015180n
d001.s009.t006	استفاده	NOUN	استفاده	bn:00030627n
d001.s009.t007	می‌شود	VERB	شد#شو	bn:00086013v
d001.s009.t008	:	PUNCT	:	
d001.s009.t009	مزوتلیومای	NOUN	مزوتلیوما	bn:00054512n
d001.s009.t010	پلور	NOUN	پلور	bn:00063016n
d001.s009.t011	(	PUNCT	(	
d001.s009.t012	سرطان	NOUN	سرطان	bn:00015180n
d001.s009.t013	پوشش	NOUN	پوشش	bn:00023361n
d001.s009.t014	ریه	NOUN	ریه	bn:00052341n
d001.s009.t015	که	SCONJ	که	
d001.s009.t016	معمولا	ADV	معمولا	bn:00114778r
d001.s009.t017	در	ADP	در	
d001.s009.t018	اثر	NOUN	اثر	bn:00029888n
d001.s009.t019	قرار	NOUN	قرار	bn:00080504n
d001.s009.t020	گرفتن	NOUN	گرفتن	bn:00019475n
d001.s009.t021	در	ADP	در	
d001.s009.t022	معرض	NOUN	معرض	bn:00032375n
d001.s009.t023	آزبست	NOUN	آزبست	bn:00006236n
d001.s009.t024	ایجاد	NOUN	ایجاد	bn:00023652n
d001.s009.t025	می‌شود	VERB	شد#شو	bn:00082907v
d001.s009.t026	)	PUNCT	)	
d001.s009.t027	.	PUNCT	.	
d001.s010.t000	آلیمتا	NOUN	آلیمتا	bn:00026905n
d001.s010.t001	همراه	ADJ	همراه	bn:00096273a
d001.s010.t002	با	ADP	با	
d001.s010.t003	سیس	NOUN	سیس	bn:00076843n
d001.s010.t004	پلاتین	ADJ	پلاتین	bn:00006910n
d001.s010.t005	(	PUNCT	(	
d001.s010.t006	یکی	NOUN	یکی	bn:00000005n
d001.s010.t007	دیگر	ADJ	دیگر	bn:00108011a
d001.s010.t008	از	ADP	از	
d001.s010.t009	داروهای	NOUN	دارو	bn:00028872n
d001.s010.t010	ضد	ADP	ضد	
d001.s010.t011	سرطان	NOUN	سرطان	bn:00015180n
d001.s010.t012	)	PUNCT	)	
d001.s010.t013	زمانی	NOUN	زمان	bn:00077270n
d001.s010.t014	که	SCONJ	که	
d001.s010.t015	سرطان	NOUN	سرطان	bn:00015180n
d001.s010.t016	غیرقابل	ADJ	غیرقابل	bn:00112497a
d001.s010.t017	برداشت	NOUN	برداشت	bn:00043090n
d001.s010.t018	(	PUNCT	(	
d001.s010.t019	به	ADP	به	
d001.s010.t020	تنهایی	NOUN	تنهایی	bn:00026574n
d001.s010.t021	با	ADP	با	
d001.s010.t022	جراحی	NOUN	جراحی	bn:00059129n
d001.s010.t023	قابل	ADJ	قابل	bn:00108829a
d001.s010.t024	برداشتن	NOUN	برداشتن	bn:00000330n
d001.s010.t025	نیست	AUX	#هست	
d001.s010.t026	)	PUNCT	)	
d001.s010.t027	و	CCONJ	و	
d001.s010.t028	بدخیم	ADJ	بدخیم	bn:00057267n
d001.s010.t029	(	PUNCT	(	
d001.s010.t030	به	ADP	به	
d001.s010.t031	سایر	NOUN	سایر	bn:00051760n
d001.s010.t032	نقاط	NOUN	نقطه	bn:00000903n
d001.s010.t033	بدن	NOUN	بدن	bn:00011744n
d001.s010.t034	گسترش‌یافته	ADJ	گسترش‌یافته	bn:00096661a
d001.s010.t035	یا	CCONJ	یا	
d001.s010.t036	احتمالا	ADJ	احتمالا	bn:00116211r
d001.s010.t037	به	ADP	به	
d001.s010.t038	راحتی	NOUN	راحتی	bn:00020913n
d001.s010.t039	منتشر	ADJ	منتشر	bn:00027051n
d001.s010.t040	شده	VERB	شد#شو	bn:00093287v
d001.s010.t041	_است	NOUN	_است	bn:00021396n
d001.s010.t042	)	PUNCT	)	
d001.s010.t043	استفاده	NOUN	استفاده	bn:00030627n
d001.s010.t044	می‌شود	VERB	شد#شو	bn:00085337v
d001.s010.t045	.	PUNCT	.	
d001.s010.t046	شیمی‌درمانی	NOUN	شیمی‌درمانی	bn:00018141n
d001.s010.t047	(	PUNCT	(	
d001.s010.t048	داروهای	NOUN	دارو	bn:00028872n
d001.s010.t049	سرطان	NOUN	سرطان	bn:00015180n
d001.s010.t050	)	PUNCT	)	
d001.s010.t051	را	ADP	را	
d001.s010.t052	قبل	ADP	قبل	
d001.s010.t053	از	ADP	از	
d001.s010.t054	سرطان	NOUN	سرطان	bn:00015180n
d001.s010.t055	ریه	NOUN	ریه	bn:00052341n
d001.s010.t056	سلول	NOUN	سلول	bn:00017027n
d001.s010.t057	غیر	NOUN	غیر	bn:00057976n
d001.s010.t058	کوچک	ADJ	کوچک	bn:00098029a
d001.s010.t059	پیشرفته	ADJ	پیشرفته	bn:00106719a
d001.s010.t060	یا	CCONJ	یا	
d001.s010.t061	متاستاتیک	ADJ	متاستاتیک	bn:00054585n
d001.s010.t062	دریافت	NOUN	دریافت	bn:00061505n
d001.s010.t063	کرد	VERB	کرد#کن	bn:00084374v
d001.s010.t064	که	SCONJ	که	
d001.s010.t065	بر	ADP	بر	
d001.s010.t066	سلول‌های	NOUN	سلول	bn:00017027n
d001.s010.t067	سنگفرشی	ADJ	سنگفرشی	bn:00073708n
d001.s010.t068	تأثیر	NOUN	تأثیر	bn:00021961n
d001.s010.t069	نمی‌گذارد	VERB	گذارد#گذار	bn:00085337v
d001.s010.t070	.	PUNCT	.	
d001.s011.t000	آلیمتا	PROPN	آلیمتا	
d001.s011.t001	در	ADP	در	
d001.s011.t002	ترکیب	NOUN	ترکیب	bn:00075743n
d001.s011.t003	با	ADP	با	
d001.s011.t004	سیس	NOUN	سیس	bn:00046516n
d001.s011.t005	پلاتین	ADJ	پلاتین	bn:00006910n
d001.s011.t006	در	ADP	در	
d001.s011.t007	بیمارانی	NOUN	بیمار	bn:00001742n
d001.s011.t008	که	SCONJ	که	
d001.s011.t009	قبلا	ADV	قبلا	bn:00114185r
d001.s011.t010	تحت	ADP	تحت	
d001.s011.t011	درمان	NOUN	درمان	bn:00024461n
d001.s011.t012	قرار	NOUN	قرار	bn:00080504n
d001.s011.t013	نگرفته‌اند	VERB	گرفت#گیر	bn:00082907v
d001.s011.t014	و	CCONJ	و	
d001.s011.t015	به	ADP	به	
d001.s011.t016	تنهایی	NOUN	تنهایی	bn:00026574n
d001.s011.t017	در	ADP	در	
d001.s011.t018	بیمارانی	NOUN	بیمار	bn:00001742n
d001.s011.t019	که	SCONJ	که	
d001.s011.t020	در	ADP	در	
d001.s011.t021	گذشته	NOUN	گذشته	bn:00060927n
d001.s011.t022	نوع	NOUN	نوع	bn:00033729n
d001.s011.t023	دیگری	ADJ	دیگر	bn:00108011a
d001.s011.t024	از	ADP	از	
d001.s011.t025	شیمی‌درمانی	NOUN	شیمی‌درمانی	bn:00018141n
d001.s011.t026	را	ADP	را	
d001.s011.t027	دریافت	NOUN	دریافت	bn:00026631n
d001.s011.t028	کرده‌اند	VERB	کرد#کن	bn:00082907v
d001.s011.t029	استفاده	NOUN	استفاده	bn:00030627n
d001.s011.t030	می‌شود	VERB	شد#شو	bn:00088912v
d001.s011.t031	.	PUNCT	.	
d001.s012.t000	دارو	NOUN	دارو	bn:00028872n
d001.s012.t001	فقط	ADV	فقط	bn:00114234r
d001.s012.t002	با	ADP	با	
d001.s012.t003	نسخه	NOUN	نسخه	bn:00029773n
d001.s012.t004	قابل	ADJ	قابل	bn:00109211a
d001.s012.t005	تهیه	NOUN	تهیه	bn:00064570n
d001.s012.t006	است	AUX	#است	
d001.s012.t007	.	PUNCT	.	
d001.s013.t000	آلیمتا	PROPN	آلیمتا	
d001.s013.t001	چگونه	ADV	چگونه	bn:00114790r
d001.s013.t002	استفاده	NOUN	استفاده	bn:00079404n
d001.s013.t003	می‌شود	VERB	شد#شو	bn:00082907v
d001.s013.t004	؟	PUNCT	؟	
d001.s014.t000	آلیمتا	PROPN	آلیمتا	
d001.s014.t001	فقط	ADV	فقط	bn:00114234r
d001.s014.t002	باید	AUX	بایست#باید	
d001.s014.t003	تحت	ADP	تحت	
d001.s014.t004	نظر	NOUN	نظر	bn:00079569n
d001.s014.t005	پزشک	NOUN	پزشک	bn:00027976n
d001.s014.t006	متخصص	ADJ	متخصص	bn:00096445a
d001.s014.t007	در	ADP	در	
d001.s014.t008	استفاده	NOUN	استفاده	bn:00030627n
d001.s014.t009	از	ADP	از	
d001.s014.t010	شیمی‌درمانی	NOUN	شیمی‌درمانی	bn:00018141n
d001.s014.t011	ضد	ADP	ضد	
d001.s014.t012	سرطان	NOUN	سرطان	bn:00015180n
d001.s014.t013	تجویز	NOUN	تجویز	bn:00076647n
d001.s014.t014	شود	VERB	شد#شو	bn:00085337v
d001.s014.t015	.	PUNCT	.	
d001.s015.t000	دوز	NOUN	دوز	bn:00028320n
d001.s015.t001	توصیه‌شده	ADJ	توصیه‌شده	bn:00107182a
d001.s015.t002	آلیمتا	NOUN	آلیمتا	bn:00008547n
d001.s015.t003	۵۰۰	NUM	۵۰۰	
d001.s015.t004	میلی‌گرم	NOUN	میلی‌گرم	bn:00054701n
d001.s015.t005	به	ADP	به	
d001.s015.t006	ازای	NOUN	ازا	bn:00001938n
d001.s015.t007	هر	DET	هر	
d001.s015.t008	متر	NOUN	متر	bn:00052501n
d001.s015.t009	مربع	NOUN	مربع	bn:00070132n
d001.s015.t010	از	ADP	از	
d001.s015.t011	سطح	NOUN	سطح	bn:00075250n
d001.s015.t012	بدن	NOUN	بدن	bn:00011744n
d001.s015.t013	(	PUNCT	(	
d001.s015.t014	محاسبه	NOUN	محاسبه	bn:00014689n
d001.s015.t015	با	ADP	با	
d001.s015.t016	قد	NOUN	قد	bn:00043545n
d001.s015.t017	و	CCONJ	و	
d001.s015.t018	وزن	NOUN	وزن	bn:00080831n
d001.s015.t019	بیمار	ADJ	بیمار	bn:00108344a
d001.s015.t020	)	PUNCT	)	
d001.s015.t021	است	AUX	#است	
d001.s015.t022	.	PUNCT	.	
d001.s016.t000	هر	DET	هر	
d001.s016.t001	سه	NUM	سه	
d001.s016.t002	هفته	NOUN	هفته	bn:00043484n
d001.s016.t003	یک‌بار	ADJ	یک‌بار	bn:00106124a
d001.s016.t004	به	ADP	به	
d001.s016.t005	صورت	NOUN	صورت	bn:00032600n
d001.s016.t006	انفوزیون	NOUN	انفوزیون	bn:00046763n
d001.s016.t007	داخل	NOUN	داخل	bn:00011396n
d001.s016.t008	وریدی	NOUN	ورید	bn:00079681n
d001.s016.t009	به	ADP	به	
d001.s016.t010	مدت	NOUN	مدت	bn:00029170n
d001.s016.t011	۱۰	NUM	۱۰	
d001.s016.t012	دقیقه	NOUN	دقیقه	bn:00055094n
d001.s016.t013	تجویز	NOUN	تجویز	bn:00076647n
d001.s016.t014	می‌شود	VERB	شد#شو	bn:00085337v
d001.s016.t015	.	PUNCT	.	
d001.s017.t000	برای	ADP	برای	
d001.s017.t001	کاهش	NOUN	کاهش	bn:00025777n
d001.s017.t002	عوارض	NOUN	عارضه	bn:00000690n
d001.s017.t003	جانبی	ADJ	جانبی	bn:00105762a
d001.s017.t004	،	PUNCT	،	
d001.s017.t005	بیماران	NOUN	بیمار	bn:00001742n
d001.s017.t006	باید	AUX	بایست#باید	
d001.s017.t007	کورتیکواستروئید	NOUN	کورتیکواستروئید	bn:00001507n
d001.s017.t008	و	CCONJ	و	
d001.s017.t009	اسید	NOUN	اسید	bn:00000902n
d001.s017.t010	فولیک	NOUN	فولیک	bn:00006850n
d001.s017.t011	(	PUNCT	(	
d001.s017.t012	نوعی	NOUN	نوع	bn:00073211n
d001.s017.t013	ویتامین	NOUN	ویتامین	bn:00080147n
d001.s017.t014	)	PUNCT	)	
d001.s017.t015	مصرف	NOUN	مصرف	bn:00030627n
d001.s017.t016	کنند	VERB	کرد#کن	bn:00089241v
d001.s017.t017	و	CCONJ	و	
d001.s017.t018	در	ADP	در	
d001.s017.t019	طول	NOUN	طول	bn:00050662n
d001.s017.t020	درمان	NOUN	درمان	bn:00076843n
d001.s017.t021	با	ADP	با	
d001.s017.t022	آلیمتا	NOUN	آلیمتا	bn:00040805n
d001.s017.t023	،	PUNCT	،	
d001.s017.t024	ویتامین	NOUN	ویتامین	bn:00080147n
d001.s017.t025	b	NOUN	b	bn:00007598n
d001.s017.t026	۱۲	NOUN	۱۲	bn:00000020n
d001.s017.t027	را	ADP	را	
d001.s017.t028	تزریق	NOUN	تزریق	bn:00011394n
d001.s017.t029	کنند	VERB	کرد#کن	bn:00089241v
d001.s017.t030	.	PUNCT	.	
d001.s018.t000	هنگامی‌که	NOUN	هنگامی‌که	bn:00021286n
d001.s018.t001	آلیمتا	NOUN	آلیمتا	bn:00003700n
d001.s018.t002	با	ADP	با	
d001.s018.t003	سیس	NOUN	سیس	bn:00076843n
d001.s018.t004	پلاتین	ADJ	پلاتین	bn:00006910n
d001.s018.t005	تجویز	NOUN	تجویز	bn:00028320n
d001.s018.t006	می‌شود	VERB	شد#شو	bn:00085337v
d001.s018.t007	،	PUNCT	،	
d001.s018.t008	داروی	NOUN	دارو	bn:00054128n
d001.s018.t009	ضد	ADP	ضد	
d001.s018.t010	استفراغ	NOUN	استفراغ	bn:00027565n
d001.s018.t011	(	PUNCT	(	
d001.s018.t012	برای	ADP	برای	
d001.s018.t013	جلوگیری	NOUN	جلوگیری	bn:00008467n
d001.s018.t014	از	ADP	از	
d001.s018.t015	استفراغ	NOUN	استفراغ	bn:00027565n
d001.s018.t016	)	PUNCT	)	
d001.s018.t017	و	CCONJ	و	
d001.s018.t018	مایعات	NOUN	مایع	bn:00051472n
d001.s018.t019	(	PUNCT	(	
d001.s018.t020	برای	ADP	برای	
d001.s018.t021	جلوگیری	NOUN	جلوگیری	bn:00008467n
d001.s018.t022	از	ADP	از	
d001.s018.t023	کم	NOUN	کم	bn:00034197n
d001.s018.t024	آبی	ADJ	آبی	bn:00098606a
d001.s018.t025	بدن	NOUN	بدن	bn:00011744n
d001.s018.t026	)	PUNCT	)	
d001.s018.t027	نیز	ADV	نیز	bn:00114246r
d001.s018.t028	باید	AUX	بایست#باید	
d001.s018.t029	قبل	ADP	قبل	
d001.s018.t030	یا	CCONJ	یا	
d001.s018.t031	بعد	ADP	بعد	
d001.s018.t032	از	ADP	از	
d001.s018.t033	دوز	NOUN	دوز	bn:00028320n
d001.s018.t034	سیس	NOUN	سیس	bn:00000471n
d001.s018.t035	پلاتین	ADJ	پلاتین	bn:00006910n
d001.s018.t036	تجویز	NOUN	تجویز	bn:00028320n
d001.s018.t037	شود	VERB	شد#شو	bn:00085337v
d001.s018.t038	.	PUNCT	.	
d001.s019.t000	در	ADP	در	
d001.s019.t001	بیمارانی	NOUN	بیمار	bn:00001742n
d001.s019.t002	که	SCONJ	که	
d001.s019.t003	شمارش	NOUN	شمارش	bn:00023140n
d001.s019.t004	خون	NOUN	خون	bn:00011346n
d001.s019.t005	آنها	PRON	آنها	
d001.s019.t006	غیرطبیعی	ADJ	غیرطبیعی	bn:00100895a
d001.s019.t007	است	AUX	#است	
d001.s019.t008	یا	CCONJ	یا	
d001.s019.t009	عوارض	NOUN	عارضه	bn:00000690n
d001.s019.t010	جانبی	ADJ	جانبی	bn:00105762a
d001.s019.t011	خاصی	ADJ	خاص	bn:00111001a
d001.s019.t012	دارند	VERB	داشت#دار	bn:00082233v
d001.s019.t013	،	PUNCT	،	
d001.s019.t014	درمان	NOUN	درمان	bn:00076843n
d001.s019.t015	باید	AUX	بایست#باید	
d001.s019.t016	به	ADP	به	
d001.s019.t017	تعویق	NOUN	تعویق	bn:00026014n
d001.s019.t018	بیفتد	VERB	افتاد#افت	bn:00085337v
d001.s019.t019	یا	CCONJ	یا	
d001.s019.t020	قطع	NOUN	قطع	bn:00059753n
d001.s019.t021	شود	VERB	شد#شو	bn:00093287v
d001.s019.t022	یا	CCONJ	یا	
d001.s019.t023	دوز	NOUN	دوز	bn:00028320n
d001.s019.t024	کاهش	NOUN	کاهش	bn:00025777n
d001.s019.t025	یابد	VERB	یافت#یاب	bn:00085337v
d001.s019.t026	.	PUNCT	.	
d001.s020.t000	استفاده	NOUN	استفاده	bn:00030627n
d001.s020.t001	از	ADP	از	
d001.s020.t002	alimta	PROPN	alimta	
d001.s020.t003	در	ADP	در	
d001.s020.t004	بیماران	NOUN	بیمار	bn:00001742n
d001.s020.t005	مبتلا	ADJ	مبتلا	bn:00103595a
d001.s020.t006	به	ADP	به	
d001.s020.t007	مشکلات	NOUN	مشکل	bn:00048242n
d001.s020.t008	کلیوی	ADJ	کلیوی	bn:00108724a
d001.s020.t009	متوسط	ADJ	متوسط	bn:00106548a
d001.s020.t010	یا	CCONJ	یا	
d001.s020.t011	شدید	ADJ	شدید	bn:00105251a
d001.s020.t012	توصیه	NOUN	توصیه	bn:00066562n
d001.s020.t013	نمی‌شود	VERB	شد#شو	bn:00082907v
d001.s020.t014	.	PUNCT	.	
d001.s021.t000	برای	ADP	برای	
d001.s021.t001	اطلاعات	NOUN	اطلاعات	bn:00046705n
d001.s021.t002	بیشتر	ADJ	بیش	bn:00108011a
d001.s021.t003	،	PUNCT	،	
d001.s021.t004	به	ADP	به	
d001.s021.t005	خلاصه	NOUN	خلاصه	bn:00067409n
d001.s021.t006	ویژگی‌های	NOUN	ویژگی	bn:00077930n
d001.s021.t007	محصول	NOUN	محصول	bn:00019980n
d001.s021.t008	(	PUNCT	(	
d001.s021.t009	همچنین	ADV	همچنین	bn:00114246r
d001.s021.t010	بخشی	NOUN	بخش	bn:00060633n
d001.s021.t011	از	ADP	از	
d001.s021.t012	epar	PROPN	epar	
d001.s021.t013	)	PUNCT	)	
d001.s021.t014	مراجعه	NOUN	مراجعه	bn:00066595n
d001.s021.t015	کنید	VERB	کرد#کن	bn:00085450v
d001.s021.t016	.	PUNCT	.	
d001.s022.t000	آلیمتا	PROPN	آلیمتا	
d001.s022.t001	چگونه	ADV	چگونه	bn:00115335r
d001.s022.t002	کار	NOUN	کار	bn:00058568n
d001.s022.t003	می‌کند	VERB	کرد#کن	bn:00083081v
d001.s022.t004	؟	PUNCT	؟	
d001.s023.t000	ماده	NOUN	ماده	bn:00053867n
d001.s023.t001	فعال	ADJ	فعال	bn:00096392a
d001.s023.t002	آلیمتا	PROPN	آلیمتا	
d001.s023.t003	،	PUNCT	،	
d001.s023.t004	پمترکسد	PROPN	پمترکسد	
d001.s023.t005	،	PUNCT	،	
d001.s023.t006	یک	NUM	یک	
d001.s023.t007	داروی	NOUN	دارو	bn:00054128n
d001.s023.t008	سیتوتوکسیک	ADJ	سیتوتوکسیک	bn:00024920n
d001.s023.t009	(	PUNCT	(	
d001.s023.t010	دارویی	ADJ	دارویی	bn:00108519a
d001.s023.t011	که	SCONJ	که	
d001.s023.t012	سلول‌های	NOUN	سلول	bn:00017027n
d001.s023.t013	در	ADP	در	
d001.s023.t014	حال	NOUN	حال	bn:00043358n
d001.s023.t015	تقسیم	NOUN	تقسیم	bn:00027919n
d001.s023.t016	مانند	ADP	مانند	
d001.s023.t017	سلول‌های	NOUN	سلول	bn:00017027n
d001.s023.t018	سرطانی	ADJ	سرطانی	bn:00015180n
d001.s023.t019	را	ADP	را	
d001.s023.t020	از	ADP	از	
d001.s023.t021	بین	NOUN	بین	bn:00049099n
d001.s023.t022	می‌برد	VERB	برد#بر	bn:00084554v
d001.s023.t023	)	PUNCT	)	
d001.s023.t024	است	AUX	#است	
d001.s023.t025	که	SCONJ	که	
d001.s023.t026	به	ADP	به	
d001.s023.t027	گروه	NOUN	گروه	bn:00018111n
d001.s023.t028	آنتی‌متابولیت‌ها	NOUN	آنتی‌متابولیت	bn:00057971n
d001.s023.t029	تعلق	NOUN	تعلق	bn:00003893n
d001.s023.t030	دارد	VERB	داشت#دار	bn:00085337v
d001.s023.t031	.	PUNCT	.	
d001.s024.t000	در	ADP	در	
d001.s024.t001	بدن	NOUN	بدن	bn:00011744n
d001.s024.t002	،	PUNCT	،	
d001.s024.t003	پمترکسد	PROPN	پمترکسد	
d001.s024.t004	به	ADP	به	
d001.s024.t005	شکل	NOUN	شکل	bn:00035909n
d001.s024.t006	فعالی	ADJ	فعال	bn:00096392a
d001.s024.t007	تبدیل	NOUN	تبدیل	bn:00077989n
d001.s024.t008	می‌شود	VERB	شد#شو	bn:00085337v
d001.s024.t009	که	SCONJ	که	
d001.s024.t010	فعالیت	NOUN	فعالیت	bn:00001174n
d001.s024.t011	آنزیم‌هایی	NOUN	آنزیم	bn:00031085n
d001.s024.t012	را	ADP	را	
d001.s024.t013	که	SCONJ	که	
d001.s024.t014	در	ADP	در	
d001.s024.t015	تولید	NOUN	تولید	bn:00032594n
d001.s024.t016	نوکلئوتیدها	NOUN	نوکلئوتید	bn:00008788n
