Token ID	Token	POS	Lemma	BN Synset
d001.s004.t003	más	ADV	más	bn:00116284r
d001.s004.t004	información	NOUN	información	bn:00046698n
d001.s004.t005	sobre	X	sobre	
d001.s004.t006	el	X	el	
d001.s004.t007	fundamento	NOUN	fundamento	bn:00036063n
d001.s004.t008	en	X	en	
d001.s004.t009	el	X	el	
d001.s004.t010	que	X	que	
d001.s004.t011	se	X	se	
d001.s004.t012	han	VERB	haber	bn:00083184v
d001.s004.t013	basado	VERB	basar	bn:00083141v
d001.s004.t014	las	X	las	
d001.s004.t015	recomendaciones	NOUN	recomendación	bn:00066562n
d001.s004.t016	del	X	del	
d001.s004.t017	CHMP	NOUN	chmp	bn:00041942n
d001.s004.t018	,	X	,	
d001.s004.t019	le	X	le	
d001.s004.t020	aconsejamos	VERB	aconsejar	bn:00082418v
d001.s004.t021	que	X	que	
d001.s004.t022	lea	VERB	leer	bn:00092424v
d001.s004.t023	el	X	el	
d001.s004.t024	Debate	NOUN	debate	bn:00005601n
d001.s004.t025	Científico	ADJ	científico	bn:00110175a
d001.s004.t026	(	X	(	
d001.s004.t027	también	ADV	también	bn:00114246r
d001.s004.t028	incluido	VERB	incluir	bn:00089660v
d001.s004.t029	en	X	en	
d001.s004.t030	el	X	el	
d001.s004.t031	EPAR	NOUN	epar	bn:00041942n
d001.s004.t032	)	X	)	
d001.s004.t033	.	X	.	
d001.s005.t001	¿Qué	X	¿Qué	
d001.s005.t002	es	VERB	ser	bn:00083182v
d001.s005.t003	Alimta	NOUN	alimta	bn:00066070n
d001.s005.t004	?	X	?	
d001.s006.t001	Alimta	NOUN	alimta	bn:00035965n
d001.s006.t002	es	VERB	ser	bn:00083182v
d001.s006.t003	un	X	un	
d001.s006.t004	polvo	NOUN	polvo	bn:00063926n
d001.s006.t005	con	X	con	
d001.s006.t006	el	X	el	
d001.s006.t007	que	X	que	
d001.s006.t008	se	X	se	
d001.s006.t009	prepara	VERB	preparar	bn:00088250v
d001.s006.t010	una	X	una	
d001.s006.t011	solución	NOUN	solución	bn:00072760n
d001.s006.t012	para	X	para	
d001.s006.t013	perfusión	NOUN	perfusión	bn:00061571n
d001.s006.t014	(	X	(	
d001.s006.t015	goteo	NOUN	goteo	bn:00028710n
d001.s006.t016	en	X	en	
d001.s006.t017	vena	NOUN	vena	bn:00079681n
d001.s006.t018	)	X	)	
d001.s006.t019	.	X	.	
d001.s007.t001	Contiene	VERB	contener	bn:00089660v
d001.s007.t002	el	X	el	
d001.s007.t003	principio	NOUN	principio	bn:00064429n
d001.s007.t004	activo	ADJ	activo	bn:00096387a
d001.s007.t005	pemetrexed	NOUN	pemetrexed	bn:00054535n
d001.s007.t006	.	X	.	
d001.s008.t001	¿Para	X	¿Para	
d001.s008.t002	qué	X	qué	
d001.s008.t003	se	X	se	
d001.s008.t004	utiliza	VERB	utilizar	bn:00082705v
d001.s008.t005	Alimta	NOUN	alimta	bn:00041942n
d001.s008.t006	?	X	?	
d001.s009.t001	Alimta	NOUN	alimta	bn:00041942n
d001.s009.t002	está	VERB	estar	bn:00083181v
d001.s009.t003	indicado	VERB	indicar	bn:00082756v
d001.s009.t004	para	X	para	
d001.s009.t005	el	X	el	
d001.s009.t006	tratamiento	NOUN	tratamiento	bn:00047235n
d001.s009.t007	de	X	de	
d001.s009.t008	dos	X	dos	
d001.s009.t009	tipos	NOUN	tipo	bn:00035907n
d001.s009.t010	de	X	de	
d001.s009.t011	cáncer	NOUN	cáncer	bn:00015180n
d001.s009.t012	:	X	:	
d001.s009.t013	mesotelioma	NOUN	mesotelioma	bn:00054512n
d001.s009.t014	pleural	ADJ	pleural	bn:00108692a
d001.s009.t015	(	X	(	
d001.s009.t016	cáncer	NOUN	cáncer	bn:00015180n
d001.s009.t017	del	X	del	
d001.s009.t018	revestimiento	NOUN	revestimiento	bn:00059888n
d001.s009.t019	de	X	de	
d001.s009.t020	los	X	los	
d001.s009.t021	pulmones	NOUN	pulmón	bn:00052341n
d001.s009.t022	causado	VERB	causar	bn:00084069v
d001.s009.t023	generalmente	ADV	generalmente	bn:00114778r
d001.s009.t024	por	X	por	
d001.s009.t025	la	X	la	
d001.s009.t026	exposición	NOUN	exposición	bn:00032375n
d001.s009.t027	al	X	al	
d001.s009.t028	amianto	NOUN	amianto	bn:00006236n
d001.s009.t029	)	X	)	
d001.s009.t030	.	X	.	
d001.s010.t001	Alimta	NOUN	alimta	bn:00041942n
d001.s010.t002	se	X	se	
d001.s010.t003	administra	VERB	administrar	bn:00082365v
d001.s010.t004	en	X	en	
d001.s010.t005	combinación	NOUN	combinación	bn:00020872n
d001.s010.t006	con	X	con	
d001.s010.t007	cisplatino	NOUN	cisplatino	bn:00028512n
d001.s010.t008	(	X	(	
d001.s010.t009	otro	X	otro	
d001.s010.t010	medicamento	NOUN	medicamento	bn:00028872n
d001.s010.t011	contra	X	contra	
d001.s010.t012	el	X	el	
d001.s010.t013	cáncer	NOUN	cáncer	bn:00015180n
d001.s010.t014	)	X	)	
d001.s010.t015	cuando	X	cuando	
d001.s010.t016	el	X	el	
d001.s010.t017	tumor	NOUN	tumor	bn:00057267n
d001.s010.t018	«	X	«	
d001.s010.t019	no	ADV	no	bn:00116360r
d001.s010.t020	es	VERB	ser	bn:00083181v
d001.s010.t021	resecable	ADJ	resecable	bn:00101262a
d001.s010.t022	»	X	»	
d001.s010.t023	(	X	(	
d001.s010.t024	no	X	no	
d001.s010.t025	puede	VERB	poder	bn:00084450v
d001.s010.t026	extirparse	VERB	extirpar	bn:00087923v
d001.s010.t027	sólo	ADV	sólo	bn:00114234r
d001.s010.t028	mediante	X	mediante	
d001.s010.t029	cirugía	NOUN	cirugía	bn:00059129n
d001.s010.t030	)	X	)	
d001.s010.t031	y	X	y	
d001.s010.t032	es	VERB	ser	bn:00083181v
d001.s010.t033	«	X	«	
d001.s010.t034	maligno	ADJ	maligno	bn:00106363a
d001.s010.t035	»	X	»	
d001.s010.t036	(	X	(	
d001.s010.t037	se	X	se	
d001.s010.t038	ha	VERB	haber	bn:00083183v
d001.s010.t039	extendido	VERB	extender	bn:00087535v
d001.s010.t040	,	X	,	
d001.s010.t041	o	X	o	
d001.s010.t042	es	VERB	ser	bn:00083181v
d001.s010.t043	probable	ADJ	probable	bn:00105982a
d001.s010.t044	que	X	que	
d001.s010.t045	se	X	se	
d001.s010.t046	extienda	VERB	extender	bn:00087535v
d001.s010.t047	fácilmente	ADV	fácilmente	bn:00115155r
d001.s010.t048	,	X	,	
d001.s010.t049	a	X	a	
d001.s010.t050	otras	X	otras	
d001.s010.t051	partes	NOUN	parte	bn:00060765n
d001.s010.t052	del	X	del	
d001.s010.t053	cuerpo	NOUN	cuerpo	bn:00011744n
d001.s010.t054	)	X	)	
d001.s010.t055	,	X	,	
d001.s010.t056	en	X	en	
d001.s010.t057	pacientes	NOUN	paciente	bn:00061017n
d001.s010.t058	que	X	que	
d001.s010.t059	no	ADV	no	bn:00116360r
d001.s010.t060	han	VERB	haber	bn:00083184v
d001.s010.t061	recibido	VERB	recibir	bn:00089246v
d001.s010.t062	quimioterapia	NOUN	quimioterapia	bn:00018141n
d001.s010.t063	(	X	(	
d001.s010.t064	medicamentos	NOUN	medicamento	bn:00028872n
d001.s010.t065	contra	X	contra	
d001.s010.t066	el	X	el	
d001.s010.t067	cáncer	NOUN	cáncer	bn:00015180n
d001.s010.t068	)	X	)	
d001.s010.t069	previamente	ADV	previamente	bn:00114297r
d001.s010.t070	,	X	,	
d001.s010.t071	cáncer	NOUN	cáncer	bn:00015180n
d001.s010.t072	de	X	de	
d001.s010.t073	pulmón	NOUN	pulmón	bn:00052341n
d001.s010.t074	«	X	«	
d001.s010.t075	no	NOUN	no	bn:00057809n
d001.s010.t076	microcítico	NOUN	microcito	bn:00054742n
d001.s010.t077	»	X	»	
d001.s010.t078	avanzado	ADJ	avanzado	bn:00096534a
d001.s010.t079	o	X	o	
d001.s010.t080	metastásico	NOUN	metastásico	bn:00054585n
d001.s010.t081	que	X	que	
d001.s010.t082	no	ADV	no	bn:00116360r
d001.s010.t083	afecte	VERB	afectar	bn:00082427v
d001.s010.t084	a	X	a	
d001.s010.t085	las	X	las	
d001.s010.t086	células	NOUN	célula	bn:00017027n
d001.s010.t087	«	X	«	
d001.s010.t088	escamosas	ADJ	escamoso	bn:00110136a
d001.s010.t089	»	X	»	
d001.s010.t090	.	X	.	
d001.s011.t001	Alimta	NOUN	alimta	bn:00041942n
d001.s011.t002	se	X	se	
d001.s011.t003	utiliza	VERB	utilizar	bn:00082705v
d001.s011.t004	en	X	en	
d001.s011.t005	combinación	NOUN	combinación	bn:00020872n
d001.s011.t006	con	X	con	
d001.s011.t007	cisplatino	NOUN	cisplatino	bn:00028512n
d001.s011.t008	en	X	en	
d001.s011.t009	pacientes	NOUN	paciente	bn:00061017n
d001.s011.t010	que	X	que	
d001.s011.t011	no	ADV	no	bn:00116360r
d001.s011.t012	han	VERB	haber	bn:00083184v
d001.s011.t013	sido	VERB	ser	bn:00083181v
d001.s011.t014	tratados	VERB	tratar	bn:00084532v
d001.s011.t015	previamente	ADV	previamente	bn:00114297r
d001.s011.t016	y	X	y	
d001.s011.t017	en	X	en	
d001.s011.t018	monoterapia	NOUN	monoterapia	bn:00053297n
d001.s011.t019	en	X	en	
d001.s011.t020	pacientes	NOUN	paciente	bn:00061017n
d001.s011.t021	que	X	que	
d001.s011.t022	han	VERB	haber	bn:00083183v
d001.s011.t023	sido	VERB	ser	bn:00083181v
d001.s011.t024	tratado	VERB	tratar	bn:00084532v
d001.s011.t025	previamente	ADV	previamente	bn:00114297r
d001.s011.t026	con	X	con	
d001.s011.t027	otros	X	otros	
d001.s011.t028	tipos	NOUN	tipo	bn:00035907n
d001.s011.t029	de	X	de	
d001.s011.t030	quimioterapia	NOUN	quimioterapia	bn:00018141n
d001.s011.t031	.	X	.	
d001.s012.t001	Este	X	Este	
d001.s012.t002	medicamento	NOUN	medicamento	bn:00028872n
d001.s012.t003	sólo	ADV	sólo	bn:00114234r
d001.s012.t004	podrá	VERB	poder	bn:00084450v
d001.s012.t005	dispensarse	VERB	dispensar	bn:00082365v
d001.s012.t006	con	X	con	
d001.s012.t007	receta	NOUN	receta	bn:00031708n
d001.s012.t008	médica	ADJ	médico	bn:00106555a
d001.s012.t009	.	X	.	
d001.s013.t001	¿Cómo	NOUN	¿cómo	bn:00070776n
d001.s013.t002	se	X	se	
d001.s013.t003	usa	VERB	usar	bn:00082705v
d001.s013.t004	Alimta	NOUN	alimta	bn:00041942n
d001.s013.t005	?	X	?	
d001.s014.t001	Alimta	NOUN	alimta	bn:00041942n
d001.s014.t002	sólo	ADV	sólo	bn:00114234r
d001.s014.t003	debe	VERB	deber	bn:00091361v
d001.s014.t004	administrarse	VERB	administrar	bn:00082365v
d001.s014.t005	bajo	X	bajo	
d001.s014.t006	la	X	la	
d001.s014.t007	supervisión	NOUN	supervisión	bn:00059908n
d001.s014.t008	de	X	de	
d001.s014.t009	un	X	un	
d001.s014.t010	médico	NOUN	médico	bn:00027976n
d001.s014.t011	cualificado	VERB	cualificar	bn:00092243v
d001.s014.t012	en	X	en	
d001.s014.t013	el	X	el	
d001.s014.t014	uso	NOUN	uso	bn:00030627n
d001.s014.t015	de	X	de	
d001.s014.t016	quimioterapia	NOUN	quimioterapia	bn:00018141n
d001.s014.t017	contra	X	contra	
d001.s014.t018	el	X	el	
d001.s014.t019	cáncer	NOUN	cáncer	bn:00015180n
d001.s014.t020	.	X	.	
d001.s015.t001	La	X	La	
d001.s015.t002	dosis	NOUN	dosis	bn:00028320n
d001.s015.t003	recomendada	VERB	recomendar	bn:00082418v
d001.s015.t004	de	X	de	
d001.s015.t005	Alimta	NOUN	alimta	bn:00041942n
d001.s015.t006	es	VERB	ser	bn:00083181v
d001.s015.t007	de	X	de	
d001.s015.t008	500	X	500	
d001.s015.t009	mg	NOUN	mg	bn:00054701n
d001.s015.t010	por	X	por	
d001.s015.t011	metro	NOUN	metro	bn:00052501n
d001.s015.t012	cuadrado	ADJ	cuadrado	bn:00111084a
d001.s015.t013	de	X	de	
d001.s015.t014	superficie	NOUN	superficie	bn:00075374n
d001.s015.t015	corporal	ADJ	corporal	bn:00098648a
d001.s015.t016	(	X	(	
d001.s015.t017	calculada	VERB	calcular	bn:00084373v
d001.s015.t018	a partir de	X	a partir de	
d001.s015.t019	la	X	la	
d001.s015.t020	estatura	NOUN	estatura	bn:00043545n
d001.s015.t021	y	X	y	
d001.s015.t022	el	X	el	
d001.s015.t023	peso	NOUN	peso	bn:00080831n
d001.s015.t024	del	X	del	
d001.s015.t025	paciente	NOUN	paciente	bn:00061017n
d001.s015.t026	)	X	)	
d001.s015.t027	.	X	.	
d001.s015.t028	Se	X	Se	
d001.s015.t029	administra	VERB	administrar	bn:00082365v
d001.s015.t030	una	X	una	
d001.s015.t031	vez	NOUN	vez	bn:00019848n
d001.s015.t032	cada	X	cada	
d001.s015.t033	tres	X	tres	
d001.s015.t034	semanas	NOUN	semana	bn:00043484n
d001.s015.t035	por	X	por	
d001.s015.t036	perfusión	NOUN	perfusión	bn:00061571n
d001.s015.t037	intravenosa	ADJ	intravenoso	bn:00102230a
d001.s015.t038	durante	X	durante	
d001.s015.t039	10	X	10	
d001.s015.t040	minutos	NOUN	minuto	bn:00055094n
d001.s015.t041	.	X	.	
d001.s016.t001	Con	X	Con	
d001.s016.t002	el	X	el	
d001.s016.t003	fin	NOUN	fin	bn:00030721n
d001.s016.t004	de	X	de	
d001.s016.t005	reducir	VERB	reducir	bn:00084079v
d001.s016.t006	los	X	los	
d001.s016.t007	efectos	NOUN	efecto	bn:00021961n
d001.s016.t008	secundarios	ADJ	secundario	bn:00110248a
d001.s016.t009	,	X	,	
d001.s016.t010	los	X	los	
d001.s016.t011	pacientes	NOUN	paciente	bn:00061017n
d001.s016.t012	deben	VERB	deber	bn:00091360v
d001.s016.t013	recibir	VERB	recibir	bn:00089246v
d001.s016.t014	un	X	un	
d001.s016.t015	corticosteroide	NOUN	corticosteroide	bn:00001507n
d001.s016.t016	y	X	y	
d001.s016.t017	ácido	NOUN	ácido	bn:00000902n
d001.s016.t018	fólico	ADJ	fólico	bn:00105049a
d001.s016.t019	(	X	(	
d001.s016.t020	un	X	un	
d001.s016.t021	tipo	NOUN	tipo	bn:00078798n
d001.s016.t022	de	X	de	
d001.s016.t023	vitamina	NOUN	vitamina	bn:00080147n
d001.s016.t024	)	X	)	
d001.s016.t025	,	X	,	
d001.s016.t026	así como	X	así como	
d001.s016.t027	inyecciones	NOUN	inyección	bn:00046787n
d001.s016.t028	de	X	de	
d001.s016.t029	vitamina	NOUN	vitamina	bn:00080147n
d001.s016.t030	B12	X	B12	
d001.s016.t031	durante	X	durante	
d001.s016.t032	el	X	el	
d001.s016.t033	tratamiento	NOUN	tratamiento	bn:00047235n
d001.s016.t034	con	X	con	
d001.s016.t035	Alimta	NOUN	alimta	bn:00041942n
d001.s016.t036	.	X	.	
d001.s017.t001	Cuando	X	Cuando	
d001.s017.t002	Alimta	NOUN	alimta	bn:00041942n
d001.s017.t003	se	X	se	
d001.s017.t004	utiliza	VERB	utilizar	bn:00082705v
d001.s017.t005	conjuntamente	ADV	conjuntamente	bn:00116044r
d001.s017.t006	con	X	con	
d001.s017.t007	cisplatino	NOUN	cisplatino	bn:00028512n
d001.s017.t008	,	X	,	
d001.s017.t009	hay que	VERB	haber~que	bn:00082822v
d001.s017.t010	administrar	VERB	administrar	bn:00082365v
d001.s017.t011	además	ADV	además	bn:00114246r
d001.s017.t012	un	X	un	
d001.s017.t013	medicamento	NOUN	medicamento	bn:00054128n
d001.s017.t014	«	X	«	
d001.s017.t015	antiemético	NOUN	antiemético	bn:00004656n
d001.s017.t016	»	X	»	
d001.s017.t017	(	X	(	
d001.s017.t018	para	X	para	
d001.s017.t019	evitar	VERB	evitar	bn:00082954v
d001.s017.t020	los	X	los	
d001.s017.t021	vómitos	NOUN	vómito	bn:00027565n
d001.s017.t022	)	X	)	
d001.s017.t023	y	X	y	
d001.s017.t024	líquidos	NOUN	líquido	bn:00051473n
d001.s017.t025	(	X	(	
d001.s017.t026	para	X	para	
d001.s017.t027	evitar	VERB	evitar	bn:00082954v
d001.s017.t028	la	X	la	
d001.s017.t029	deshidratación	NOUN	deshidratación	bn:00025983n
d001.s017.t030	)	X	)	
d001.s017.t031	antes	X	antes	
d001.s017.t032	o	X	o	
d001.s017.t033	después de	X	después de	
d001.s017.t034	la	X	la	
d001.s017.t035	dosis	NOUN	dosis	bn:00028320n
d001.s017.t036	de	X	de	
d001.s017.t037	cisplatino	NOUN	cisplatino	bn:00061363n
d001.s017.t038	.	X	.	
d001.s018.t001	Será	VERB	ser	bn:00083181v
d001.s018.t002	necesario	ADJ	necesario	bn:00107182a
d001.s018.t003	retrasar	VERB	retrasar	bn:00086459v
d001.s018.t004	o	X	o	
d001.s018.t005	suspender	VERB	suspender	bn:00088557v
d001.s018.t006	el	X	el	
d001.s018.t007	tratamiento	NOUN	tratamiento	bn:00047235n
d001.s018.t008	,	X	,	
d001.s018.t009	o	X	o	
d001.s018.t010	reducir	VERB	reducir	bn:00084079v
d001.s018.t011	la	X	la	
d001.s018.t012	dosis	NOUN	dosis	bn:00028320n
d001.s018.t013	,	X	,	
d001.s018.t014	en	X	en	
d001.s018.t015	pacientes	NOUN	paciente	bn:00061017n
d001.s018.t016	que	X	que	
d001.s018.t017	presenten	VERB	presentar	bn:00088078v
d001.s018.t018	alteraciones	NOUN	alteración	bn:00003125n
d001.s018.t019	en	X	en	
d001.s018.t020	los	X	los	
d001.s018.t021	recuentos	NOUN	recuento	bn:00023139n
d001.s018.t022	sanguíneos	ADJ	sanguíneo	bn:00099064a
d001.s018.t023	o	X	o	
d001.s018.t024	determinados	ADJ	determinado	bn:00103595a
d001.s018.t025	efectos	NOUN	efecto	bn:00021961n
d001.s018.t026	secundarios	ADJ	secundario	bn:00110248a
d001.s018.t027	.	X	.	
d001.s019.t001	No	ADV	no	bn:00116360r
d001.s019.t002	se	X	se	
d001.s019.t003	recomienda	VERB	recomendar	bn:00082418v
d001.s019.t004	administrar	VERB	administrar	bn:00082365v
d001.s019.t005	Alimta	NOUN	alimta	bn:00041942n
d001.s019.t006	a	X	a	
d001.s019.t007	pacientes	NOUN	paciente	bn:00061017n
d001.s019.t008	con	X	con	
d001.s019.t009	problemas	NOUN	problema	bn:00048242n
d001.s019.t010	renales	ADJ	renal	bn:00107226a
d001.s019.t011	moderados	ADJ	moderado	bn:00106826a
d001.s019.t012	o	X	o	
d001.s019.t013	graves	ADJ	grave	bn:00100896a
d001.s019.t014	.	X	.	
d001.s020.t001	Si	X	Si	
d001.s020.t002	desea	VERB	desear	bn:00086682v
d001.s020.t003	más	ADV	más	bn:00116284r
d001.s020.t004	información	NOUN	información	bn:00046698n
d001.s020.t005	,	X	,	
d001.s020.t006	consulte	VERB	consultar	bn:00085686v
d001.s020.t007	el	X	el	
d001.s020.t008	Resumen	NOUN	resumen	bn:00000489n
d001.s020.t009	de	X	de	
d001.s020.t010	las	X	las	
d001.s020.t011	Características	NOUN	característica	bn:00017761n
d001.s020.t012	del	X	del	
d001.s020.t013	Producto	NOUN	producto	bn:00054416n
d001.s020.t014	,	X	,	
d001.s020.t015	que	X	que	
d001.s020.t016	también	ADV	también	bn:00114246r
d001.s020.t017	forma	VERB	formar	bn:00085670v
d001.s020.t018	parte	NOUN	parte	bn:00021395n
d001.s020.t019	del	X	del	
d001.s020.t020	EPAR	NOUN	epar	bn:00028015n
d001.s020.t021	.	X	.	
d001.s021.t001	¿Cómo	ADV	cómo	bn:00115016r
d001.s021.t002	actúa	VERB	actuar	bn:00082288v
d001.s021.t003	Alimta	NOUN	alimta	bn:00035443n
d001.s021.t004	?	X	?	
d001.s022.t001	El	X	El	
d001.s022.t002	principio	NOUN	principio	bn:00064429n
d001.s022.t003	activo	ADJ	activo	bn:00096387a
d001.s022.t004	de	X	de	
d001.s022.t005	Alimta	NOUN	alimta	bn:00041942n
d001.s022.t006	,	X	,	
d001.s022.t007	el	X	el	
d001.s022.t008	pemetrexed	NOUN	pemetrexed	bn:00027156n
d001.s022.t009	,	X	,	
d001.s022.t010	es	VERB	ser	bn:00083182v
d001.s022.t011	un	X	un	
d001.s022.t012	medicamento	NOUN	medicamento	bn:00028872n
d001.s022.t013	citotóxico	NOUN	citotóxico	bn:00100866a
d001.s022.t014	(	X	(	
d001.s022.t015	un	X	un	
d001.s022.t016	medicamento	NOUN	medicamento	bn:00028872n
d001.s022.t017	que	X	que	
d001.s022.t018	destruye	VERB	destruir	bn:00086698v
d001.s022.t019	las	X	las	
d001.s022.t020	células	NOUN	célula	bn:00017027n
d001.s022.t021	que	X	que	
d001.s022.t022	están	VERB	estar	bn:00083183v
d001.s022.t023	en	X	en	
d001.s022.t024	fase	NOUN	fase	bn:00025966n
d001.s022.t025	de	X	de	
d001.s022.t026	división	NOUN	división	bn:00027913n
d001.s022.t027	,	X	,	
d001.s022.t028	como	X	como	
d001.s022.t029	las	X	las	
d001.s022.t030	cancerosas	ADJ	canceroso	bn:00099180a
d001.s022.t031	)	X	)	
d001.s022.t032	que	X	que	
d001.s022.t033	pertenece	VERB	pertenecer	bn:00083389v
d001.s022.t034	al	X	al	
d001.s022.t035	grupo	NOUN	grupo	bn:00041942n
d001.s022.t036	de	X	de	
d001.s022.t037	los	X	los	
d001.s022.t038	«	X	«	
d001.s022.t039	antimetabolitos	NOUN	antimetabolitos	bn:00004691n
d001.s022.t040	»	X	»	
d001.s022.t041	.	X	.	
d001.s023.t001	En	X	En	
d001.s023.t002	el	X	el	
d001.s023.t003	organismo	NOUN	organismo	bn:00009677n
d001.s023.t004	,	X	,	
d001.s023.t005	el	X	el	
d001.s023.t006	pemetrexed	NOUN	pemetrexed	bn:00004071n
d001.s023.t007	se	X	se	
d001.s023.t008	convierte	VERB	convertir	bn:00085761v
d001.s023.t009	en	X	en	
d001.s023.t010	una	X	una	
d001.s023.t011	forma	NOUN	forma	bn:00035907n
d001.s023.t012	activa	ADJ	activo	bn:00096387a
d001.s023.t013	que	X	que	
d001.s023.t014	bloquea	VERB	bloquear	bn:00083642v
d001.s023.t015	la	X	la	
d001.s023.t016	actividad	NOUN	actividad	bn:00001128n
d001.s023.t017	de	X	de	
d001.s023.t018	las	X	las	
d001.s023.t019	enzimas	NOUN	enzima	bn:00031085n
d001.s023.t020	que	X	que	
d001.s023.t021	participan	VERB	participar	bn:00091451v
d001.s023.t022	en	X	en	
d001.s023.t023	la	X	la	
d001.s023.t024	producción	NOUN	producción	bn:00064590n
d001.s023.t025	de	X	de	
d001.s023.t026	«	X	«	
d001.s023.t027	nucleótidos	NOUN	nucleótido	bn:00008788n
d001.s023.t028	»	X	»	
d001.s023.t029	(	X	(	
d001.s023.t030	elementos	NOUN	elemento	bn:00018105n
d001.s023.t031	esenciales	ADJ	esencial	bn:00100675a
d001.s023.t032	del	X	del	
d001.s023.t033	ADN	NOUN	adn	bn:00026301n
d001.s023.t034	y	X	y	
d001.s023.t035	el	X	el	
d001.s023.t036	ARN	NOUN	arn	bn:00067714n
d001.s023.t037	,	X	,	
d001.s023.t038	el	X	el	
d001.s023.t039	material	NOUN	material	bn:00053801n
d001.s023.t040	genético	ADJ	genético	bn:00103522a
d001.s023.t041	de	X	de	
d001.s023.t042	las	X	las	
d001.s023.t043	células	NOUN	célula	bn:00017027n
d001.s023.t044	)	X	)	
d001.s023.t045	.	X	.	
d001.s024.t001	¿Qué	ADJ	qué	bn:00110911a
d001.s024.t002	tipo	NOUN	tipo	bn:00078798n
d001.s024.t003	de	X	de	
d001.s024.t004	estudios	NOUN	estudio	bn:00074790n
d001.s024.t005	se	X	se	
d001.s024.t006	han	VERB	haber	bn:00083184v
d001.s024.t007	realizado	VERB	realizar	bn:00084595v
d001.s024.t008	con	X	con	
d001.s024.t009	Alimta	NOUN	alimta	bn:00041942n
d001.s024.t010	?	X	?	
